Log Name,File Name,feat_Nodes,feat_Active,feat_LPit/n,feat_IntInf,feat_Gap,feat_Time,feat_pre_row,feat_pre_columns,feat_preinteger,feat_DualInitialGap,feat_PrimalDualGap,feat_PrimalInitialGap,feat_GapClosed,feat_Rows,feat_Columns,feat_Nonzeros,feat_per_i,feat_per_b,feat_has_varlb,feat_has_varub,feat_Equality,feat_GreaterThan,feat_LessThan,feat_PAR,feat_PAC,feat_COV,feat_CAR,feat_EQK,feat_BIN,feat_KNA,feat_IKN,feat_M01,feat_MI,feat_CON,feat_RHS_dynamic,feat_obj_dynamic,feat_Coe_dynamic
test13183974.run145.ej.log,ej,115429820.0,36133134.0,0.7,1.0,Inf,7200.0,0.0,1.0986122886681098,0.0,1.0,0.0,0.0,0.0,8.40827078419205,10.004237455636272,0.0034353610909918,0.0,1.0,1.0,1.0,0.0,0.9866190900981266,0.0133809099018733,0.0,0.9866190900981266,0.0004460303300624,0.0,0.0,0.0129348795718108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4977132357080783
test13183974.run146.elitserienhandball11i.log,elitserienhandball11i,52574.0,596.0,1462.0,761.0,100.0%,7200.0,8.863757191604241,8.43663368355782,0.0795577715152829,0.0,0.0,1.0,0.0,7.857867559331803,10.099794193896743,0.0024312312859682,0.0,0.9997534719368888,1.0,0.9997534719368888,0.0023201856148491,0.997293116782676,0.0003866976024748,0.0,0.9934261407579272,0.0,0.0,0.0,0.0,0.0,0.0,0.002706883217324,0.0,0.0038669760247486,0.4595323293784401,0.0,0.7178397931503168
test13183974.run147.elitserienhandball13i.log,elitserienhandball13i,8050.0,882.0,8009.0,1303.0,66.7%,7200.0,8.869960510523953,8.453827315794417,0.07841466013211165,1.0,0.6666666666666666,1.0,0.33333333333333337,11.154420275725345,10.58149571425327,7.637436825374762e-05,0.2001066016903982,0.7998933983096018,1.0,1.0,0.1775675520952599,0.8224324479047401,0.0,0.0021467826883444,0.0077284176780398,0.0,0.0,0.0820070986947561,0.3701053354705748,0.4441693382184566,0.0004293565376688,0.0,0.0796742615067552,0.0137394092054041,0.4595323293784401,0.0,0.7178397931503168
test13183974.run148.elitserienhandball14i.log,elitserienhandball14i,17850.0,218.0,3781.0,1510.0,100.0%,7200.0,8.856945756159021,8.450839690866216,0.07736695875187005,0.0,0.0,1.0,0.0,12.612697081358183,13.19705703515361,6.783926385250849e-06,0.0015126852111355,0.0015126852111355,1.0,0.501873688000787,0.9630828239242478,0.0213552279355947,0.0155619481401574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045147628750649,0.9954852371249352,0.4595323293784401,0.0,0.7178397931503168
test13183974.run149.elitserienhandball3i.log,elitserienhandball3i,21499.0,981.0,3323.0,1239.0,100.0%,7200.0,8.872066513408342,8.454040376410969,0.0786109927567107,0.0,0.0,1.0,0.0,9.069352678675203,9.080687163749312,0.0003428015347945,0.0,0.0113843351548269,1.0,0.0113843351548269,0.0001151410477835,0.9998848589522163,0.0,0.0,0.0,0.0,0.0001151410477835,0.0,0.0,0.0,0.0,0.9998848589522163,0.0,0.0,0.4595323293784401,0.0,0.7178397931503168
test13183974.run150.enlight11.log,enlight11,1.0,0.0,0.0,0.0,0.00%,0.01,4.795790545596741,5.488937726156687,0.4834710743801653,1.0,0.0,0.0,0.0,11.369436084320364,8.961879012677683,0.0003929041074239,0.4358974358974359,0.5641025641025641,1.0,1.0,0.0138630775801369,0.5324876201909203,0.4536493022289428,0.0,0.00577147276442,0.0,1.154294552884005e-05,0.010388650975956,0.001154294552884,0.008080061870188,0.0038322579155748,0.4467119919661099,0.0,0.5240497270093383,0.0,0.0,0.0
test13183974.run151.enlight4.log,enlight4,1.0,0.0,0.0,0.0,0.00%,0.0,2.772588722239781,3.4657359027997265,0.375,1.0,0.0,0.0,0.0,7.627544390488503,9.28023949935585,0.0018025072392656,0.0,1.0,1.0,1.0,0.1864654333008763,0.6270691333982473,0.1864654333008763,0.1864654333008763,0.0,0.0,0.0,0.0,0.055014605647517,0.7585199610516066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test13183974.run152.enlight8.log,enlight8,1.0,0.0,0.0,0.0,0.00%,0.01,4.1588830833596715,4.852030263919617,0.46875,1.0,0.0,1.0,1.0,7.1853870155804165,10.131578843574273,0.0046645607483849,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test13183974.run153.enlight9.log,enlight9,1.0,0.0,0.0,0.0,0.00%,0.01,4.394449154672439,5.087596335232384,0.47530864197530864,1.0,0.0,0.0,0.0,11.178766550554732,11.069649449465471,7.556322248619808e-05,0.1696758213512376,0.7145171591918122,1.0,0.9996728615269578,0.0708020225158532,0.111098695421404,0.8180573791099813,0.0,0.0363298600441377,0.0,0.0012012179791602,0.0304774143084616,0.0,0.0308266055814733,0.0120121797916026,0.6281392295443752,0.1531133893901723,0.1078582004078554,0.0,0.0,0.0
test13183974.run154.enlight_hard.log,enlight_hard,1.0,0.0,0.0,0.0,0.00%,0.01,4.605170185988092,5.298317366548036,0.425,1.0,0.0,1.0,1.0,8.874447967219979,9.424887076064874,0.0051497090454582,0.1987412248850157,0.8012587751149842,1.0,0.8012587751149842,0.268784105218973,0.5003497971176718,0.2308660976633552,0.0,0.2315656918986987,0.0,0.0,0.0,0.0,0.0,0.4996502028823282,0.0,0.0379180075556177,0.2308660976633552,0.0,0.0,0.0
test13183974.run155.ex10.log,ex10,1.0,0.0,0.0,0.0,0.00%,5.51,2.1972245773362196,2.4849066497880004,0.0,1.0,0.0,1.0,1.0,8.10530751550515,8.201934351194222,0.0008423979256716,0.0,0.0526315789473684,1.0,0.0526315789473684,0.3768115942028985,0.6231884057971014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3043478260869565,0.0,0.6956521739130435,0.0,4.59511985013459,0.0
test13183974.run157.exp-1-500-5-5.log,exp-1-500-5-5,1.0,0.0,4980.0,2.0,0.00%,0.78,6.309918278226516,6.897704943128636,0.0,1.0,0.0,1.0,1.0,6.762729506931879,5.537334267018537,0.0118337808929953,0.0787401574803149,0.7086614173228346,0.9212598425196852,0.9212598425196852,0.0520231213872832,0.5549132947976878,0.3930635838150289,0.0520231213872832,0.0,0.0,0.0,0.0,0.0,0.5549132947976878,0.0,0.2473988439306358,0.1248554913294797,0.0208092485549132,0.0,8.517193191416238,-6.760414691083428
test13183974.run158.f2gap201600.log,f2gap201600,1.0,0.0,679.0,21.0,0.00%,0.58,2.995732273553991,7.3777589082278725,0.0,1.0,0.0,1.0,1.0,6.2324480165505225,11.051191547206948,0.0146174146313375,0.0,0.9998413176978372,1.0,0.9998413176978372,0.0,0.0019646365422396,0.9980353634577604,0.0,0.0,0.9960707269155208,0.0,0.0,0.0,0.0039292730844793,0.0,0.0,0.0,0.0,-0.8303919083091289,0.7985076962177716,0.0
test13183974.run159.f2gap401600.log,f2gap401600,1.0,0.0,1166.0,27.0,0.00%,0.59,3.6888794541139363,7.3777589082278725,0.0,1.0,0.0,1.0,1.0,8.070906088787819,8.016977746762262,0.0029683377308707,0.0,0.9973614775725592,1.0,1.0,0.8025,0.0175,0.18,0.225,0.0175,0.0,0.0,0.5775,0.0,0.0,0.0,0.18,0.0,0.0,-1.3601540578442834,1.540445040947149,0.0
test13183974.run160.f2gap40400.log,f2gap40400,1.0,0.0,928.0,48.0,0.00%,0.11,3.6888794541139363,5.991464547107982,0.0,1.0,0.0,1.0,1.0,9.576856729945773,10.216179260491938,0.0013231784857183,0.319032989539902,0.6807109940750494,1.0,0.9992685246141468,0.6051847230886532,0.1319054550495598,0.2629098218617869,0.0,0.1315588826505857,0.131004366812227,0.0,6.931447979482915e-05,6.931447979482915e-05,0.1315588826505857,0.0,0.0002772579191793,0.00201011991405,0.6034518610937825,-5.456744603142555,2.19722457733622,0.0
test13183974.run161.f2gap801600.log,f2gap801600,1.0,0.0,3027.0,87.0,0.00%,0.87,4.382026634673881,7.3777589082278725,0.0,1.0,0.0,1.0,1.0,7.842671474979457,7.710653323501202,0.0023905416872474,0.0201612903225806,0.9798387096774194,1.0,1.0,0.0,0.0459363957597173,0.9540636042402828,0.0,0.0,0.0954063604240282,0.0,0.0,0.0,0.0,0.0459363957597173,0.8586572438162544,0.0,0.0,-2.9335718748213875,2.187072205872201,0.0
test13183974.run162.fast0507.log,fast0507,2250.0,0.0,237.8,217.0,0.00%,61.82,6.0867747269123065,10.164543268920198,0.0,1.0,0.0,1.0,1.0,10.055951095662596,10.272496123633678,0.0003982622533385,0.0,1.0,1.0,1.0,0.0591997939383532,0.4523482441830514,0.4884519618785953,0.0046793165622048,0.3801408087919636,0.0009873787241349,0.0092298445951747,0.0452906327809736,0.4851893191379754,0.0744826994075727,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0
test13183974.run163.fastxgemm-n2r6s0t2.log,fastxgemm-n2r6s0t2,41220.0,0.0,33.8,19.0,0.00%,11.34,7.603897968521881,5.69035945432406,0.0,1.0,0.0,1.0,1.0,7.834788107388194,10.96398251909111,0.0033132027965963,0.0,1.0,1.0,1.0,0.0,0.9525128611001188,0.0474871388998812,0.0,0.4535021764938662,0.0,0.0,0.0,0.0542144835773644,0.4922833399287692,0.0,0.0,0.0,0.0,-2.602689685444384,9.210340371976184,0.0
test13183974.run164.fastxgemm-n2r7s4t1.log,fastxgemm-n2r7s4t1,132293.0,0.0,35.9,30.0,0.00%,31.64,7.616775808698373,5.863631175598097,0.0,1.0,0.0,1.0,1.0,9.240772579096385,8.867427438524983,0.0003555076964956,0.2887135409327885,0.6677469353247851,1.0,1.0,0.3464933553205936,0.6535066446794063,0.0,0.0547094771558832,0.1631584052769424,0.0,0.0,0.1246483655058686,0.4894752158308274,0.0,0.0,0.0,0.1152391114560093,0.0527694247744689,-2.602689685444384,9.210340371976184,0.0
test13183974.run165.fhnw-binpack4-18.log,fhnw-binpack4-18,5214.0,0.0,23.4,40.0,0.00%,0.89,5.703782474656201,5.5093883366279774,0.0,1.0,0.0,0.0,0.0,10.590616660770513,10.288749953326771,0.0005929864903707,0.0,0.0019047619047619,1.0,0.0019047619047619,0.9352112676056338,0.0647887323943662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028169014084507,0.0,0.9971830985915492,-0.4519851237430572,0.0,-5.886104031450156
test13183974.run166.fhnw-binpack4-48.log,fhnw-binpack4-48,1.0,0.0,0.0,0.0,0.00%,0.25,8.265392930852224,8.110727582974489,0.0,0.0,0.0,0.0,0.0,8.683385366280309,8.567125560164447,0.0006728663177042,0.0,1.0,1.0,1.0,0.1219512195121951,0.0,0.8780487804878049,0.0,0.0,0.0,0.0,0.1219512195121951,0.0,0.8780487804878049,0.0,0.0,0.0,0.0,0.6257058997644128,0.0,-1.7227665977411035
test13183974.run167.fhnw-binpack4-4.log,fhnw-binpack4-4,4420.0,0.0,18.9,50.0,0.00%,0.92,6.037870919922137,5.926926025970411,0.0,1.0,0.0,0.0,0.0,8.205491613120236,7.365180126021013,0.0057223073172924,0.0,0.8860759493670886,1.0,0.8860759493670886,0.0327779295274515,0.9672220704725484,0.0,0.0,0.0,0.0,0.0,0.0327779295274515,0.1037967768369298,0.2078667030865883,0.0,0.6555585905490303,0.0,0.0,0.0392207131532813,0.0,-1.6644976896171275
test13183974.run168.fhnw-sq2.log,fhnw-sq2,8279860.0,0.0,12.0,31.0,0.00%,776.0,4.51085950651685,6.466144724237619,0.038880248833592534,1.0,0.0,0.0,0.0,8.40737832540903,9.30182506209836,0.0004533136260527,0.0,0.0087607227596276,1.0,0.1457382734075561,0.9747767857142856,0.0214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0214285714285714,0.0,0.9785714285714284,0.0,0.0,-4.8283137373023015
test13183974.run169.fhnw-sq3.log,fhnw-sq3,35314457.0,75430.0,14.6,41.0,Inf,7200.0,5.117993812416755,7.8009820712577405,0.02005730659025788,0.0,0.0,0.0,0.0,6.948897222313312,12.072524109901568,0.0253552029633367,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.822197390620491
test13183974.run170.fiball.log,fiball,1.0,0.0,0.0,112.0,0.00%,11.42,7.77779262633883,10.383070156562187,0.00956419462671784,1.0,0.0,1.0,1.0,7.902487437162855,8.576216531865699,0.0007396449704142,0.0,0.5,1.0,0.5,0.0192307692307692,0.9807692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9807692307692308,0.0,0.0192307692307692,-7.410951875583635,0.0,0.4054651081081644
test13183974.run171.fiber.log,fiber,3.0,0.0,291.3,0.0,0.00%,0.26,5.60947179518496,6.918695219020472,0.0,1.0,0.0,1.0,1.0,12.29850596386126,9.835422821621998,0.0001752143256307,0.0,0.0202312138728323,1.0,1.0,0.0051693957186098,0.7148535793734729,0.2799770249079173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051693957186098,0.0,0.99483060428139,5.537334267018537,5.312885606286905,-1.8489178830680035
test13183974.run172.fillomino7x7-0i.log,fillomino7x7-0i,64152.0,0.0,160.6,110.0,0.00%,364.0,8.419580362549237,7.754052639035757,0.10896610896610896,0.0,0.0,0.0,0.0,12.076077848913986,8.670943791222156,0.000848981302707,0.0,1.0,1.0,1.0,0.0130281289147021,0.9862942717230384,0.0006775993622594,0.0009623049766541,0.0292278783737615,7.971757203052044e-05,0.0,0.012065823938048,0.6411912082906275,0.0008427286186083,0.0,0.3156303382302699,0.0,0.0,-0.0198026272961797,0.0,0.0631789016215316
test13183974.run173.fjspeasy01i.log,fjspeasy01i,92.0,0.0,96.1,195.0,0.00%,3.48,9.401621670141608,8.395477432732141,0.00677659814772984,1.0,0.0,1.0,1.0,6.186208623900494,8.715552125907816,0.026712185916166,0.0,0.9891750041003772,0.9998359849106118,0.9963916680334592,0.1358024691358024,0.8641975308641975,0.0,0.0,0.8641975308641975,0.0,0.0,0.0,0.0,0.0,0.0,0.1358024691358024,0.0,0.0,0.1249328873692908,0.0,-0.1474666593986865
test13183974.run176.g200x740.log,g200x740,8143.0,0.0,15.6,0.0,0.00%,8.43,6.839476438228843,7.294377299288821,0.0,1.0,0.0,1.0,1.0,5.214935757608986,5.278114659230517,0.0231255545696539,0.0,0.9336734693877552,1.0,0.9336734693877552,0.1521739130434782,0.8478260869565217,0.0,0.1521739130434782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8478260869565217,0.0,0.0,2.1352852778959286,5.209486152841421,-7.313220387090301
test13183974.run178.gasprod1-2.log,gasprod1-2,245.0,0.0,110.5,9.0,0.00%,5.53,8.959825623865841,8.32020459757888,0.0,1.0,0.0,1.0,1.0,9.624368710744834,9.616272037895987,0.000262763225532,0.0,0.9999333644299327,0.9999333644299327,0.9999333644299327,0.008130081300813,0.991869918699187,0.0,0.0080639830788551,0.0,0.0,6.609822195782933e-05,0.0,0.0,0.9838059356203318,0.0,0.0080639830788551,0.0,0.0,-1.403137459790496,2.5506420440939945,0.5766050495244066
test13183974.run179.gasprod1-3.log,gasprod1-3,669.0,0.0,125.3,318.0,0.00%,9.95,8.959825623865841,8.315321775377567,0.0,1.0,0.0,1.0,1.0,6.429719478039138,6.253828811575473,0.0072332506203473,0.0,0.925,1.0,1.0,0.0,0.2451612903225806,0.7548387096774194,0.0,0.0,0.0,0.0,0.0,0.0,0.2032258064516129,0.0,0.7967741935483871,0.0,0.0,-1.4163603644171123,2.5371083752349883,0.5766050495244066
test13183974.run180.gasprod2-1.log,gasprod2-1,5673.0,0.0,145.8,18.0,0.00%,119.0,9.953610161939338,9.614604759507829,0.0,1.0,0.0,1.0,1.0,4.820281565605037,9.283311984432006,0.0682436343026446,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.961119458411392,4.62539305685151,2.1262028634253403
test13183974.run181.gasprod2-2.log,gasprod2-2,1047.0,0.0,40.5,1.0,0.00%,31.41,9.996294602122335,9.531191227694439,0.0,1.0,0.0,1.0,1.0,11.444218266960435,12.074185614487517,2.1422450728363323e-05,0.0,0.5,1.0,1.0,0.0,0.9387746358183376,0.0612253641816623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9387746358183376,0.0,0.0612253641816623,-2.943410676002649,4.609762610793868,0.911980822391716
test13183974.run182.gen-ip002.log,gen-ip002,3714438.0,0.0,3.6,15.0,0.00%,112.0,3.1780538303479458,3.713572066704308,0.0,1.0,0.0,1.0,1.0,6.333279628139691,5.730099782973574,0.0082466379091601,0.0551948051948051,0.8831168831168831,0.9935064935064936,0.8831168831168831,0.4831261101243339,0.0337477797513321,0.4831261101243339,0.4831261101243339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4831261101243339,0.0319715808170515,0.0017761989342806,1.3574260936587572,-3.75114325848,0.8739892286778917
test13183974.run183.gen-ip016.log,gen-ip016,348315416.0,106283423.0,2.8,3.0,0.20%,7200.0,3.1780538303479458,3.332204510175204,0.0,1.0,0.001960670250989122,1.0,0.9980393297490109,11.936826253456292,12.908603164550309,2.065467364380559e-05,0.0,0.3107380173415129,1.0,1.0,0.091706972269309,0.908293027730691,0.0,0.0,0.0871255505887126,0.0,0.0,0.0,0.0,0.0,0.0,0.8211674771419782,0.0,0.091706972269309,0.8648568392203515,-3.515221584483192,0.4974955353597785
test13183974.run184.gen-ip021.log,gen-ip021,1749616.0,0.0,3.4,9.0,0.00%,56.62,3.332204510175204,3.5553480614894135,0.0,1.0,0.0,1.0,1.0,11.686761118113886,11.353038363291034,3.721940556972982e-05,0.0,0.1675584342438749,1.0,0.4729653618698958,0.0651085001596826,0.4374968483687156,0.4973946514716017,0.0051014405056057,0.0,0.0,0.0,0.0,9.244785100768158e-05,0.0,0.0,0.6173163229287479,0.0,0.3774897887146387,-1.353115040844669,3.3737739224000647,-0.1788396947596169
test13183974.run185.gen-ip036.log,gen-ip036,1569292.0,0.0,3.5,10.0,0.00%,55.07,3.828641396489095,3.367295829986474,0.0,1.0,0.0,1.0,1.0,9.701616136497458,10.382203122383885,0.0003130646490782,0.0,0.5863692688971499,1.0,0.9973977695167286,0.0873103279490944,0.8497307880567793,0.0629588839941262,0.0017131669114047,0.0017131669114047,0.0,0.0,0.0154185022026431,0.0,0.0256975036710719,0.0,0.8994126284875184,0.0,0.0560450318159569,0.7214436977971412,-1.8880908398685976,1.2466917522851535
test13183974.run186.gen-ip054.log,gen-ip054,2476205.0,0.0,2.9,14.0,0.00%,61.75,3.295836866004329,3.4011973816621555,0.0,1.0,0.0,1.0,1.0,6.925595197110468,5.932245187448011,0.0072983381363572,0.1087533156498673,0.8912466843501327,1.0,1.0,0.0098231827111984,0.6601178781925344,0.3300589390962672,0.0,0.3300589390962672,0.0,0.0,0.0,0.0,0.0,0.0,0.3300589390962672,0.0098231827111984,0.3300589390962672,-3.897740829760966,2.1919498264765207,-2.074209876776819
test13183974.run187.gen.log,gen,1.0,0.0,23.0,8.0,0.00%,0.06,6.113682179832232,6.186208623900494,0.0,1.0,0.0,1.0,1.0,8.779249716229046,8.043663352393944,0.000958350309062,0.0,0.9556840077071292,1.0,0.9556840077071292,0.0106186518928901,0.0,0.98938134810711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824561403508772,0.0,0.0175438596491228,0.0,4.346712136653252,-4.3694478524670215
test13183974.run188.ger50-17-ptp-pop-6t.log,ger50-17-ptp-pop-6t,1898300.0,1598625.0,278.2,226.0,17.9%,7200.0,6.298949246855942,8.43511508038063,0.0,1.0,0.1788745642419905,1.0,0.8211254357580096,8.438149984075784,8.405143687607614,0.0005411255411255,0.0,0.5,1.0,0.5,0.0125541125541125,0.9733766233766232,0.014069264069264,0.0,0.4837662337662338,0.0,0.0,0.0,0.0,0.0,0.0,0.4837662337662338,0.0,0.0324675324675324,1.758833448495663,1.4313221658493265,-8.987196820661973
test13183974.run189.ger50_17_trans.log,ger50_17_trans,324122.0,24235.0,470.9,129.0,2.06%,7200.0,6.210600077024653,10.00459905390454,0.0,1.0,0.020564515041780553,1.0,0.9794354849582194,10.180437238408864,10.841696319711216,0.0001936616086277,0.0,0.5888706269077248,1.0,0.99741723409251,0.086043514517474,0.8405731180350239,0.073383367447502,0.0025017057084375,0.0025017057084375,0.0,0.0,0.0150102342506254,0.0,0.0300204685012508,0.0,0.8956106436206505,0.0,0.0543552422105981,2.052349280075469,1.430479587509912,-8.987196820661973
test13183974.run190.germanrr.log,germanrr,598072.0,40253.0,209.8,177.0,0.27%,7200.0,7.987524479848767,8.993675786759683,0.3425235966219573,1.0,0.0026710370170660203,1.0,0.9973289629829339,12.06452636216506,12.055325334334809,1.3623513831232308e-05,0.2744734409608576,0.3627632795195712,1.0,1.0,0.7281152975467013,0.2718847024532986,0.0,0.0,0.0,0.0,0.0,0.2695805948053893,0.0,0.0,0.0023041076479093,0.1797203965369262,0.2788143062043858,0.2695805948053893,-5.14166355650266,11.299464586792867,-2.302585092994045
test13183974.run191.germany50-UUM.log,germany50-UUM,2324924.0,683424.0,168.2,12.0,1.70%,7200.0,7.639161171659173,8.84779106484485,0.0,1.0,0.017006889997624213,1.0,0.9829931100023758,5.707110264748875,11.977571015314425,0.0131401721136692,0.0005718055861007,0.9994281944138992,1.0,1.0,1.0,0.0,0.0,0.2591362126245847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033222591362126,0.7375415282392026,0.6819738799618201,0.2322207694653264,-3.688879454113936
test13183974.run192.gfd-schedulen180f7d50m30k18-16i.log,gfd-schedulen180f7d50m30k18-16i,9197.0,4165.0,1113.0,2552.0,Inf,7200.0,14.021265398140967,13.021678580184751,0.042901158791353415,1.0,0.0,0.0,0.0,5.733341276897746,8.473032295630468,0.1272736251366475,0.0,0.9995819397993312,1.0,0.9997909698996656,0.0647249190938511,0.9352750809061487,0.0,0.0647249190938511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9352750809061487,0.0,0.0,-0.0339015516756813,0.0,-0.0198026272961797
test13183974.run193.gfd-schedulen180f7d50m30k18.log,gfd-schedulen180f7d50m30k18,0.0,1.0,0.0,0.0,Inf,11.26,12.314734206736997,11.303388917062236,0.008619414027818881,0.0,0.0,0.0,-inf,5.66988092298052,6.306275286948016,0.0082746035741253,0.0,0.1368613138686131,1.0,0.1368613138686131,0.2689655172413793,0.493103448275862,0.2379310344827586,0.0,0.0172413793103448,0.0,0.0,0.0103448275862068,0.0,0.093103448275862,0.0,0.3103448275862069,0.0,0.5689655172413793,-0.4953214372300254,0.0,0.0
test13183974.run194.gfd-schedulen25f5d20m10k3i.log,gfd-schedulen25f5d20m10k3i,79.0,0.0,95.6,30.0,0.00%,2.46,8.797850648931053,7.903226808730733,0.04249815225424981,1.0,0.0,1.0,1.0,7.175489713624222,7.176254532017144,0.002764460479797,0.1513761467889908,0.4900611620795107,1.0,1.0,0.4889058913542464,0.5110941086457537,0.0,0.0214231063504208,0.0413159908186687,0.0,0.0,0.0198928844682478,0.0596786534047436,0.0107115531752104,0.0214231063504208,0.2142310635042081,0.1315990818668707,0.4797245600612089,0.4446858212614457,0.0,0.0
test13183974.run195.gfd-schedulen55f2d50m30k3i.log,gfd-schedulen55f2d50m30k3i,159.0,0.0,169.9,516.0,0.00%,21.13,10.345348875835583,9.536040511615484,0.1244043321299639,1.0,0.0,1.0,1.0,9.18266080286944,5.6937321388027,0.049489445706162,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0198026272961797
test13183974.run196.ghoulomb4-9-10i.log,ghoulomb4-9-10i,358936.0,36611.0,39.6,81.0,0.00%,2702.0,9.402282172147128,8.680671660408713,0.34765625,1.0,0.0,1.0,1.0,7.600902459542082,12.206072645530174,0.005,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8325814637483104,0.0,-0.0100503358535014
test13183974.run197.glass4.log,glass4,62358.0,0.0,27.1,34.0,0.00%,17.55,5.971261839790462,5.75890177387728,0.0,1.0,0.0,1.0,1.0,7.005789019253503,7.650168700845001,0.0031612973660601,0.0,0.4950023798191337,0.9980961446930032,0.5092812946216088,0.0389845874886672,0.958295557570263,0.0027198549410698,0.0117860380779691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9546690843155032,0.0,0.0335448776065276,9.397412531528737,13.815510557964274,8.773622720363914
test13183974.run198.glass-sc.log,glass-sc,254417.0,0.0,78.3,79.0,0.00%,665.0,8.71915396346254,5.356586274672012,0.0,1.0,0.0,1.0,1.0,11.55463346687,11.030492915705455,8.130538036651963e-05,0.0,0.1601866251944012,1.0,0.328149300155521,0.1010656154384753,0.5517701109736329,0.3471642735878917,0.0,0.0644548672057088,3.8365992384350514e-05,0.0006330388743417,0.0,0.0347404061040293,0.1391918203704236,0.0,0.5096538428337122,0.0,0.2512876586193998,0.0,0.0,0.0
test13183974.run199.gmu-35-40.log,gmu-35-40,10653577.0,0.0,4.3,14.0,0.00%,641.0,5.863631175598097,6.343880434126331,0.0,1.0,0.0,1.0,1.0,10.368949634550589,9.58107599956325,0.000338836047971,0.0,0.7938293760353395,0.9999309773605742,0.8190226394257316,0.0002825302150368,0.9131062627531,0.0866112070318631,0.0,0.4687176267461937,0.0544655470098885,0.0,0.0,0.0213467273583424,0.3159943493956992,0.0,0.1195416732067179,0.0,0.019934076283158,0.0,-5.568962481804253,8.216696521613619
test13183974.run200.gmu-35-50.log,gmu-35-50,2124761.0,0.0,4.5,15.0,0.00%,172.0,5.863631175598097,6.767343125265392,0.0,1.0,0.0,1.0,1.0,8.098642843759418,8.084254106307318,0.0024472630786721,0.2722787542399013,0.7277212457600987,1.0,0.7277212457600987,0.0613981762917933,0.0972644376899696,0.841337386018237,0.0613981762917933,0.0,0.0267477203647416,0.0,0.0,0.0592705167173252,0.464741641337386,0.0027355623100303,0.3851063829787234,0.0,0.0,0.0,-5.955360015504871,8.51448292195178
test13183974.run201.gmut-75-50.log,gmut-75-50,1426715.0,1087052.0,33.2,14.0,0.20%,7200.0,7.614312146452,10.480522176412455,0.0,1.0,0.0019799313369965824,1.0,0.9980200686630034,7.653494909661253,7.2305631534092925,0.0018044427833967,0.170166545981173,0.5300506879073136,1.0,1.0,0.3116698292220113,0.6883301707779886,0.0,0.0018975332068311,0.0,0.0,0.0,0.1091081593927893,0.0,0.0,0.1722011385199241,0.0872865275142315,0.1114800759013282,0.5180265654648957,0.0,-3.696822254663585,8.85603430833536
test13183974.run202.gr4x6.log,gr4x6,1.0,0.0,31.0,0.0,0.00%,0.06,3.5263605246161616,3.871201010907891,0.0,1.0,0.0,1.0,1.0,5.988961416889864,9.210340371976184,0.0075187969924812,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0050125313283208,0.0,0.0,0.9949874686716792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.523365015636363,-3.555348061489413
test13183974.run203.graph20-20-1rand.log,graph20-20-1rand,14142.0,0.0,164.2,155.0,0.00%,50.04,6.907755278982137,6.161207321695077,0.0,1.0,0.0,1.0,1.0,6.583409222158765,6.572282542694008,0.0160229811682093,0.0195804195804195,0.967832167832168,1.0,1.0,0.0055325034578146,0.0,0.9944674965421854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9695712309820194,0.0262793914246196,0.0041493775933609,0.0,0.0,0.0
