Log Name,File Name,feat_Nodes,feat_Active,feat_LPit/n,feat_IntInf,feat_GlbFix,feat_GlbRed,feat_#Cuts,feat_#MCP,feat_#Sepa,feat_#Conf,feat_Gap,feat_Time,feat_obj_density,feat_pre_row,feat_pre_columns,feat_preinteger,feat_obj_dynamic,feat_RHS_dynamic,feat_Coe_dynamic,feat_DualInitialGap,feat_PrimalDualGap,feat_PrimalInitialGap,feat_GapClosed,feat_Rows,feat_Columns,feat_Nonzeros,feat_per_i,feat_per_b,feat_has_varlb,feat_has_varub,feat_Equality,feat_GreaterThan,feat_LessThan,feat_PAR,feat_PAC,feat_COV,feat_CAR,feat_EQK,feat_BIN,feat_KNA,feat_IKN,feat_M01,feat_MI,feat_CON
test1379017.run0257.c203.50.15.log,c203.50.15,0.0,1.0,209.6,166.0,0.0,0.0,289.0,9984.0,4380.0,36.0,0.1975,148.0,0.957,10.30601501665695,10.453947265542192,0.021481502840171852,3.5667118201397288,0.0,8.140315540159985,0.017248508598098383,0.1974750212649587,0.21131738026085878,-10.448817162472237,10.593880944899452,10.57170146655086,0.0001715791089856,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.0211832539483579,0.9596390072699924,0.0191777387816495,0.0020055151667084,0.0,0.0,0.0,0.0191777387816495,0.0,0.0003760340937578,0.038355477563299,0.0,0.0,0.9400852343945852
test1379017.run0161.c108.30.15.log,c108.30.15,1.0,2.0,2523.0,35.0,0.0,0.0,292.0,5075.0,50.0,60.0,0.4040999999999999,3.58,0.919,8.789964651132264,9.194007717355285,0.0457410042691604,3.696351468952637,0.0,6.400257445308821,0.012957987801231292,0.4040503756371564,0.41177268359979846,-30.18156783561432,9.613803477413674,9.576024610072505,0.0004505716253874,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.0350701402805611,0.933867735470942,0.0310621242484969,0.0040080160320641,0.0,0.0,0.0,0.0310621242484969,0.0,0.001002004008016,0.0621242484969939,0.0,0.0,0.9018036072144288
test1379017.run0283.c204.75.15.log,c204.75.15,0.0,1.0,114.7,310.0,0.0,0.0,647.0,9829.0,26.0,192.0,0.6927,65.1,0.974,11.323567208574145,11.359004758697024,0.013121981944152844,3.873282177111715,0.0,8.146129510025405,0.0,0.6926884191694799,0.6926884191694799,-inf,11.38412571757864,11.369516881674873,7.843094162187319e-05,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0141614059034294,0.9728715236307798,0.0129670704657908,0.0011943354376386,0.0,0.0,0.0,0.0129670704657908,0.0,0.000170619348234,0.0259341409315816,0.0,0.0,0.9597338338167548
test1379017.run0941.rc103.50.25.log,rc103.50.25,0.0,1.0,94.5,127.0,0.0,0.0,573.0,9897.0,3482.0,50.0,0.05574,156.0,0.952,10.777476028176375,10.834253018164594,0.024640738039385757,4.566429357671661,0.0,5.686975356339819,0.003824280119588478,0.05574410564483364,0.05935520468942034,-13.576365721565432,11.104205064141391,11.082527090316852,0.0001029991069592,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.0206922498118886,0.9601203912716328,0.0191873589164785,0.00150489089541,0.0,0.0,0.0,0.0191873589164785,0.0,0.0003762227238525,0.0383747178329571,0.0,0.0,0.9405568096313016
test1379017.run0266.c204.100.20.log,c204.100.20,0.0,1.0,77.8,485.0,0.0,0.0,181.0,9633.0,20.0,167.0,0.7173999999999999,144.0,0.98,12.16867187527569,12.206562525519375,0.009995102399824086,3.873282177111715,0.0,8.146129510025405,0.0,0.7173641359757007,0.7173641359757007,-inf,12.236698839071934,12.22597330723651,3.3561663117169735e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0104742508001163,0.9797303850257008,0.0097953641741829,0.0006788866259334,0.0,0.0,0.0,0.0097953641741829,0.0,9.69838037047813e-05,0.0195907283483658,0.0,0.0,0.969838037047813
test1379017.run0218.c201.75.20.log,c201.75.20,0.0,1.0,270.0,293.0,641.0,0.0,42.0,9687.0,3509.0,7.0,0.06462,184.0,0.956,9.423837546238587,10.992335659690873,0.024454280761398252,3.873282177111715,0.0,5.765191102784844,0.04367232505811107,0.06461889987340576,0.10546916733134792,-0.47963040180303773,11.671594493098954,11.657198954126653,5.8835754363982937e-05,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0139511071291437,0.9730790562737318,0.0129698365971244,0.0009812705320192,0.0,0.0,0.0,0.0129698365971244,0.0,0.000170655744699,0.0259396731942489,0.0,0.0,0.9599385639319084
test1379017.run1064.rc201.30.20.log,rc201.30.20,1.0,0.0,28.2,0.0,138.0,0.0,79.0,2468.0,382.0,694.0,0.0,7.19,0.8740000000000001,5.697093486505405,6.322565239927284,0.12387791741472172,7.667233631294173,0.0,5.231108616854587,0.005026767306764473,0.0,0.005026767306764473,1.0,9.90098442231801,9.863706682524285,0.0003380981068696,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.0345864661654135,0.9343358395989976,0.0310776942355889,0.0035087719298245,0.0,0.0,0.0,0.0310776942355889,0.0,0.0010025062656641,0.0621553884711779,0.0,0.0,0.9022556390977444
test1379017.run0986.rc105.75.10.log,rc105.75.10,0.0,1.0,0.0,378.0,0.0,0.0,1154.0,9896.0,20.0,39.0,inf,7.99,0.959,10.127990179887968,10.29940724780076,0.023960962476863537,4.919980925828125,0.0,5.47646355193151,0.04401135415873513,1.0,1.0,-21.721409488863124,10.979087066895165,10.964051773566707,0.0001175962519431,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0145817344589409,0.9724567237997784,0.0129615417412808,0.0016201927176601,0.0,0.0,0.0,0.0129615417412808,0.0,0.0001705466018589,0.0259230834825616,0.0,0.0,0.9593246354566384
test1379017.run0883.rc101.100.25.log,rc101.100.25,0.0,1.0,0.0,315.0,0.0,0.0,1836.0,9792.0,14.0,40.0,inf,25.83,0.958,11.085598110004929,11.472884415433045,0.02498048399687744,4.5591262474866845,0.0,4.0943445622221,0.0,1.0,1.0,-inf,12.459745401879209,12.44911685855072,2.6851934696499488e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0103782735208535,0.9798254122211444,0.0097963142580019,0.0005819592628516,0.0,0.0,0.0,0.0097963142580019,0.0,9.699321047526672e-05,0.0195926285160038,0.0,0.0,0.9699321047526672
test1379017.run0235.c202.50.15.log,c202.50.15,1.0,2.0,151.4,318.0,0.0,0.0,291.0,7453.0,3632.0,121.0,0.08865,108.0,0.95,9.915564333761576,10.303035186880255,0.025148375414948194,3.5667118201397288,0.0,8.140315540159985,0.025347545952779497,0.088647922695422,0.11174846135406084,-2.497298036684347,10.593880944899452,10.57170146655086,0.0001715791089856,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.0211832539483579,0.9596390072699924,0.0191777387816495,0.0020055151667084,0.0,0.0,0.0,0.0191777387816495,0.0,0.0003760340937578,0.038355477563299,0.0,0.0,0.9400852343945852
test1379017.run0163.c108.30.25.log,c108.30.25,1.0,2.0,162.0,27.0,0.0,0.0,121.0,1475.0,19.0,37.0,0.1243,3.45,0.918,9.296242800976886,9.695355758842355,0.046176579239009974,3.696351468952637,0.0,6.400257445308821,0.0,0.12430178449000542,0.12430178449000542,-inf,10.123827176517604,10.086850233838494,0.0002705598568812,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.0342960288808664,0.9346169273967108,0.0310870437224227,0.0032089851584436,0.0,0.0,0.0,0.0310870437224227,0.0,0.0010028078620136,0.0621740874448455,0.0,0.0,0.9025270758122744
test1379017.run0609.r111.50.15.log,r111.50.15,0.0,1.0,205.6,255.0,0.0,0.0,663.0,9830.0,3552.0,82.0,0.4412,127.0,0.953,10.316027574316253,10.375146061712408,0.02339874582722366,2.9802833626129432,0.0,5.438079308923196,0.03719596320354284,0.4412486563179066,0.46203195073743586,-10.862810324424629,10.593880944899452,10.57170146655086,0.0001715791089856,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.0211832539483579,0.9596390072699924,0.0191777387816495,0.0020055151667084,0.0,0.0,0.0,0.0191777387816495,0.0,0.0003760340937578,0.038355477563299,0.0,0.0,0.9400852343945852
test1379017.run0325.c206.50.25.log,c206.50.25,1.0,2.0,75.6,112.0,0.0,0.0,647.0,8794.0,38.0,315.0,0.07275,20.26,0.945,9.869723922383319,10.643780689153015,0.02981087977868403,3.5667118201397288,0.0,7.106606137727302,0.004463361260822466,0.07275510733622806,0.07689373626943903,-15.300519515380081,11.104205064141391,11.082527090316852,0.0001029991069592,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.0206922498118886,0.9601203912716328,0.0191873589164785,0.00150489089541,0.0,0.0,0.0,0.0191873589164785,0.0,0.0003762227238525,0.0383747178329571,0.0,0.0,0.9405568096313016
test1379017.run0964.rc104.75.10.log,rc104.75.10,0.0,1.0,381.3,336.0,0.0,0.0,0.0,9707.0,527.0,211.0,inf,162.0,0.972,10.869253927870808,10.890068980025717,0.013981842247534536,4.61512051684126,0.0,5.697093486505405,0.06398868116266428,1.0,1.0,-14.62776387683192,10.979087066895165,10.964051773566707,0.0001175962519431,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0145817344589409,0.9724567237997784,0.0129615417412808,0.0016201927176601,0.0,0.0,0.0,0.0129615417412808,0.0,0.0001705466018589,0.0259230834825616,0.0,0.0,0.9593246354566384
test1379017.run0517.r107.30.5.log,r107.30.5,1.0,2.0,183.9,399.0,0.0,0.0,220.0,6885.0,6688.0,74.0,0.3336,45.09,0.929,8.273846932784508,8.346404870435956,0.03558718861209965,2.610069792742006,0.0,5.564520407322693,0.09127451452967075,0.33362177184073816,0.39444512110911695,-2.6551470425217896,8.51919119407891,8.477412321404392,0.0013463188087924,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.0389221556886227,0.9301397205588824,0.030938123752495,0.0079840319361277,0.0,0.0,0.0,0.030938123752495,0.0,0.0009980039920159,0.06187624750499,0.0,0.0,0.8982035928143712
test1379017.run1196.rc207.30.20.log,rc207.30.20,1.0,2.0,14.7,9.0,140.0,0.0,101.0,2469.0,666.0,128.0,0.00106,14.08,0.802,6.77078942390898,7.065613363597717,0.19726729291204098,7.636928281798844,0.0,6.439350371100098,0.02017157829175967,0.0010642130167833298,0.021214324452355847,0.9472419559148689,9.90098442231801,9.863706682524285,0.0003380981068696,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.0345864661654135,0.9343358395989976,0.0310776942355889,0.0035087719298245,0.0,0.0,0.0,0.0310776942355889,0.0,0.0010025062656641,0.0621553884711779,0.0,0.0,0.9022556390977444
test1379017.run0795.r208.100.25.log,r208.100.25,0.0,1.0,193.8,336.0,0.0,0.0,486.0,9802.0,24.0,151.0,0.6297999999999999,164.0,0.98,12.417953004565673,12.4428232002506,0.009864851533984413,4.176022593236367,0.0,6.956545443151569,0.0,0.6297900203927688,0.6297900203927688,-inf,12.459745401879209,12.44911685855072,2.6851934696499488e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0103782735208535,0.9798254122211444,0.0097963142580019,0.0005819592628516,0.0,0.0,0.0,0.0097963142580019,0.0,9.699321047526672e-05,0.0195926285160038,0.0,0.0,0.9699321047526672
test1379017.run0060.c103.50.20.log,c103.50.20,0.0,1.0,92.4,135.0,322.0,0.0,484.0,9922.0,3323.0,68.0,0.04872,165.0,0.951,10.436407293775185,10.590314804351253,0.024655328569990944,4.023564380161053,0.0,7.138866999945524,0.016405630715875766,0.04872359843723427,0.06432988779000015,-1.9699314388494882,10.881249606498384,10.859383539002645,0.0001287246691261,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.020876434079368,0.959939815685537,0.0191837502350949,0.001692683844273,0.0,0.0,0.0,0.0191837502350949,0.0,0.000376151965394,0.0383675004701899,0.0,0.0,0.940379913485048
test1379017.run0916.rc102.50.10.log,rc102.50.10,0.0,1.0,179.4,303.0,0.0,0.0,196.0,9585.0,5439.0,101.0,0.1773999999999999,91.41,0.939,9.47116499025808,9.59082949401417,0.03417634996582365,4.566429357671661,0.0,5.686975356339819,0.031044236700247755,0.17736569039932554,0.20290374462431376,-4.713321029983966,10.189042363971735,10.166236358442696,0.0002572074655182,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.0217963171739947,0.9590379556557684,0.0191657271702367,0.0026305900037579,0.0,0.0,0.0,0.0191657271702367,0.0,0.0003757985719654,0.0383314543404735,0.0,0.0,0.9394964299135664
test1379017.run0542.r108.50.10.log,r108.50.10,0.0,1.0,357.4,271.0,0.0,0.0,468.0,9785.0,4611.0,164.0,inf,189.0,0.961,10.114922828718177,10.139705263337609,0.019740218721623435,2.9802833626129432,0.0,5.60947179518496,0.05134326297474377,1.0,1.0,-18.476752003313642,10.189042363971735,10.166236358442696,0.0002572074655182,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.0217963171739947,0.9590379556557684,0.0191657271702367,0.0026305900037579,0.0,0.0,0.0,0.0191657271702367,0.0,0.0003757985719654,0.0383314543404735,0.0,0.0,0.9394964299135664
test1379017.run0384.r101.30.3.log,r101.30.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.4,0.982,5.318119993844216,6.885509670034817,0.018404907975460124,2.9714395809849465,0.0,3.6888794541139363,0.0,0.0,0.0,0.0,8.012349639327795,7.966586697638402,0.0022349427541583,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.0427435387673956,0.926441351888668,0.0308151093439363,0.0119284294234592,0.0,0.0,0.0,0.0308151093439363,0.0,0.0009940357852882,0.0616302186878727,0.0,0.0,0.8946322067594433
test1379017.run0193.c109.50.25.log,c109.50.25,0.0,1.0,93.3,94.0,0.0,0.0,540.0,9981.0,47.0,60.0,0.09954,81.23,0.949,10.580556162883383,10.776181610692205,0.025696199887187417,4.04305126783455,0.0,6.573680166960646,0.007458513798077767,0.09954053846520221,0.10625662778366918,-12.3458945253753,11.104205064141391,11.082527090316852,0.0001029991069592,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.0206922498118886,0.9601203912716328,0.0191873589164785,0.00150489089541,0.0,0.0,0.0,0.0191873589164785,0.0,0.0003762227238525,0.0383747178329571,0.0,0.0,0.9405568096313016
test1379017.run0173.c108.75.15.log,c108.75.15,0.0,1.0,395.5,260.0,0.0,0.0,202.0,9465.0,3718.0,109.0,0.6574,225.0,0.96,10.551741964205336,10.921233183065615,0.020184679882180742,4.566429357671661,0.0,6.411818267709897,0.075127036735975,0.6573829513334294,0.6831227549349742,-7.750284583215006,11.38412571757864,11.369516881674873,7.843094162187319e-05,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0141614059034294,0.9728715236307798,0.0129670704657908,0.0011943354376386,0.0,0.0,0.0,0.0129670704657908,0.0,0.000170619348234,0.0259341409315816,0.0,0.0,0.9597338338167548
test1379017.run0960.rc104.50.10.log,rc104.50.10,0.0,1.0,85.4,257.0,0.0,0.0,1176.0,9832.0,468.0,277.0,inf,32.51,0.96,10.08946907016157,10.114882356815789,0.02023636069289299,4.566429357671661,0.0,5.686975356339819,0.019369669830311482,1.0,1.0,-50.62710612831954,10.189042363971735,10.166236358442696,0.0002572074655182,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.0217963171739947,0.9590379556557684,0.0191657271702367,0.0026305900037579,0.0,0.0,0.0,0.0191657271702367,0.0,0.0003757985719654,0.0383314543404735,0.0,0.0,0.9394964299135664
test1379017.run0133.c107.100.15.log,c107.100.15,1.0,0.0,142.3,48.0,0.0,0.0,0.0,2521.0,19.0,417.0,0.0,65.43,0.882,7.21890970761906,8.20849175174038,0.11356209150326797,6.052089168924416,0.0,5.627621113690637,0.009283654203499645,0.0,0.009283654203499645,1.0,11.94917839323071,11.938291234784728,4.474165213021361e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0106341715689443,0.9795720473204472,0.0097937811106083,0.000840390458336,0.0,0.0,0.0,0.0097937811106083,0.0,9.69681298080031e-05,0.0195875622212166,0.0,0.0,0.969681298080031
test1379017.run0172.c108.75.10.log,c108.75.10,0.0,1.0,0.0,378.0,0.0,0.0,1509.0,9919.0,18.0,61.0,inf,7.82,0.96,10.165274727442542,10.529051581772277,0.02006098539560263,4.566429357671661,0.0,6.411818267709897,0.0020179700990691747,1.0,1.0,-494.5474813334787,10.979087066895165,10.964051773566707,0.0001175962519431,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0145817344589409,0.9724567237997784,0.0129615417412808,0.0016201927176601,0.0,0.0,0.0,0.0129615417412808,0.0,0.0001705466018589,0.0259230834825616,0.0,0.0,0.9593246354566384
test1379017.run1218.rc208.30.20.log,rc208.30.20,1.0,2.0,7.8,28.0,153.0,0.0,203.0,6270.0,77.0,184.0,0.0150699999999999,18.71,0.8270000000000001,8.520985989654934,8.667163717992532,0.10294370803924945,3.3758795736778655,0.0,6.803505257608338,0.0026890394750994943,0.015070053235161687,0.01771856874221998,-4.604251397091929,9.90098442231801,9.863706682524285,0.0003380981068696,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.0345864661654135,0.9343358395989976,0.0310776942355889,0.0035087719298245,0.0,0.0,0.0,0.0310776942355889,0.0,0.0010025062656641,0.0621553884711779,0.0,0.0,0.9022556390977444
test1379017.run0175.c108.75.25.log,c108.75.25,1.0,2.0,2131.0,253.0,0.0,0.0,1212.0,9990.0,19.0,86.0,0.6640999999999999,18.02,0.96,11.07983218974459,11.445984059216347,0.020048115477145148,4.566429357671661,0.0,6.411818267709897,0.0,0.6640914824269831,0.6640914824269831,-inf,11.894610044412987,11.880342505440863,4.70746286580439e-05,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0138248847926267,0.9732036183649088,0.0129714968424645,0.0008533879501621,0.0,0.0,0.0,0.0129714968424645,0.0,0.0001706775900324,0.0259429936849291,0.0,0.0,0.9600614439324116
test1379017.run1026.rc107.50.10.log,rc107.50.10,0.0,1.0,175.2,196.0,0.0,0.0,939.0,9892.0,522.0,330.0,inf,39.62,0.949,9.827901565579532,9.876835521538702,0.02567525932011913,4.5591262474866845,0.0,5.472270673671474,0.019034009153490097,1.0,1.0,-51.53753909310477,10.189042363971735,10.166236358442696,0.0002572074655182,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.0217963171739947,0.9590379556557684,0.0191657271702367,0.0026305900037579,0.0,0.0,0.0,0.0191657271702367,0.0,0.0003757985719654,0.0383314543404735,0.0,0.0,0.9394964299135664
test1379017.run0942.rc103.75.10.log,rc103.75.10,0.0,1.0,463.2,365.0,0.0,0.0,141.0,9915.0,513.0,251.0,inf,132.0,0.967,10.657447572492586,10.713817588680424,0.016676672670268827,4.61512051684126,0.0,5.697093486505405,0.07557292019315731,1.0,1.0,-12.232253000732188,10.979087066895165,10.964051773566707,0.0001175962519431,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0145817344589409,0.9724567237997784,0.0129615417412808,0.0016201927176601,0.0,0.0,0.0,0.0129615417412808,0.0,0.0001705466018589,0.0259230834825616,0.0,0.0,0.9593246354566384
test1379017.run0531.r108.100.25.log,r108.100.25,0.0,1.0,201.3,358.0,0.0,0.0,308.0,9905.0,21.0,127.0,inf,253.0,0.979,12.3676301129714,12.389822348704104,0.010401800759747528,4.176022593236367,0.0,5.631211781821365,0.0,1.0,1.0,-inf,12.459745401879209,12.44911685855072,2.6851934696499488e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0103782735208535,0.9798254122211444,0.0097963142580019,0.0005819592628516,0.0,0.0,0.0,0.0097963142580019,0.0,9.699321047526672e-05,0.0195926285160038,0.0,0.0,0.9699321047526672
test1379017.run0059.c103.50.15.log,c103.50.15,0.0,1.0,149.1,237.0,0.0,0.0,557.0,9853.0,4106.0,17.0,0.2572,151.0,0.957,10.303068717485317,10.441266645862376,0.021463614063777597,4.04305126783455,0.0,7.146772179452637,0.023206124356534175,0.25724742317021276,0.274483831834261,-10.085324684894196,10.593880944899452,10.57170146655086,0.0001715791089856,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.0211832539483579,0.9596390072699924,0.0191777387816495,0.0020055151667084,0.0,0.0,0.0,0.0191777387816495,0.0,0.0003760340937578,0.038355477563299,0.0,0.0,0.9400852343945852
test1379017.run1164.rc205.75.20.log,rc205.75.20,0.0,1.0,122.7,289.0,0.0,0.0,140.0,9567.0,20.0,155.0,0.5618,51.82,0.965,10.969834880616961,11.335233176559935,0.0179168657429527,4.61512051684126,0.0,6.863803391452954,0.0,0.5617855090475957,0.5617855090475957,-inf,11.671594493098954,11.657198954126653,5.8835754363982937e-05,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0139511071291437,0.9730790562737318,0.0129698365971244,0.0009812705320192,0.0,0.0,0.0,0.0129698365971244,0.0,0.000170655744699,0.0259396731942489,0.0,0.0,0.9599385639319084
test1379017.run0983.rc105.50.15.log,rc105.50.15,0.0,1.0,164.7,186.0,3.0,0.0,472.0,9939.0,4667.0,107.0,0.06796,121.0,0.939,9.72016549540859,9.862405107434897,0.03750976816879396,4.875197323201151,0.0,5.468060141135131,0.01741646093043568,0.06795629244950248,0.08418919526751413,-2.901842786598926,10.593880944899452,10.57170146655086,0.0001715791089856,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.0211832539483579,0.9596390072699924,0.0191777387816495,0.0020055151667084,0.0,0.0,0.0,0.0191777387816495,0.0,0.0003760340937578,0.038355477563299,0.0,0.0,0.9400852343945852
test1379017.run0697.r203.50.15.log,r203.50.15,0.0,1.0,106.5,184.0,0.0,0.0,781.0,9941.0,32.0,287.0,0.4855,27.98,0.958,10.369608654517638,10.489077361672273,0.020879151471284208,2.9802833626129432,0.0,6.946975992135418,0.00727539766277917,0.4855150605009235,0.4892581430272902,-65.73381758701818,10.593880944899452,10.57170146655086,0.0001715791089856,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.0211832539483579,0.9596390072699924,0.0191777387816495,0.0020055151667084,0.0,0.0,0.0,0.0191777387816495,0.0,0.0003760340937578,0.038355477563299,0.0,0.0,0.9400852343945852
test1379017.run0272.c204.30.20.log,c204.30.20,1.0,2.0,27.5,45.0,1297.0,0.0,150.0,6761.0,81.0,116.0,0.02266,33.61,0.841,7.793999089503995,7.973155433444133,0.10406616126809097,3.299533727885655,0.0,8.125630988477065,0.005778485605511525,0.02266101150741434,0.02830855078412394,-2.9216177134369334,9.90098442231801,9.863706682524285,0.0003380981068696,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.0345864661654135,0.9343358395989976,0.0310776942355889,0.0035087719298245,0.0,0.0,0.0,0.0310776942355889,0.0,0.0010025062656641,0.0621553884711779,0.0,0.0,0.9022556390977444
test1379017.run0446.r104.30.10.log,r104.30.10,1.0,2.0,161.4,218.0,0.0,0.0,348.0,6981.0,638.0,456.0,0.1186,18.56,0.85,8.110727582974489,8.213381737034572,0.08102981029810298,2.0869135565185366,0.0,5.5093883366279774,0.037895519598525565,0.11861090782659399,0.15201160544297795,-2.129945415267743,9.2093398716426,9.170559501964338,0.0006751809041091,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.036036036036036,0.9329329329329328,0.031031031031031,0.005005005005005,0.0,0.0,0.0,0.031031031031031,0.0,0.001001001001001,0.062062062062062,0.0,0.0,0.9009009009009008
test1379017.run0990.rc106.100.10.log,rc106.100.10,0.0,1.0,0.0,406.0,0.0,0.0,1441.0,9670.0,17.0,50.0,inf,14.48,0.965,10.86283777387073,10.941641872167123,0.017705382436260624,4.61512051684126,0.0,4.787491742782046,0.006696610596008588,1.0,1.0,-148.3292742146355,11.54403645999528,11.532826126676564,6.709079263302387e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0109538580845288,0.9792555253974408,0.0097906165180302,0.0011632415664986,0.0,0.0,0.0,0.0097906165180302,0.0,9.693679720822024e-05,0.0195812330360604,0.0,0.0,0.9693679720822024
test1379017.run0239.c202.75.15.log,c202.75.15,0.0,1.0,344.8,513.0,0.0,0.0,464.0,9845.0,3606.0,18.0,0.2057,289.0,0.964,10.607797200302183,11.051016981438853,0.017839004570848145,3.873282177111715,0.0,8.140315540159985,0.025672627465357388,0.20569889909296832,0.22609069535187779,-7.012382034933438,11.38412571757864,11.369516881674873,7.843094162187319e-05,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0141614059034294,0.9728715236307798,0.0129670704657908,0.0011943354376386,0.0,0.0,0.0,0.0129670704657908,0.0,0.000170619348234,0.0259341409315816,0.0,0.0,0.9597338338167548
test1379017.run0088.c105.100.10.log,c105.100.10,1.0,0.0,357.6,0.0,0.0,0.0,0.0,1776.0,347.0,459.0,0.0,60.2,0.909,3.5553480614894135,4.477336814478206,1.0,1.8484548129046001,0.0,0.0,0.011978475080551953,0.0,0.011978475080551953,1.0,11.54403645999528,11.532826126676564,6.709079263302387e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0109538580845288,0.9792555253974408,0.0097906165180302,0.0011632415664986,0.0,0.0,0.0,0.0097906165180302,0.0,9.693679720822024e-05,0.0195812330360604,0.0,0.0,0.9693679720822024
test1379017.run0452.r104.40.3.log,r104.40.3,0.0,1.0,194.5,205.0,0.0,0.0,39.0,9894.0,5937.0,333.0,inf,37.32,0.95,8.425735580927402,8.45531778769815,0.02553191489361702,2.815408719422709,0.0,5.602118820879701,0.08241265048158716,1.0,1.0,-11.134059445441844,8.559869465696673,8.525756422076725,0.0013044581641957,0.024390243902439,0.975609756097561,1.0,0.975609756097561,0.032387888079724,0.944039862016098,0.0235722499041778,0.0088156381755461,0.0,0.0,0.0,0.0235722499041778,0.0,0.0005749329244921,0.0471444998083556,0.0,0.0,0.919892679187428
test1379017.run0896.rc101.50.20.log,rc101.50.20,1.0,2.0,101.9,189.0,0.0,0.0,360.0,5116.0,1504.0,427.0,0.01657,32.1,0.8809999999999999,8.407824654360873,9.013351778138825,0.11933755479785679,3.9318256327243257,0.0,4.0943445622221,0.010642670240602564,0.016573704879222852,0.027039986644130782,-0.5572882091181364,10.881249606498384,10.859383539002645,0.0001287246691261,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.020876434079368,0.959939815685537,0.0191837502350949,0.001692683844273,0.0,0.0,0.0,0.0191837502350949,0.0,0.000376151965394,0.0383675004701899,0.0,0.0,0.940379913485048
test1379017.run0908.rc102.30.10.log,rc102.30.10,1.0,2.0,102.4,40.0,159.0,0.0,270.0,9569.0,5733.0,230.0,0.0958,32.14,0.909,8.352790135124627,8.529516941105069,0.05926511260371395,3.8394523125933104,0.0,5.686975356339819,0.03176802453813761,0.09580381570481118,0.12452834227479113,-2.0157309778515944,9.2093398716426,9.170559501964338,0.0006751809041091,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.036036036036036,0.9329329329329328,0.031031031031031,0.005005005005005,0.0,0.0,0.0,0.031031031031031,0.0,0.001001001001001,0.062062062062062,0.0,0.0,0.9009009009009008
test1379017.run0208.c201.30.3.log,c201.30.3,1.0,2.0,13.0,125.0,0.0,0.0,10.0,185.0,6.0,61.0,0.4975,0.5,0.96,5.517452896464707,7.352441100243582,0.015384615384615385,3.396184839838611,0.0,5.686975356339819,0.0001644720467212389,0.49752973522443494,0.49761237753729914,-3024.010906976128,8.012349639327795,7.966586697638402,0.0022349427541583,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.0427435387673956,0.926441351888668,0.0308151093439363,0.0119284294234592,0.0,0.0,0.0,0.0308151093439363,0.0,0.0009940357852882,0.0616302186878727,0.0,0.0,0.8946322067594433
