Log Name,File Name,feat_Nodes,feat_Active,feat_LPit/n,feat_IntInf,feat_GlbFix,feat_GlbRed,feat_#Cuts,feat_#MCP,feat_#Sepa,feat_#Conf,feat_Gap,feat_Time,feat_obj_density,feat_pre_row,feat_pre_columns,feat_preinteger,feat_obj_dynamic,feat_RHS_dynamic,feat_Coe_dynamic,feat_DualInitialGap,feat_PrimalDualGap,feat_PrimalInitialGap,feat_GapClosed,feat_Rows,feat_Columns,feat_Nonzeros,feat_per_i,feat_per_b,feat_has_varlb,feat_has_varub,feat_Equality,feat_GreaterThan,feat_LessThan,feat_PAR,feat_PAC,feat_COV,feat_CAR,feat_EQK,feat_BIN,feat_KNA,feat_IKN,feat_M01,feat_MI,feat_CON
test1379017.run0082.c104.50.20.log,c104.50.20,0.0,1.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5901,1.63,0.961,10.771176102571065,10.821736366116445,0.019362050381252743,4.04305126783455,0.0,7.146772179452637,0.0,0.5900963730997122,0.5900963730997122,-inf,10.881249606498384,10.859383539002645,0.0001287246691261,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.020876434079368,0.959939815685537,0.0191837502350949,0.001692683844273,0.0,0.0,0.0,0.0191837502350949,0.0,0.000376151965394,0.0383675004701899,0.0,0.0,0.940379913485048
test1379017.run0917.rc102.50.15.log,rc102.50.15,0.0,1.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,4.0,inf,5.23,0.939,9.873492155000728,9.992596727607904,0.034302963776070255,4.566429357671661,0.0,5.686975356339819,0.0,1.0,1.0,-inf,10.593880944899452,10.57170146655086,0.0001715791089856,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.0211832539483579,0.9596390072699924,0.0191777387816495,0.0020055151667084,0.0,0.0,0.0,0.0191777387816495,0.0,0.0003760340937578,0.038355477563299,0.0,0.0,0.9400852343945852
test1379017.run0398.r102.100.20.log,r102.100.20,0.0,1.0,0.0,2036.0,28.0,0.0,0.0,0.0,0.0,7.0,inf,12.56,0.968,11.450539292534133,11.69983647409799,0.016424447541309974,4.014400352455564,0.0,5.579729825986222,0.0,1.0,1.0,-inf,12.236698839071934,12.22597330723651,3.3561663117169735e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0104742508001163,0.9797303850257008,0.0097953641741829,0.0006788866259334,0.0,0.0,0.0,0.0097953641741829,0.0,9.69838037047813e-05,0.0195907283483658,0.0,0.0,0.969838037047813
test1379017.run0971.rc105.100.25.log,rc105.100.25,0.0,1.0,0.0,718.0,0.0,0.0,0.0,0.0,0.0,5.0,inf,31.2,0.967,11.667361818274648,11.826092518932025,0.01772984829098885,4.919980925828125,0.0,5.47646355193151,0.0,1.0,1.0,-inf,12.459745401879209,12.44911685855072,2.6851934696499488e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0103782735208535,0.9798254122211444,0.0097963142580019,0.0005819592628516,0.0,0.0,0.0,0.0097963142580019,0.0,9.699321047526672e-05,0.0195926285160038,0.0,0.0,0.9699321047526672
test1379017.run0515.r107.30.25.log,r107.30.25,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,6.0,inf,1.95,0.929,9.889236486766267,9.960576519520254,0.03541912632821724,2.610069792742006,0.0,5.564520407322693,0.0,1.0,1.0,-inf,10.123827176517604,10.086850233838494,0.0002705598568812,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.0342960288808664,0.9346169273967108,0.0310870437224227,0.0032089851584436,0.0,0.0,0.0,0.0310870437224227,0.0,0.0010028078620136,0.0621740874448455,0.0,0.0,0.9025270758122744
test1379017.run1143.rc204.75.25.log,rc204.75.25,0.0,1.0,0.0,328.0,0.0,0.0,0.0,0.0,0.0,3.0,0.612,4.88,0.974,11.845282101257753,11.874612825732497,0.01305937663242208,4.61512051684126,0.0,6.927557906278317,0.0,0.6120308335215404,0.6120308335215404,-inf,11.894610044412987,11.880342505440863,4.70746286580439e-05,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0138248847926267,0.9732036183649088,0.0129714968424645,0.0008533879501621,0.0,0.0,0.0,0.0129714968424645,0.0,0.0001706775900324,0.0259429936849291,0.0,0.0,0.9600614439324116
test1379017.run0620.r112.25.3.log,r112.25.3,0.0,1.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,5.0,inf,0.69,0.928,7.588323677335222,7.645397699428633,0.035868005738880916,2.285466272662265,0.0,5.438079308923196,0.0,1.0,1.0,-inf,7.669961995473577,7.614805364711073,0.0031249395996874,0.0384615384615384,0.9615384615384616,1.0,0.9615384615384616,0.0508632757816145,0.9127391507232852,0.0363975734951003,0.0144657022865142,0.0,0.0,0.0,0.0363975734951003,0.0,0.0013999066728884,0.0727951469902006,0.0,0.0,0.8749416705552963
test1379017.run0666.r202.30.10.log,r202.30.10,0.0,1.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,5.0,0.437,0.5,0.925,8.701180027529253,8.98343977178426,0.037641154328732745,2.631888840136646,0.0,6.927557906278317,0.0,0.43703763131514173,0.43703763131514173,-inf,9.2093398716426,9.170559501964338,0.0006751809041091,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.036036036036036,0.9329329329329328,0.031031031031031,0.005005005005005,0.0,0.0,0.0,0.031031031031031,0.0,0.001001001001001,0.062062062062062,0.0,0.0,0.9009009009009008
test1379017.run0658.r201.75.20.log,r201.75.20,0.0,1.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6165999999999999,1.95,0.923,9.777016888482178,10.519753688760115,0.03995680345572354,2.982993247776561,0.0,5.749392985908253,0.0,0.6166176933925971,0.6166176933925971,-inf,11.671594493098954,11.657198954126653,5.8835754363982937e-05,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0139511071291437,0.9730790562737318,0.0129698365971244,0.0009812705320192,0.0,0.0,0.0,0.0129698365971244,0.0,0.000170655744699,0.0259396731942489,0.0,0.0,0.9599385639319084
test1379017.run0601.r111.30.15.log,r111.30.15,0.0,1.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2783,1.87,0.927,9.324739912284679,9.403189650656792,0.03710728127319205,2.610069792742006,0.0,5.438079308923196,0.0,0.2783267602420714,0.2783267602420714,-inf,9.613803477413674,9.576024610072505,0.0004505716253874,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.0350701402805611,0.933867735470942,0.0310621242484969,0.0040080160320641,0.0,0.0,0.0,0.0310621242484969,0.0,0.001002004008016,0.0621242484969939,0.0,0.0,0.9018036072144288
test1379017.run0552.r109.100.20.log,r109.100.20,0.0,1.0,0.0,398.0,0.0,0.0,0.0,0.0,0.0,6.0,inf,7.84,0.968,11.657718209871769,11.740857533016236,0.01592356687898089,4.082453815700579,0.0,5.0106352940962555,0.0,1.0,1.0,-inf,12.236698839071934,12.22597330723651,3.3561663117169735e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0104742508001163,0.9797303850257008,0.0097953641741829,0.0006788866259334,0.0,0.0,0.0,0.0097953641741829,0.0,9.69838037047813e-05,0.0195907283483658,0.0,0.0,0.969838037047813
test1379017.run0608.r111.50.10.log,r111.50.10,0.0,1.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,2.0,inf,4.99,0.953,9.912595944900119,9.970819044696412,0.023372131070911045,2.9802833626129432,0.0,5.438079308923196,0.0,1.0,1.0,-inf,10.189042363971735,10.166236358442696,0.0002572074655182,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.0217963171739947,0.9590379556557684,0.0191657271702367,0.0026305900037579,0.0,0.0,0.0,0.0191657271702367,0.0,0.0003757985719654,0.0383314543404735,0.0,0.0,0.9394964299135664
test1379017.run0712.r204.30.20.log,r204.30.20,0.0,1.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1949,2.83,0.8440000000000001,7.3343293503005365,7.688455356549944,0.15574896930829135,4.5351778141680565,0.0,6.905753276311464,0.0,0.1948994355819146,0.1948994355819146,-inf,9.90098442231801,9.863706682524285,0.0003380981068696,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.0345864661654135,0.9343358395989976,0.0310776942355889,0.0035087719298245,0.0,0.0,0.0,0.0310776942355889,0.0,0.0010025062656641,0.0621553884711779,0.0,0.0,0.9022556390977444
test1379017.run0000.c101.100.10.log,c101.100.10,0.0,1.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,3.0,inf,2.95,0.905,8.512381634419015,9.052516286782616,0.07494145199063232,4.469350462845556,0.0,5.036952602413629,0.0,1.0,1.0,-inf,11.54403645999528,11.532826126676564,6.709079263302387e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0109538580845288,0.9792555253974408,0.0097906165180302,0.0011632415664986,0.0,0.0,0.0,0.0097906165180302,0.0,9.693679720822024e-05,0.0195812330360604,0.0,0.0,0.9693679720822024
test1379017.run1211.rc208.100.15.log,rc208.100.15,0.0,1.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,2.0,inf,10.0,0.981,11.928604895485364,11.94726953262877,0.00971534052268532,4.61512051684126,0.0,6.866933284461882,0.0,1.0,1.0,-inf,11.94917839323071,11.938291234784728,4.474165213021361e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0106341715689443,0.9795720473204472,0.0097937811106083,0.000840390458336,0.0,0.0,0.0,0.0097937811106083,0.0,9.69681298080031e-05,0.0195875622212166,0.0,0.0,0.969681298080031
test1379017.run0903.rc102.100.15.log,rc102.100.15,0.0,1.0,0.0,728.0,71.0,0.0,0.0,0.0,0.0,5.0,inf,41.37,0.968,11.321607562134858,11.44375757816899,0.01607424156370222,4.61512051684126,0.0,5.6937321388027,0.0,1.0,1.0,-inf,11.94917839323071,11.938291234784728,4.474165213021361e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0106341715689443,0.9795720473204472,0.0097937811106083,0.000840390458336,0.0,0.0,0.0,0.0097937811106083,0.0,9.69681298080031e-05,0.0195875622212166,0.0,0.0,0.969681298080031
test1379017.run0315.c206.30.15.log,c206.30.15,0.0,1.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3236,1.08,0.857,7.790696031174738,8.21716859576607,0.09071274298056156,3.292126286607793,0.0,6.907755278982137,0.0,0.3235839902666062,0.3235839902666062,-inf,9.613803477413674,9.576024610072505,0.0004505716253874,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.0350701402805611,0.933867735470942,0.0310621242484969,0.0040080160320641,0.0,0.0,0.0,0.0310621242484969,0.0,0.001002004008016,0.0621242484969939,0.0,0.0,0.9018036072144288
test1379017.run0519.r107.40.5.log,r107.40.5,0.0,1.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,4.0,inf,0.53,0.942,8.774931387494945,8.846496938558838,0.02877697841726619,2.7485521444115397,0.0,5.579729825986222,0.0,1.0,1.0,-inf,9.067624069774588,9.036582045842716,0.000785082203088,0.024390243902439,0.975609756097561,1.0,0.975609756097561,0.0294117647058823,0.9469434832756632,0.0236447520184544,0.0057670126874279,0.0,0.0,0.0,0.0236447520184544,0.0,0.0005767012687427,0.0472895040369088,0.0,0.0,0.922722029988466
test1379017.run0286.c205.100.10.log,c205.100.10,0.0,1.0,0.0,415.0,0.0,0.0,0.0,0.0,0.0,6.0,inf,1.27,0.966,9.907628965036677,10.967007926154695,0.017106557801522503,3.873282177111715,0.0,6.461468176353717,0.0,1.0,1.0,-inf,11.54403645999528,11.532826126676564,6.709079263302387e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0109538580845288,0.9792555253974408,0.0097906165180302,0.0011632415664986,0.0,0.0,0.0,0.0097906165180302,0.0,9.693679720822024e-05,0.0195812330360604,0.0,0.0,0.9693679720822024
test1379017.run0261.c203.75.15.log,c203.75.15,0.0,1.0,0.0,1021.0,5.0,0.0,0.0,0.0,0.0,2.0,0.7234999999999999,7.92,0.971,11.112223992711085,11.256095856001211,0.014544279250161603,3.873282177111715,0.0,8.146129510025405,0.0,0.7234936193101541,0.7234936193101541,-inf,11.38412571757864,11.369516881674873,7.843094162187319e-05,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0141614059034294,0.9728715236307798,0.0129670704657908,0.0011943354376386,0.0,0.0,0.0,0.0129670704657908,0.0,0.000170619348234,0.0259341409315816,0.0,0.0,0.9597338338167548
test1379017.run0229.c202.30.25.log,c202.30.25,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,4.0,inf,1.95,0.897,8.87332798950246,9.321344930019094,0.058170753534991945,4.182544402120735,0.0,8.134467570277563,0.0,1.0,1.0,-inf,10.123827176517604,10.086850233838494,0.0002705598568812,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.0342960288808664,0.9346169273967108,0.0310870437224227,0.0032089851584436,0.0,0.0,0.0,0.0310870437224227,0.0,0.0010028078620136,0.0621740874448455,0.0,0.0,0.9025270758122744
test1379017.run1093.rc202.50.15.log,rc202.50.15,0.0,1.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,3.0,inf,2.36,0.95,10.056637732029802,10.316126864392292,0.024821286735504367,4.566429357671661,0.0,6.927557906278317,0.0,1.0,1.0,-inf,10.593880944899452,10.57170146655086,0.0001715791089856,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.0211832539483579,0.9596390072699924,0.0191777387816495,0.0020055151667084,0.0,0.0,0.0,0.0191777387816495,0.0,0.0003760340937578,0.038355477563299,0.0,0.0,0.9400852343945852
test1379017.run1009.rc106.75.15.log,rc106.75.15,0.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,5.0,inf,4.62,0.952,10.677822938282901,10.755623689563581,0.023990787537585566,4.61512051684126,0.0,4.787491742782046,0.0,1.0,1.0,-inf,11.38412571757864,11.369516881674873,7.843094162187319e-05,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0141614059034294,0.9728715236307798,0.0129670704657908,0.0011943354376386,0.0,0.0,0.0,0.0129670704657908,0.0,0.000170619348234,0.0259341409315816,0.0,0.0,0.9597338338167548
test1379017.run0807.r208.50.15.log,r208.50.15,0.0,1.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5931000000000001,1.24,0.962,10.551715815970994,10.580200426632649,0.01906068923452272,2.9802833626129432,0.0,6.946975992135418,0.0,0.593118294367425,0.593118294367425,-inf,10.593880944899452,10.57170146655086,0.0001715791089856,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.0211832539483579,0.9596390072699924,0.0191777387816495,0.0020055151667084,0.0,0.0,0.0,0.0191777387816495,0.0,0.0003760340937578,0.038355477563299,0.0,0.0,0.9400852343945852
test1379017.run1128.rc204.30.10.log,rc204.30.10,0.0,1.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,6.0,0.5675,0.73,0.8690000000000001,8.230843564198235,8.346167594364134,0.07119126720455624,3.4436180975461075,0.0,6.890609120147166,0.0,0.5674842732810842,0.5674842732810842,-inf,9.2093398716426,9.170559501964338,0.0006751809041091,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.036036036036036,0.9329329329329328,0.031031031031031,0.005005005005005,0.0,0.0,0.0,0.031031031031031,0.0,0.001001001001001,0.062062062062062,0.0,0.0,0.9009009009009008
test1379017.run0837.r210.100.15.log,r210.100.15,0.0,1.0,0.0,530.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6812999999999999,13.55,0.977,11.636646391959987,11.787370310639988,0.011399908800729594,4.176022593236367,0.0,6.907755278982137,0.0,0.681321220931839,0.681321220931839,-inf,11.94917839323071,11.938291234784728,4.474165213021361e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0106341715689443,0.9795720473204472,0.0097937811106083,0.000840390458336,0.0,0.0,0.0,0.0097937811106083,0.0,9.69681298080031e-05,0.0195875622212166,0.0,0.0,0.969681298080031
test1379017.run1184.rc206.75.10.log,rc206.75.10,0.0,1.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,3.0,0.7794,5.28,0.965,10.361038973842623,10.671626243386424,0.017348950481271018,4.61512051684126,0.0,6.173786103901937,0.0,0.7794318297122371,0.7794318297122371,-inf,10.979087066895165,10.964051773566707,0.0001175962519431,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0145817344589409,0.9724567237997784,0.0129615417412808,0.0016201927176601,0.0,0.0,0.0,0.0129615417412808,0.0,0.0001705466018589,0.0259230834825616,0.0,0.0,0.9593246354566384
test1379017.run0327.c206.75.15.log,c206.75.15,0.0,1.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,6.0,0.716,3.0,0.959,10.186785026670085,10.921558398071735,0.02032263309066604,3.873282177111715,0.0,7.146772179452637,0.0,0.7159569001747043,0.7159569001747043,-inf,11.38412571757864,11.369516881674873,7.843094162187319e-05,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0141614059034294,0.9728715236307798,0.0129670704657908,0.0011943354376386,0.0,0.0,0.0,0.0129670704657908,0.0,0.000170619348234,0.0259341409315816,0.0,0.0,0.9597338338167548
test1379017.run0131.c106.75.25.log,c106.75.25,0.0,1.0,0.0,268.0,0.0,0.0,0.0,0.0,0.0,4.0,inf,4.17,0.955,10.355008932402978,11.206970794130845,0.024442573531408707,4.546481189639412,0.0,6.508769136971681,0.0,1.0,1.0,-inf,11.894610044412987,11.880342505440863,4.70746286580439e-05,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0138248847926267,0.9732036183649088,0.0129714968424645,0.0008533879501621,0.0,0.0,0.0,0.0129714968424645,0.0,0.0001706775900324,0.0259429936849291,0.0,0.0,0.9600614439324116
test1379017.run0081.c104.50.15.log,c104.50.15,0.0,1.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6086,1.32,0.962,10.503147890002609,10.552813453547223,0.019198119367898656,4.04305126783455,0.0,7.146772179452637,0.0,0.6085864059616626,0.6085864059616626,-inf,10.593880944899452,10.57170146655086,0.0001715791089856,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.0211832539483579,0.9596390072699924,0.0191777387816495,0.0020055151667084,0.0,0.0,0.0,0.0191777387816495,0.0,0.0003760340937578,0.038355477563299,0.0,0.0,0.9400852343945852
test1379017.run0543.r108.50.15.log,r108.50.15,0.0,1.0,0.0,246.0,0.0,0.0,0.0,0.0,0.0,3.0,inf,2.58,0.961,10.520374446374209,10.545815010766098,0.01972749750118365,2.9802833626129432,0.0,5.60947179518496,0.0,1.0,1.0,-inf,10.593880944899452,10.57170146655086,0.0001715791089856,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.0211832539483579,0.9596390072699924,0.0191777387816495,0.0020055151667084,0.0,0.0,0.0,0.0191777387816495,0.0,0.0003760340937578,0.038355477563299,0.0,0.0,0.9400852343945852
test1379017.run1069.rc201.40.5.log,rc201.40.5,0.0,1.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,4.0,inf,0.45,0.8959999999999999,6.375024819828096,6.962243464266207,0.10416666666666667,4.069026754237811,0.0,5.375278407684164,0.0,1.0,1.0,-inf,9.067624069774588,9.036582045842716,0.000785082203088,0.024390243902439,0.975609756097561,1.0,0.975609756097561,0.0294117647058823,0.9469434832756632,0.0236447520184544,0.0057670126874279,0.0,0.0,0.0,0.0236447520184544,0.0,0.0005767012687427,0.0472895040369088,0.0,0.0,0.922722029988466
test1379017.run0510.r107.25.3.log,r107.25.3,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,3.0,inf,0.34,0.915,7.4127640174265625,7.481555701909516,0.04225352112676056,2.263647225267625,0.0,5.564520407322693,0.0,1.0,1.0,-inf,7.669961995473577,7.614805364711073,0.0031249395996874,0.0384615384615384,0.9615384615384616,1.0,0.9615384615384616,0.0508632757816145,0.9127391507232852,0.0363975734951003,0.0144657022865142,0.0,0.0,0.0,0.0363975734951003,0.0,0.0013999066728884,0.0727951469902006,0.0,0.0,0.8749416705552963
test1379017.run0079.c104.40.5.log,c104.40.5,0.0,1.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,2.0,inf,0.54,0.953,8.955577146281511,9.015055148790369,0.023705324580598104,4.04305126783455,0.0,7.146772179452637,0.0,1.0,1.0,-inf,9.067624069774588,9.036582045842716,0.000785082203088,0.024390243902439,0.975609756097561,1.0,0.975609756097561,0.0294117647058823,0.9469434832756632,0.0236447520184544,0.0057670126874279,0.0,0.0,0.0,0.0236447520184544,0.0,0.0005767012687427,0.0472895040369088,0.0,0.0,0.922722029988466
test1379017.run1032.rc107.75.20.log,rc107.75.20,0.0,1.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,2.0,inf,2.77,0.966,11.349170477750112,11.383727526498546,0.017068730086481566,4.61512051684126,0.0,5.480638923341991,0.0,1.0,1.0,-inf,11.671594493098954,11.657198954126653,5.8835754363982937e-05,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0139511071291437,0.9730790562737318,0.0129698365971244,0.0009812705320192,0.0,0.0,0.0,0.0129698365971244,0.0,0.000170655744699,0.0259396731942489,0.0,0.0,0.9599385639319084
test1379017.run1162.rc205.75.10.log,rc205.75.10,0.0,1.0,0.0,506.0,0.0,0.0,0.0,0.0,0.0,3.0,0.7631999999999999,4.99,0.964,10.249167269908254,10.61665792430154,0.018157759317797544,4.61512051684126,0.0,6.863803391452954,0.0,0.76317729872469,0.76317729872469,-inf,10.979087066895165,10.964051773566707,0.0001175962519431,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0145817344589409,0.9724567237997784,0.0129615417412808,0.0016201927176601,0.0,0.0,0.0,0.0129615417412808,0.0,0.0001705466018589,0.0259230834825616,0.0,0.0,0.9593246354566384
test1379017.run0569.r109.75.15.log,r109.75.15,0.0,1.0,0.0,311.0,0.0,0.0,0.0,0.0,0.0,4.0,inf,3.21,0.958,10.806713308080846,10.88810960378655,0.021013897190675434,3.275471492491835,0.0,5.0106352940962555,0.0,1.0,1.0,-inf,11.38412571757864,11.369516881674873,7.843094162187319e-05,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0141614059034294,0.9728715236307798,0.0129670704657908,0.0011943354376386,0.0,0.0,0.0,0.0129670704657908,0.0,0.000170619348234,0.0259341409315816,0.0,0.0,0.9597338338167548
test1379017.run0794.r208.100.20.log,r208.100.20,0.0,1.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6663,6.66,0.98,12.194910580823981,12.21967964893639,0.009864851533984413,4.176022593236367,0.0,6.956545443151569,0.0,0.6662817272381208,0.6662817272381208,-inf,12.236698839071934,12.22597330723651,3.3561663117169735e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0104742508001163,0.9797303850257008,0.0097953641741829,0.0006788866259334,0.0,0.0,0.0,0.0097953641741829,0.0,9.69838037047813e-05,0.0195907283483658,0.0,0.0,0.969838037047813
test1379017.run0009.c101.30.25.log,c101.30.25,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,4.0,0.119,1.8,0.933,7.8713112033234065,9.273033441314606,0.04602235371466141,3.9318256327243257,0.0,4.727387818712341,0.0,0.11899462181451272,0.11899462181451272,-inf,10.123827176517604,10.086850233838494,0.0002705598568812,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.0342960288808664,0.9346169273967108,0.0310870437224227,0.0032089851584436,0.0,0.0,0.0,0.0310870437224227,0.0,0.0010028078620136,0.0621740874448455,0.0,0.0,0.9025270758122744
test1379017.run1116.rc203.50.20.log,rc203.50.20,0.0,1.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,5.0,0.4885,6.1,0.958,10.662445881599808,10.772917258256959,0.020959527153067425,4.566429357671661,0.0,6.927557906278317,0.0,0.4884813842584696,0.4884813842584696,-inf,10.881249606498384,10.859383539002645,0.0001287246691261,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.020876434079368,0.959939815685537,0.0191837502350949,0.001692683844273,0.0,0.0,0.0,0.0191837502350949,0.0,0.000376151965394,0.0383675004701899,0.0,0.0,0.940379913485048
test1379017.run0803.r208.30.5.log,r208.30.5,0.0,1.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5705,0.61,0.938,8.442469645220301,8.487764380725425,0.030895983522142123,2.631888840136646,0.0,6.937314081223681,0.0,0.5705063590285692,0.5705063590285692,-inf,8.51919119407891,8.477412321404392,0.0013463188087924,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.0389221556886227,0.9301397205588824,0.030938123752495,0.0079840319361277,0.0,0.0,0.0,0.030938123752495,0.0,0.0009980039920159,0.06187624750499,0.0,0.0,0.8982035928143712
test1379017.run0742.r205.50.20.log,r205.50.20,0.0,1.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5089,1.17,0.949,10.196865870532788,10.558153746277792,0.02564302416212003,2.9802833626129432,0.0,6.173786103901937,0.0,0.5089051385683049,0.5089051385683049,-inf,10.881249606498384,10.859383539002645,0.0001287246691261,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.020876434079368,0.959939815685537,0.0191837502350949,0.001692683844273,0.0,0.0,0.0,0.0191837502350949,0.0,0.000376151965394,0.0383675004701899,0.0,0.0,0.940379913485048
test1379017.run0240.c202.75.20.log,c202.75.20,0.0,1.0,0.0,910.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6494,2.31,0.964,10.901450433054308,11.34284863459271,0.017780938833570414,3.873282177111715,0.0,8.140315540159985,0.0,0.649364826805134,0.649364826805134,-inf,11.671594493098954,11.657198954126653,5.8835754363982937e-05,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0139511071291437,0.9730790562737318,0.0129698365971244,0.0009812705320192,0.0,0.0,0.0,0.0129698365971244,0.0,0.000170655744699,0.0259396731942489,0.0,0.0,0.9599385639319084
test1379017.run0833.r209.75.15.log,r209.75.15,0.0,1.0,0.0,328.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6507,3.79,0.97,11.08114204854419,11.221837599383614,0.015051173991571343,3.369040270027624,0.0,6.907755278982137,0.0,0.6507278933395572,0.6507278933395572,-inf,11.38412571757864,11.369516881674873,7.843094162187319e-05,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0141614059034294,0.9728715236307798,0.0129670704657908,0.0011943354376386,0.0,0.0,0.0,0.0129670704657908,0.0,0.000170619348234,0.0259341409315816,0.0,0.0,0.9597338338167548
test1379017.run0959.rc104.40.5.log,rc104.40.5,0.0,1.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,3.0,inf,0.71,0.948,8.926251835034531,8.956995311928852,0.02576655501159495,4.566429357671661,0.0,5.686975356339819,0.0,1.0,1.0,-inf,9.067624069774588,9.036582045842716,0.000785082203088,0.024390243902439,0.975609756097561,1.0,0.975609756097561,0.0294117647058823,0.9469434832756632,0.0236447520184544,0.0057670126874279,0.0,0.0,0.0,0.0236447520184544,0.0,0.0005767012687427,0.0472895040369088,0.0,0.0,0.922722029988466
test1379017.run0076.c104.30.3.log,c104.30.3,0.0,1.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,4.0,inf,0.45,0.926,7.668093709082405,7.745002803515839,0.03722943722943723,3.696351468952637,0.0,7.1308988302963465,0.0,1.0,1.0,-inf,8.012349639327795,7.966586697638402,0.0022349427541583,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.0427435387673956,0.926441351888668,0.0308151093439363,0.0119284294234592,0.0,0.0,0.0,0.0308151093439363,0.0,0.0009940357852882,0.0616302186878727,0.0,0.0,0.8946322067594433
