Log Name,File Name,feat_obj_dynamic,feat_RHS_dynamic,feat_Coe_dynamic,feat_Rows,feat_Columns,feat_Nonzeros,feat_per_i,feat_per_b,feat_has_varlb,feat_has_varub,feat_Equality,feat_GreaterThan,feat_LessThan,feat_PAR,feat_PAC,feat_COV,feat_CAR,feat_EQK,feat_BIN,feat_KNA,feat_IKN,feat_M01,feat_MI,feat_CON
test1379017.run0813.r208.75.25.log,r208.75.25,3.369040270027624,0.0,6.956545443151569,11.894610044412987,11.880342505440863,4.70746286580439e-05,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0138248847926267,0.9732036183649088,0.0129714968424645,0.0008533879501621,0.0,0.0,0.0,0.0129714968424645,0.0,0.0001706775900324,0.0259429936849291,0.0,0.0,0.9600614439324116
test1379017.run0197.c109.75.25.log,c109.75.25,4.566429357671661,0.0,6.579251212010101,11.894610044412987,11.880342505440863,4.70746286580439e-05,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0138248847926267,0.9732036183649088,0.0129714968424645,0.0008533879501621,0.0,0.0,0.0,0.0129714968424645,0.0,0.0001706775900324,0.0259429936849291,0.0,0.0,0.9600614439324116
test1379017.run0319.c206.30.5.log,c206.30.5,3.396184839838611,0.0,6.956545443151569,8.51919119407891,8.477412321404392,0.0013463188087924,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.0389221556886227,0.9301397205588824,0.030938123752495,0.0079840319361277,0.0,0.0,0.0,0.030938123752495,0.0,0.0009980039920159,0.06187624750499,0.0,0.0,0.8982035928143712
test1379017.run0741.r205.50.15.log,r205.50.15,2.9802833626129432,0.0,6.173786103901937,10.593880944899452,10.57170146655086,0.0001715791089856,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.0211832539483579,0.9596390072699924,0.0191777387816495,0.0020055151667084,0.0,0.0,0.0,0.0191777387816495,0.0,0.0003760340937578,0.038355477563299,0.0,0.0,0.9400852343945852
test1379017.run0174.c108.75.20.log,c108.75.20,4.566429357671661,0.0,6.411818267709897,11.671594493098954,11.657198954126653,5.8835754363982937e-05,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0139511071291437,0.9730790562737318,0.0129698365971244,0.0009812705320192,0.0,0.0,0.0,0.0129698365971244,0.0,0.000170655744699,0.0259396731942489,0.0,0.0,0.9599385639319084
test1379017.run0375.r101.100.15.log,r101.100.15,4.347758177839067,0.0,3.988984046564274,11.94917839323071,11.938291234784728,4.474165213021361e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0106341715689443,0.9795720473204472,0.0097937811106083,0.000840390458336,0.0,0.0,0.0,0.0097937811106083,0.0,9.69681298080031e-05,0.0195875622212166,0.0,0.0,0.969681298080031
test1379017.run0809.r208.50.25.log,r208.50.25,2.9802833626129432,0.0,6.946975992135418,11.104205064141391,11.082527090316852,0.0001029991069592,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.0206922498118886,0.9601203912716328,0.0191873589164785,0.00150489089541,0.0,0.0,0.0,0.0191873589164785,0.0,0.0003762227238525,0.0383747178329571,0.0,0.0,0.9405568096313016
test1379017.run0309.c206.100.15.log,c206.100.15,3.873282177111715,0.0,7.154615356913663,11.94917839323071,11.938291234784728,4.474165213021361e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0106341715689443,0.9795720473204472,0.0097937811106083,0.000840390458336,0.0,0.0,0.0,0.0097937811106083,0.0,9.69681298080031e-05,0.0195875622212166,0.0,0.0,0.969681298080031
test1379017.run0490.r106.30.10.log,r106.30.10,1.7479075866992055,0.0,5.420534999272285,9.2093398716426,9.170559501964338,0.0006751809041091,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.036036036036036,0.9329329329329328,0.031031031031031,0.005005005005005,0.0,0.0,0.0,0.031031031031031,0.0,0.001001001001001,0.062062062062062,0.0,0.0,0.9009009009009008
test1379017.run0826.r209.40.3.log,r209.40.3,2.815408719422709,0.0,6.907755278982137,8.559869465696673,8.525756422076725,0.0013044581641957,0.024390243902439,0.975609756097561,1.0,0.975609756097561,0.032387888079724,0.944039862016098,0.0235722499041778,0.0088156381755461,0.0,0.0,0.0,0.0235722499041778,0.0,0.0005749329244921,0.0471444998083556,0.0,0.0,0.919892679187428
test1379017.run0578.r110.30.10.log,r110.30.10,2.610069792742006,0.0,5.433722003554239,9.2093398716426,9.170559501964338,0.0006751809041091,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.036036036036036,0.9329329329329328,0.031031031031031,0.005005005005005,0.0,0.0,0.0,0.031031031031031,0.0,0.001001001001001,0.062062062062062,0.0,0.0,0.9009009009009008
test1379017.run0565.r109.50.15.log,r109.50.15,2.9802833626129432,0.0,4.997212273764115,10.593880944899452,10.57170146655086,0.0001715791089856,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.0211832539483579,0.9596390072699924,0.0191777387816495,0.0020055151667084,0.0,0.0,0.0,0.0191777387816495,0.0,0.0003760340937578,0.038355477563299,0.0,0.0,0.9400852343945852
test1379017.run0769.r206.75.25.log,r206.75.25,3.369040270027624,0.0,6.946975992135418,11.894610044412987,11.880342505440863,4.70746286580439e-05,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0138248847926267,0.9732036183649088,0.0129714968424645,0.0008533879501621,0.0,0.0,0.0,0.0129714968424645,0.0,0.0001706775900324,0.0259429936849291,0.0,0.0,0.9600614439324116
test1379017.run0006.c101.30.10.log,c101.30.10,3.9318256327243257,0.0,4.727387818712341,9.2093398716426,9.170559501964338,0.0006751809041091,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.036036036036036,0.9329329329329328,0.031031031031031,0.005005005005005,0.0,0.0,0.0,0.031031031031031,0.0,0.001001001001001,0.062062062062062,0.0,0.0,0.9009009009009008
test1379017.run0423.r103.25.5.log,r103.25.5,1.999222014980112,0.0,5.552959584921617,8.176110342237342,8.125630988477065,0.0018837540259156,0.0384615384615384,0.9615384615384616,1.0,0.9615384615384616,0.0464135021097046,0.9170182841068916,0.0365682137834036,0.0098452883263009,0.0,0.0,0.0,0.0365682137834036,0.0,0.0014064697609001,0.0731364275668073,0.0,0.0,0.8790436005625879
test1379017.run0308.c206.100.10.log,c206.100.10,3.873282177111715,0.0,7.154615356913663,11.54403645999528,11.532826126676564,6.709079263302387e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0109538580845288,0.9792555253974408,0.0097906165180302,0.0011632415664986,0.0,0.0,0.0,0.0097906165180302,0.0,9.693679720822024e-05,0.0195812330360604,0.0,0.0,0.9693679720822024
test1379017.run1001.rc106.30.5.log,rc106.30.5,3.375879573677865,0.0,4.787491742782046,8.51919119407891,8.477412321404392,0.0013463188087924,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.0389221556886227,0.9301397205588824,0.030938123752495,0.0079840319361277,0.0,0.0,0.0,0.030938123752495,0.0,0.0009980039920159,0.06187624750499,0.0,0.0,0.8982035928143712
test1379017.run1115.rc203.50.15.log,rc203.50.15,4.566429357671661,0.0,6.927557906278317,10.593880944899452,10.57170146655086,0.0001715791089856,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.0211832539483579,0.9596390072699924,0.0191777387816495,0.0020055151667084,0.0,0.0,0.0,0.0191777387816495,0.0,0.0003760340937578,0.038355477563299,0.0,0.0,0.9400852343945852
test1379017.run0754.r206.30.10.log,r206.30.10,2.823773503795583,0.0,6.903747257584598,9.2093398716426,9.170559501964338,0.0006751809041091,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.036036036036036,0.9329329329329328,0.031031031031031,0.005005005005005,0.0,0.0,0.0,0.031031031031031,0.0,0.001001001001001,0.062062062062062,0.0,0.0,0.9009009009009008
test1379017.run0866.r211.30.20.log,r211.30.20,4.673047608391177,0.0,6.885509670034817,9.90098442231801,9.863706682524285,0.0003380981068696,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.0345864661654135,0.9343358395989976,0.0310776942355889,0.0035087719298245,0.0,0.0,0.0,0.0310776942355889,0.0,0.0010025062656641,0.0621553884711779,0.0,0.0,0.9022556390977444
test1379017.run0991.rc106.100.15.log,rc106.100.15,4.61512051684126,0.0,4.787491742782046,11.94917839323071,11.938291234784728,4.474165213021361e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0106341715689443,0.9795720473204472,0.0097937811106083,0.000840390458336,0.0,0.0,0.0,0.0097937811106083,0.0,9.69681298080031e-05,0.0195875622212166,0.0,0.0,0.969681298080031
test1379017.run0216.c201.75.10.log,c201.75.10,3.873282177111715,0.0,5.765191102784844,10.979087066895165,10.964051773566707,0.0001175962519431,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0145817344589409,0.9724567237997784,0.0129615417412808,0.0016201927176601,0.0,0.0,0.0,0.0129615417412808,0.0,0.0001705466018589,0.0259230834825616,0.0,0.0,0.9593246354566384
test1379017.run1146.rc205.100.20.log,rc205.100.20,4.61512051684126,0.0,6.865891074883438,12.236698839071934,12.22597330723651,3.3561663117169735e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0104742508001163,0.9797303850257008,0.0097953641741829,0.0006788866259334,0.0,0.0,0.0,0.0097953641741829,0.0,9.69838037047813e-05,0.0195907283483658,0.0,0.0,0.969838037047813
test1379017.run1113.rc203.40.5.log,rc203.40.5,4.566429357671661,0.0,6.927557906278317,9.067624069774588,9.036582045842716,0.000785082203088,0.024390243902439,0.975609756097561,1.0,0.975609756097561,0.0294117647058823,0.9469434832756632,0.0236447520184544,0.0057670126874279,0.0,0.0,0.0,0.0236447520184544,0.0,0.0005767012687427,0.0472895040369088,0.0,0.0,0.922722029988466
test1379017.run0633.r112.50.25.log,r112.50.25,2.9802833626129432,0.0,5.438079308923196,11.104205064141391,11.082527090316852,0.0001029991069592,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.0206922498118886,0.9601203912716328,0.0191873589164785,0.00150489089541,0.0,0.0,0.0,0.0191873589164785,0.0,0.0003762227238525,0.0383747178329571,0.0,0.0,0.9405568096313016
test1379017.run0508.r107.100.20.log,r107.100.20,4.082453815700579,0.0,5.594711379601839,12.236698839071934,12.22597330723651,3.3561663117169735e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0104742508001163,0.9797303850257008,0.0097953641741829,0.0006788866259334,0.0,0.0,0.0,0.0097953641741829,0.0,9.69838037047813e-05,0.0195907283483658,0.0,0.0,0.969838037047813
test1379017.run0250.c203.30.20.log,c203.30.20,4.387852701923242,0.0,8.125630988477065,9.90098442231801,9.863706682524285,0.0003380981068696,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.0345864661654135,0.9343358395989976,0.0310776942355889,0.0035087719298245,0.0,0.0,0.0,0.0310776942355889,0.0,0.0010025062656641,0.0621553884711779,0.0,0.0,0.9022556390977444
test1379017.run0540.r108.40.3.log,r108.40.3,2.815408719422709,0.0,5.602118820879701,8.559869465696673,8.525756422076725,0.0013044581641957,0.024390243902439,0.975609756097561,1.0,0.975609756097561,0.032387888079724,0.944039862016098,0.0235722499041778,0.0088156381755461,0.0,0.0,0.0,0.0235722499041778,0.0,0.0005749329244921,0.0471444998083556,0.0,0.0,0.919892679187428
test1379017.run0840.r210.25.3.log,r210.25.3,2.15172930906364,0.0,6.907755278982137,7.669961995473577,7.614805364711073,0.0031249395996874,0.0384615384615384,0.9615384615384616,1.0,0.9615384615384616,0.0508632757816145,0.9127391507232852,0.0363975734951003,0.0144657022865142,0.0,0.0,0.0,0.0363975734951003,0.0,0.0013999066728884,0.0727951469902006,0.0,0.0,0.8749416705552963
test1379017.run1066.rc201.30.3.log,rc201.30.3,4.151039905898646,0.0,5.480638923341991,8.012349639327795,7.966586697638402,0.0022349427541583,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.0427435387673956,0.926441351888668,0.0308151093439363,0.0119284294234592,0.0,0.0,0.0,0.0308151093439363,0.0,0.0009940357852882,0.0616302186878727,0.0,0.0,0.8946322067594433
test1379017.run0262.c203.75.20.log,c203.75.20,3.873282177111715,0.0,8.146129510025405,11.671594493098954,11.657198954126653,5.8835754363982937e-05,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0139511071291437,0.9730790562737318,0.0129698365971244,0.0009812705320192,0.0,0.0,0.0,0.0129698365971244,0.0,0.000170655744699,0.0259396731942489,0.0,0.0,0.9599385639319084
test1379017.run1021.rc107.30.25.log,rc107.30.25,3.865979066926739,0.0,5.468060141135131,10.123827176517604,10.086850233838494,0.0002705598568812,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.0342960288808664,0.9346169273967108,0.0310870437224227,0.0032089851584436,0.0,0.0,0.0,0.0310870437224227,0.0,0.0010028078620136,0.0621740874448455,0.0,0.0,0.9025270758122744
test1379017.run0338.c207.30.20.log,c207.30.20,3.349904087274605,0.0,7.580699752224563,9.90098442231801,9.863706682524285,0.0003380981068696,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.0345864661654135,0.9343358395989976,0.0310776942355889,0.0035087719298245,0.0,0.0,0.0,0.0310776942355889,0.0,0.0010025062656641,0.0621553884711779,0.0,0.0,0.9022556390977444
test1379017.run0628.r112.40.3.log,r112.40.3,2.815408719422709,0.0,5.438079308923196,8.559869465696673,8.525756422076725,0.0013044581641957,0.024390243902439,0.975609756097561,1.0,0.975609756097561,0.032387888079724,0.944039862016098,0.0235722499041778,0.0088156381755461,0.0,0.0,0.0,0.0235722499041778,0.0,0.0005749329244921,0.0471444998083556,0.0,0.0,0.919892679187428
test1379017.run0814.r209.100.10.log,r209.100.10,4.176022593236367,0.0,6.907755278982137,11.54403645999528,11.532826126676564,6.709079263302387e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0109538580845288,0.9792555253974408,0.0097906165180302,0.0011632415664986,0.0,0.0,0.0,0.0097906165180302,0.0,9.693679720822024e-05,0.0195812330360604,0.0,0.0,0.9693679720822024
test1379017.run0985.rc105.50.25.log,rc105.50.25,4.852030263919617,0.0,5.468060141135131,11.104205064141391,11.082527090316852,0.0001029991069592,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.0206922498118886,0.9601203912716328,0.0191873589164785,0.00150489089541,0.0,0.0,0.0,0.0191873589164785,0.0,0.0003762227238525,0.0383747178329571,0.0,0.0,0.9405568096313016
test1379017.run0636.r112.75.20.log,r112.75.20,3.369040270027624,0.0,5.438079308923196,11.671594493098954,11.657198954126653,5.8835754363982937e-05,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0139511071291437,0.9730790562737318,0.0129698365971244,0.0009812705320192,0.0,0.0,0.0,0.0129698365971244,0.0,0.000170655744699,0.0259396731942489,0.0,0.0,0.9599385639319084
test1379017.run1005.rc106.50.15.log,rc106.50.15,4.5591262474866845,0.0,4.787491742782046,10.593880944899452,10.57170146655086,0.0001715791089856,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.0211832539483579,0.9596390072699924,0.0191777387816495,0.0020055151667084,0.0,0.0,0.0,0.0191777387816495,0.0,0.0003760340937578,0.038355477563299,0.0,0.0,0.9400852343945852
test1379017.run0474.r105.40.3.log,r105.40.3,3.0726933146901194,0.0,4.0943445622221,8.559869465696673,8.525756422076725,0.0013044581641957,0.024390243902439,0.975609756097561,1.0,0.975609756097561,0.032387888079724,0.944039862016098,0.0235722499041778,0.0088156381755461,0.0,0.0,0.0,0.0235722499041778,0.0,0.0005749329244921,0.0471444998083556,0.0,0.0,0.919892679187428
test1379017.run0238.c202.75.10.log,c202.75.10,3.873282177111715,0.0,8.140315540159985,10.979087066895165,10.964051773566707,0.0001175962519431,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0145817344589409,0.9724567237997784,0.0129615417412808,0.0016201927176601,0.0,0.0,0.0,0.0129615417412808,0.0,0.0001705466018589,0.0259230834825616,0.0,0.0,0.9593246354566384
test1379017.run0001.c101.100.15.log,c101.100.15,4.566429357671661,0.0,5.036952602413629,11.94917839323071,11.938291234784728,4.474165213021361e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0106341715689443,0.9795720473204472,0.0097937811106083,0.000840390458336,0.0,0.0,0.0,0.0097937811106083,0.0,9.69681298080031e-05,0.0195875622212166,0.0,0.0,0.969681298080031
test1379017.run0203.c201.25.5.log,c201.25.5,3.2827891506118534,0.0,5.648974238161206,8.176110342237342,8.125630988477065,0.0018837540259156,0.0384615384615384,0.9615384615384616,1.0,0.9615384615384616,0.0464135021097046,0.9170182841068916,0.0365682137834036,0.0098452883263009,0.0,0.0,0.0,0.0365682137834036,0.0,0.0014064697609001,0.0731364275668073,0.0,0.0,0.8790436005625879
test1379017.run0591.r110.75.15.log,r110.75.15,3.369040270027624,0.0,5.438079308923196,11.38412571757864,11.369516881674873,7.843094162187319e-05,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0141614059034294,0.9728715236307798,0.0129670704657908,0.0011943354376386,0.0,0.0,0.0,0.0129670704657908,0.0,0.000170619348234,0.0259341409315816,0.0,0.0,0.9597338338167548
test1379017.run0391.r101.50.25.log,r101.50.25,3.126760535960395,0.0,4.189654742026425,11.104205064141391,11.082527090316852,0.0001029991069592,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.0206922498118886,0.9601203912716328,0.0191873589164785,0.00150489089541,0.0,0.0,0.0,0.0191873589164785,0.0,0.0003762227238525,0.0383747178329571,0.0,0.0,0.9405568096313016
test1379017.run1198.rc207.30.3.log,rc207.30.3,3.873282177111715,0.0,6.863803391452954,8.012349639327795,7.966586697638402,0.0022349427541583,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.0427435387673956,0.926441351888668,0.0308151093439363,0.0119284294234592,0.0,0.0,0.0,0.0308151093439363,0.0,0.0009940357852882,0.0616302186878727,0.0,0.0,0.8946322067594433
test1379017.run0429.r103.30.5.log,r103.30.5,2.610069792742006,0.0,5.564520407322693,8.51919119407891,8.477412321404392,0.0013463188087924,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.0389221556886227,0.9301397205588824,0.030938123752495,0.0079840319361277,0.0,0.0,0.0,0.030938123752495,0.0,0.0009980039920159,0.06187624750499,0.0,0.0,0.8982035928143712
test1379017.run0748.r206.100.10.log,r206.100.10,4.176022593236367,0.0,6.946975992135418,11.54403645999528,11.532826126676564,6.709079263302387e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0109538580845288,0.9792555253974408,0.0097906165180302,0.0011632415664986,0.0,0.0,0.0,0.0097906165180302,0.0,9.693679720822024e-05,0.0195812330360604,0.0,0.0,0.9693679720822024
test1379017.run1190.rc207.100.20.log,rc207.100.20,4.61512051684126,0.0,6.866933284461882,12.236698839071934,12.22597330723651,3.3561663117169735e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0104742508001163,0.9797303850257008,0.0097953641741829,0.0006788866259334,0.0,0.0,0.0,0.0097953641741829,0.0,9.69838037047813e-05,0.0195907283483658,0.0,0.0,0.969838037047813
test1379017.run0738.r205.40.3.log,r205.40.3,2.74855214441154,0.0,6.173786103901937,8.559869465696673,8.525756422076725,0.0013044581641957,0.024390243902439,0.975609756097561,1.0,0.975609756097561,0.032387888079724,0.944039862016098,0.0235722499041778,0.0088156381755461,0.0,0.0,0.0,0.0235722499041778,0.0,0.0005749329244921,0.0471444998083556,0.0,0.0,0.919892679187428
test1379017.run0066.c104.100.10.log,c104.100.10,4.566429357671661,0.0,7.162397497355718,11.54403645999528,11.532826126676564,6.709079263302387e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0109538580845288,0.9792555253974408,0.0097906165180302,0.0011632415664986,0.0,0.0,0.0,0.0097906165180302,0.0,9.693679720822024e-05,0.0195812330360604,0.0,0.0,0.9693679720822024
test1379017.run0582.r110.30.3.log,r110.30.3,2.631888840136646,0.0,5.433722003554239,8.012349639327795,7.966586697638402,0.0022349427541583,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.0427435387673956,0.926441351888668,0.0308151093439363,0.0119284294234592,0.0,0.0,0.0,0.0308151093439363,0.0,0.0009940357852882,0.0616302186878727,0.0,0.0,0.8946322067594433
test1379017.run0108.c105.75.20.log,c105.75.20,4.566429357671661,0.0,5.8111409929767,11.671594493098954,11.657198954126653,5.8835754363982937e-05,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0139511071291437,0.9730790562737318,0.0129698365971244,0.0009812705320192,0.0,0.0,0.0,0.0129698365971244,0.0,0.000170655744699,0.0259396731942489,0.0,0.0,0.9599385639319084
test1379017.run0825.r209.30.5.log,r209.30.5,2.5494451709255714,0.0,6.905753276311464,8.51919119407891,8.477412321404392,0.0013463188087924,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.0389221556886227,0.9301397205588824,0.030938123752495,0.0079840319361277,0.0,0.0,0.0,0.030938123752495,0.0,0.0009980039920159,0.06187624750499,0.0,0.0,0.8982035928143712
test1379017.run0221.c202.100.15.log,c202.100.15,3.873282177111715,0.0,8.143226750367443,11.94917839323071,11.938291234784728,4.474165213021361e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0106341715689443,0.9795720473204472,0.0097937811106083,0.000840390458336,0.0,0.0,0.0,0.0097937811106083,0.0,9.69681298080031e-05,0.0195875622212166,0.0,0.0,0.969681298080031
test1379017.run0839.r210.100.25.log,r210.100.25,4.176022593236367,0.0,6.907755278982137,12.459745401879209,12.44911685855072,2.6851934696499488e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0103782735208535,0.9798254122211444,0.0097963142580019,0.0005819592628516,0.0,0.0,0.0,0.0097963142580019,0.0,9.699321047526672e-05,0.0195926285160038,0.0,0.0,0.9699321047526672
test1379017.run1187.rc206.75.25.log,rc206.75.25,4.61512051684126,0.0,6.173786103901937,11.894610044412987,11.880342505440863,4.70746286580439e-05,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0138248847926267,0.9732036183649088,0.0129714968424645,0.0008533879501621,0.0,0.0,0.0,0.0129714968424645,0.0,0.0001706775900324,0.0259429936849291,0.0,0.0,0.9600614439324116
test1379017.run0834.r209.75.20.log,r209.75.20,3.369040270027624,0.0,6.907755278982137,11.671594493098954,11.657198954126653,5.8835754363982937e-05,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0139511071291437,0.9730790562737318,0.0129698365971244,0.0009812705320192,0.0,0.0,0.0,0.0129698365971244,0.0,0.000170655744699,0.0259396731942489,0.0,0.0,0.9599385639319084
test1379017.run1034.rc108.100.10.log,rc108.100.10,4.61512051684126,0.0,5.480638923341991,11.54403645999528,11.532826126676564,6.709079263302387e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0109538580845288,0.9792555253974408,0.0097906165180302,0.0011632415664986,0.0,0.0,0.0,0.0097906165180302,0.0,9.693679720822024e-05,0.0195812330360604,0.0,0.0,0.9693679720822024
test1379017.run1090.rc202.40.3.log,rc202.40.3,4.566429357671661,0.0,6.927557906278317,8.559869465696673,8.525756422076725,0.0013044581641957,0.024390243902439,0.975609756097561,1.0,0.975609756097561,0.032387888079724,0.944039862016098,0.0235722499041778,0.0088156381755461,0.0,0.0,0.0,0.0235722499041778,0.0,0.0005749329244921,0.0471444998083556,0.0,0.0,0.919892679187428
test1379017.run0937.rc103.40.5.log,rc103.40.5,4.566429357671661,0.0,5.686975356339819,9.067624069774588,9.036582045842716,0.000785082203088,0.024390243902439,0.975609756097561,1.0,0.975609756097561,0.0294117647058823,0.9469434832756632,0.0236447520184544,0.0057670126874279,0.0,0.0,0.0,0.0236447520184544,0.0,0.0005767012687427,0.0472895040369088,0.0,0.0,0.922722029988466
test1379017.run0180.c109.25.3.log,c109.25.3,3.696351468952637,0.0,6.548219102762372,7.669961995473577,7.614805364711073,0.0031249395996874,0.0384615384615384,0.9615384615384616,1.0,0.9615384615384616,0.0508632757816145,0.9127391507232852,0.0363975734951003,0.0144657022865142,0.0,0.0,0.0,0.0363975734951003,0.0,0.0013999066728884,0.0727951469902006,0.0,0.0,0.8749416705552963
test1379017.run1106.rc203.30.10.log,rc203.30.10,3.5130368634176907,0.0,6.889591308354466,9.2093398716426,9.170559501964338,0.0006751809041091,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.036036036036036,0.9329329329329328,0.031031031031031,0.005005005005005,0.0,0.0,0.0,0.031031031031031,0.0,0.001001001001001,0.062062062062062,0.0,0.0,0.9009009009009008
test1379017.run0856.r210.75.20.log,r210.75.20,3.369040270027624,0.0,6.907755278982137,11.671594493098954,11.657198954126653,5.8835754363982937e-05,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0139511071291437,0.9730790562737318,0.0129698365971244,0.0009812705320192,0.0,0.0,0.0,0.0129698365971244,0.0,0.000170655744699,0.0259396731942489,0.0,0.0,0.9599385639319084
test1379017.run1046.rc108.40.3.log,rc108.40.3,4.566429357671661,0.0,5.472270673671474,8.559869465696673,8.525756422076725,0.0013044581641957,0.024390243902439,0.975609756097561,1.0,0.975609756097561,0.032387888079724,0.944039862016098,0.0235722499041778,0.0088156381755461,0.0,0.0,0.0,0.0235722499041778,0.0,0.0005749329244921,0.0471444998083556,0.0,0.0,0.919892679187428
test1379017.run1082.rc202.25.3.log,rc202.25.3,3.731699451296864,0.0,6.907755278982137,7.669961995473577,7.614805364711073,0.0031249395996874,0.0384615384615384,0.9615384615384616,1.0,0.9615384615384616,0.0508632757816145,0.9127391507232852,0.0363975734951003,0.0144657022865142,0.0,0.0,0.0,0.0363975734951003,0.0,0.0013999066728884,0.0727951469902006,0.0,0.0,0.8749416705552963
test1379017.run1088.rc202.30.3.log,rc202.30.3,3.873282177111715,0.0,6.927557906278317,8.012349639327795,7.966586697638402,0.0022349427541583,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.0427435387673956,0.926441351888668,0.0308151093439363,0.0119284294234592,0.0,0.0,0.0,0.0308151093439363,0.0,0.0009940357852882,0.0616302186878727,0.0,0.0,0.8946322067594433
test1379017.run0726.r205.100.10.log,r205.100.10,4.176022593236367,0.0,6.173786103901937,11.54403645999528,11.532826126676564,6.709079263302387e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0109538580845288,0.9792555253974408,0.0097906165180302,0.0011632415664986,0.0,0.0,0.0,0.0097906165180302,0.0,9.693679720822024e-05,0.0195812330360604,0.0,0.0,0.9693679720822024
test1379017.run0852.r210.50.20.log,r210.50.20,2.9802833626129432,0.0,6.907755278982137,10.881249606498384,10.859383539002645,0.0001287246691261,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.020876434079368,0.959939815685537,0.0191837502350949,0.001692683844273,0.0,0.0,0.0,0.0191837502350949,0.0,0.000376151965394,0.0383675004701899,0.0,0.0,0.940379913485048
test1379017.run0035.c102.40.5.log,c102.40.5,4.04305126783455,0.0,7.146772179452637,9.067624069774588,9.036582045842716,0.000785082203088,0.024390243902439,0.975609756097561,1.0,0.975609756097561,0.0294117647058823,0.9469434832756632,0.0236447520184544,0.0057670126874279,0.0,0.0,0.0,0.0236447520184544,0.0,0.0005767012687427,0.0472895040369088,0.0,0.0,0.922722029988466
test1379017.run0673.r202.40.5.log,r202.40.5,2.815408719422709,0.0,6.946975992135418,9.067624069774588,9.036582045842716,0.000785082203088,0.024390243902439,0.975609756097561,1.0,0.975609756097561,0.0294117647058823,0.9469434832756632,0.0236447520184544,0.0057670126874279,0.0,0.0,0.0,0.0236447520184544,0.0,0.0005767012687427,0.0472895040369088,0.0,0.0,0.922722029988466
