Log Name,File Name,c_i,Nodes,Active,LPit/n,IntInf,GlbFix,GlbRed,#Cuts,#MCP,#Sepa,#Conf,BestBound,BestSolution,Gap,Time,pres_max_A,pres_min_A,pres_max_rhs,pres_min_rhs,pres_max_obj,pres_min_obj,obj_density
test1542218.run0322.load_balancing_1290.log,load_balancing_1290,395.5726,0.0,1.0,0.0,509.0,0.0,0.0,0.0,0.0,0.0,1.0,395.5726,826.0,0.521,4.67,1.0,0.101,9.35,0.0,1.0,1.0,0.217
test1542218.run0323.load_balancing_1291.log,load_balancing_1291,334.8544,0.0,1.0,0.0,594.0,0.0,0.0,0.0,0.0,0.0,1.0,334.8544,830.0,0.597,4.37,1.0,0.1,9.74,0.0,1.0,1.0,0.21899999999999997
test1542218.run0324.load_balancing_1292.log,load_balancing_1292,340.1658,0.0,1.0,0.0,470.0,0.0,0.0,0.0,0.0,0.0,1.0,340.1658,763.0,0.5539999999999999,4.37,1.0,0.101,9.04,0.0,1.0,1.0,0.213
test1542218.run0325.load_balancing_1293.log,load_balancing_1293,405.3218,0.0,1.0,0.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,405.3218,827.0,0.51,4.5,1.0,0.101,9.67,0.0,1.0,1.0,0.223
test1542218.run0326.load_balancing_1294.log,load_balancing_1294,399.243,0.0,1.0,0.0,527.0,0.0,0.0,0.0,0.0,0.0,2.0,399.243,824.0,0.515,4.91,1.0,0.0793,9.39,0.0,1.0,1.0,0.209
test1542218.run0327.load_balancing_1295.log,load_balancing_1295,348.8314,0.0,1.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,1.0,348.8314,802.0,0.565,4.2,1.0,0.1,9.79,0.0,1.0,1.0,0.221
test1542218.run0328.load_balancing_1296.log,load_balancing_1296,418.8445,0.0,1.0,0.0,590.0,0.0,0.0,0.0,0.0,0.0,1.0,418.8445,865.0,0.516,3.93,1.0,0.1,9.55,0.0,1.0,1.0,0.228
test1542218.run0329.load_balancing_1297.log,load_balancing_1297,395.1697,0.0,1.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,1.0,395.1697,836.0,0.527,4.52,1.0,0.101,9.7,0.0,1.0,1.0,0.21100000000000002
test1542218.run0330.load_balancing_1298.log,load_balancing_1298,440.2298,0.0,1.0,0.0,527.0,0.0,0.0,0.0,0.0,0.0,2.0,440.2298,867.0,0.49200000000000005,5.59,1.0,0.1,9.6,0.0,1.0,1.0,0.20800000000000002
test1542218.run0331.load_balancing_1299.log,load_balancing_1299,408.1519,0.0,1.0,0.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,408.1519,815.0,0.499,4.35,1.0,0.101,9.36,0.0,1.0,1.0,0.22399999999999998
test1542218.run0444.load_balancing_13.log,load_balancing_13,385.2449,0.0,1.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,1.0,385.2449,828.0,0.535,4.13,1.0,0.1,9.45,0.0,1.0,1.0,0.222
test1542218.run0344.load_balancing_130.log,load_balancing_130,343.8336,0.0,1.0,0.0,619.0,0.0,0.0,0.0,0.0,0.0,3.0,343.8336,846.0,0.594,4.56,1.0,0.101,9.24,0.0,1.0,1.0,0.21600000000000003
test1542218.run0334.load_balancing_1300.log,load_balancing_1300,443.9323,0.0,1.0,0.0,527.0,0.0,0.0,0.0,0.0,0.0,2.0,443.9323,874.0,0.49200000000000005,4.49,1.0,0.101,9.95,0.0,1.0,1.0,0.225
test1542218.run0335.load_balancing_1301.log,load_balancing_1301,359.0404,0.0,1.0,0.0,581.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0404,832.0,0.568,3.99,1.0,0.101,9.09,0.0,1.0,1.0,0.223
test1542218.run0336.load_balancing_1302.log,load_balancing_1302,436.5474,0.0,1.0,0.0,483.0,0.0,0.0,0.0,0.0,0.0,5.0,436.5474,841.0,0.48100000000000004,5.0,1.0,0.1,7.62,0.0,1.0,1.0,0.185
test1542218.run0337.load_balancing_1303.log,load_balancing_1303,382.4494,0.0,1.0,0.0,473.0,0.0,0.0,0.0,0.0,0.0,3.0,382.4494,795.0,0.519,4.98,1.0,0.1,9.6,0.0,1.0,1.0,0.215
test1542218.run0338.load_balancing_1304.log,load_balancing_1304,401.2303,0.0,1.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,1.0,401.2303,848.0,0.527,4.1,1.0,0.101,9.83,0.0,1.0,1.0,0.222
test1542218.run0339.load_balancing_1305.log,load_balancing_1305,394.3624,0.0,1.0,0.0,531.0,0.0,0.0,0.0,0.0,0.0,2.0,394.3624,833.0,0.527,4.59,1.0,0.1,9.97,0.0,1.0,1.0,0.218
test1542218.run0340.load_balancing_1306.log,load_balancing_1306,430.7498,0.0,1.0,0.0,449.0,0.0,0.0,0.0,0.0,0.0,1.0,430.7498,805.0,0.465,4.48,5.0,0.1,9.25,0.0,1.0,1.0,0.221
test1542218.run0341.load_balancing_1307.log,load_balancing_1307,331.7323,0.0,1.0,0.0,585.0,0.0,0.0,0.0,0.0,0.0,1.0,331.7323,823.0,0.597,4.08,1.0,0.101,9.39,0.0,1.0,1.0,0.223
test1542218.run0342.load_balancing_1308.log,load_balancing_1308,395.9578,0.0,1.0,0.0,502.0,0.0,0.0,0.0,0.0,0.0,1.0,395.9578,805.0,0.508,4.42,1.0,0.101,9.96,0.0,1.0,1.0,0.21899999999999997
test1542218.run0343.load_balancing_1309.log,load_balancing_1309,369.1053,0.0,1.0,0.0,526.0,0.0,0.0,0.0,0.0,0.0,5.0,369.1053,817.0,0.5479999999999999,4.06,3.0,0.1,9.8,0.0,1.0,1.0,0.21100000000000002
test1542218.run0355.load_balancing_131.log,load_balancing_131,360.3009,0.0,1.0,0.0,595.0,0.0,0.0,0.0,0.0,0.0,0.0,360.3009,834.0,0.568,3.97,1.0,0.1,9.69,0.0,1.0,1.0,0.223
test1542218.run0345.load_balancing_1310.log,load_balancing_1310,376.8412,0.0,1.0,0.0,527.0,0.0,0.0,0.0,0.0,0.0,0.0,376.8412,826.0,0.544,4.41,1.0,0.101,9.5,0.0,1.0,1.0,0.222
test1542218.run0346.load_balancing_1311.log,load_balancing_1311,371.1777,0.0,1.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,1.0,371.1777,822.0,0.5479999999999999,3.99,1.0,0.101,9.55,0.0,1.0,1.0,0.22399999999999998
test1542218.run0347.load_balancing_1312.log,load_balancing_1312,349.4922,0.0,1.0,0.0,506.0,0.0,0.0,0.0,0.0,0.0,2.0,349.4922,783.0,0.5539999999999999,4.36,1.0,0.1,9.41,0.0,1.0,1.0,0.22699999999999998
test1542218.run0348.load_balancing_1313.log,load_balancing_1313,425.2287,0.0,1.0,0.0,547.0,0.0,0.0,0.0,0.0,0.0,3.0,425.2287,857.0,0.504,5.15,1.0,0.0971,9.19,0.0,1.0,1.0,0.20600000000000002
test1542218.run0349.load_balancing_1314.log,load_balancing_1314,332.5912,0.0,1.0,0.0,527.0,0.0,0.0,0.0,0.0,0.0,3.0,332.5912,791.0,0.58,4.11,1.0,0.1,9.83,0.0,1.0,1.0,0.225
test1542218.run0350.load_balancing_1315.log,load_balancing_1315,338.5917,0.0,1.0,0.0,594.0,0.0,0.0,0.0,0.0,0.0,1.0,338.5917,835.0,0.595,4.1,1.0,0.1,9.91,0.0,1.0,1.0,0.22
test1542218.run0351.load_balancing_1316.log,load_balancing_1316,346.1718,0.0,1.0,0.0,531.0,0.0,0.0,0.0,0.0,0.0,3.0,346.1718,803.0,0.569,4.04,1.0,0.102,9.16,0.0,1.0,1.0,0.228
test1542218.run0352.load_balancing_1317.log,load_balancing_1317,390.4322,0.0,1.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,1.0,390.4322,805.0,0.515,4.24,1.0,0.1,9.06,0.0,1.0,1.0,0.22
test1542218.run0353.load_balancing_1318.log,load_balancing_1318,333.9172,0.0,1.0,0.0,559.0,0.0,0.0,0.0,0.0,0.0,1.0,333.9172,812.0,0.589,3.91,1.0,0.1,8.4,0.0,1.0,1.0,0.21899999999999997
test1542218.run0354.load_balancing_1319.log,load_balancing_1319,371.8854,0.0,1.0,0.0,536.0,0.0,0.0,0.0,0.0,0.0,1.0,371.8854,816.0,0.544,3.83,1.0,0.1,9.82,0.0,1.0,1.0,0.225
test1542218.run0366.load_balancing_132.log,load_balancing_132,401.1804,0.0,1.0,0.0,604.0,0.0,0.0,0.0,0.0,0.0,3.0,401.1804,846.0,0.526,4.05,1.0,0.101,9.94,0.0,1.0,1.0,0.225
test1542218.run0356.load_balancing_1320.log,load_balancing_1320,332.9609,0.0,1.0,0.0,599.0,0.0,0.0,0.0,0.0,0.0,3.0,332.9609,824.0,0.596,4.11,1.0,0.1,9.34,0.0,1.0,1.0,0.21600000000000003
test1542218.run0357.load_balancing_1321.log,load_balancing_1321,333.7027,0.0,1.0,0.0,546.0,0.0,0.0,0.0,0.0,0.0,1.0,333.7027,789.0,0.5770000000000001,3.5,1.0,0.101,8.62,0.0,1.0,1.0,0.22399999999999998
test1542218.run0358.load_balancing_1322.log,load_balancing_1322,399.0057,0.0,1.0,0.0,525.0,0.0,0.0,0.0,0.0,0.0,1.0,399.0057,830.0,0.519,4.62,1.0,0.1,9.76,0.0,1.0,1.0,0.223
test1542218.run0359.load_balancing_1323.log,load_balancing_1323,364.293,0.0,1.0,0.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0,364.293,790.0,0.539,4.41,1.0,0.101,8.74,0.0,1.0,1.0,0.22
test1542218.run0360.load_balancing_1324.log,load_balancing_1324,374.3362,0.0,1.0,0.0,496.0,0.0,0.0,0.0,0.0,0.0,1.0,374.3362,819.0,0.5429999999999999,4.72,1.0,0.101,9.85,0.0,1.0,1.0,0.22
test1542218.run0361.load_balancing_1325.log,load_balancing_1325,383.7756,0.0,1.0,0.0,556.0,0.0,0.0,0.0,0.0,0.0,3.0,383.7756,845.0,0.546,4.58,1.0,0.1,9.6,0.0,1.0,1.0,0.21600000000000003
test1542218.run0362.load_balancing_1326.log,load_balancing_1326,403.2767,0.0,1.0,0.0,658.0,0.0,0.0,0.0,0.0,0.0,3.0,403.2767,876.0,0.54,4.16,1.0,0.1,9.98,0.0,1.0,1.0,0.223
test1542218.run0363.load_balancing_1327.log,load_balancing_1327,430.3569,0.0,1.0,0.0,537.0,0.0,0.0,0.0,0.0,0.0,2.0,430.3569,851.0,0.494,5.08,3.0,0.1,9.49,0.0,1.0,1.0,0.21
test1542218.run0364.load_balancing_1328.log,load_balancing_1328,293.0917,0.0,1.0,0.0,564.0,0.0,0.0,0.0,0.0,0.0,1.0,293.0917,787.0,0.628,3.65,1.0,0.101,7.59,0.0,1.0,1.0,0.218
test1542218.run0365.load_balancing_1329.log,load_balancing_1329,333.1318,0.0,1.0,0.0,544.0,0.0,0.0,0.0,0.0,0.0,3.0,333.1318,804.0,0.586,4.02,1.0,0.1,8.7,0.0,1.0,1.0,0.21899999999999997
test1542218.run0377.load_balancing_133.log,load_balancing_133,374.4261,0.0,1.0,0.0,548.0,0.0,0.0,0.0,0.0,0.0,4.0,374.4261,822.0,0.544,4.12,1.0,0.1,9.18,0.0,1.0,1.0,0.22
test1542218.run0367.load_balancing_1330.log,load_balancing_1330,405.9546,0.0,1.0,0.0,519.0,0.0,0.0,0.0,0.0,0.0,2.0,405.9546,844.0,0.519,5.03,1.0,0.1,9.36,0.0,1.0,1.0,0.222
test1542218.run0368.load_balancing_1331.log,load_balancing_1331,431.7223,0.0,1.0,0.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,431.7223,828.0,0.479,5.57,2.0,0.102,6.85,0.0,1.0,1.0,0.165
test1542218.run0369.load_balancing_1332.log,load_balancing_1332,389.2532,0.0,1.0,0.0,561.0,0.0,0.0,0.0,0.0,0.0,2.0,389.2532,836.0,0.534,4.25,1.0,0.101,9.5,0.0,1.0,1.0,0.21899999999999997
test1542218.run0370.load_balancing_1333.log,load_balancing_1333,348.5843,0.0,1.0,0.0,551.0,0.0,0.0,0.0,0.0,0.0,1.0,348.5843,828.0,0.579,3.96,1.0,0.1,9.54,0.0,1.0,1.0,0.222
test1542218.run0371.load_balancing_1334.log,load_balancing_1334,414.3118,0.0,1.0,0.0,482.0,0.0,0.0,0.0,0.0,0.0,2.0,414.3118,815.0,0.49200000000000005,4.81,1.0,0.101,9.85,0.0,1.0,1.0,0.218
test1542218.run0372.load_balancing_1335.log,load_balancing_1335,327.856,0.0,1.0,0.0,638.0,0.0,0.0,0.0,0.0,0.0,3.0,327.856,832.0,0.606,3.99,1.0,0.1,8.45,0.0,1.0,1.0,0.217
test1542218.run0373.load_balancing_1336.log,load_balancing_1336,434.5193,0.0,1.0,0.0,501.0,0.0,0.0,0.0,0.0,0.0,2.0,434.5193,858.0,0.494,4.96,1.0,0.1,8.84,0.0,1.0,1.0,0.212
test1542218.run0374.load_balancing_1337.log,load_balancing_1337,363.4984,0.0,1.0,0.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,363.4984,813.0,0.5529999999999999,3.98,2.0,0.101,8.43,0.0,1.0,1.0,0.21899999999999997
test1542218.run0375.load_balancing_1338.log,load_balancing_1338,352.2109,0.0,1.0,0.0,594.0,0.0,0.0,0.0,0.0,0.0,1.0,352.2109,837.0,0.579,3.9,1.0,0.1,9.84,0.0,1.0,1.0,0.223
test1542218.run0376.load_balancing_1339.log,load_balancing_1339,369.5259,0.0,1.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,9.0,369.5259,820.0,0.5489999999999999,4.23,1.0,0.0305,8.54,0.0,1.0,1.0,0.21
test1542218.run0388.load_balancing_134.log,load_balancing_134,331.1379,0.0,1.0,0.0,551.0,0.0,0.0,0.0,0.0,0.0,1.0,331.1379,811.0,0.5920000000000001,4.31,1.0,0.101,9.3,0.0,1.0,1.0,0.217
test1542218.run0378.load_balancing_1340.log,load_balancing_1340,376.3237,0.0,1.0,0.0,541.0,0.0,0.0,0.0,0.0,0.0,3.0,376.3237,818.0,0.54,4.17,1.0,0.1,9.29,0.0,1.0,1.0,0.222
test1542218.run0379.load_balancing_1341.log,load_balancing_1341,363.3088,0.0,1.0,0.0,504.0,0.0,0.0,0.0,0.0,0.0,1.0,363.3088,805.0,0.5489999999999999,4.22,1.0,0.1,9.03,0.0,1.0,1.0,0.225
test1542218.run0380.load_balancing_1342.log,load_balancing_1342,370.7397,0.0,1.0,0.0,543.0,0.0,0.0,0.0,0.0,0.0,4.0,370.7397,824.0,0.55,4.17,1.0,0.1,9.99,0.0,1.0,1.0,0.221
test1542218.run0381.load_balancing_1343.log,load_balancing_1343,410.9074,0.0,1.0,0.0,592.0,0.0,0.0,0.0,0.0,0.0,0.0,410.9074,869.0,0.527,4.64,1.0,0.1,9.86,0.0,1.0,1.0,0.21600000000000003
test1542218.run0382.load_balancing_1344.log,load_balancing_1344,338.0046,0.0,1.0,0.0,583.0,0.0,0.0,0.0,0.0,0.0,1.0,338.0046,815.0,0.585,3.93,1.0,0.101,8.39,0.0,1.0,1.0,0.22
test1542218.run0383.load_balancing_1345.log,load_balancing_1345,405.1271,0.0,1.0,0.0,553.0,0.0,0.0,0.0,0.0,0.0,2.0,405.1271,851.0,0.524,4.71,1.0,0.102,9.86,0.0,1.0,1.0,0.22
test1542218.run0384.load_balancing_1346.log,load_balancing_1346,368.5865,0.0,1.0,0.0,566.0,0.0,0.0,0.0,0.0,0.0,1.0,368.5865,836.0,0.5589999999999999,4.32,1.0,0.1,9.46,0.0,1.0,1.0,0.217
test1542218.run0385.load_balancing_1347.log,load_balancing_1347,409.2287,0.0,1.0,0.0,493.0,0.0,0.0,0.0,0.0,0.0,3.0,409.2287,828.0,0.506,4.75,3.0,0.1,9.14,0.0,1.0,1.0,0.20800000000000002
test1542218.run0386.load_balancing_1348.log,load_balancing_1348,397.8914,0.0,1.0,0.0,530.0,0.0,0.0,0.0,0.0,0.0,2.0,397.8914,831.0,0.521,5.15,1.0,0.1,9.97,0.0,1.0,1.0,0.226
test1542218.run0387.load_balancing_1349.log,load_balancing_1349,352.3557,0.0,1.0,0.0,489.0,0.0,0.0,0.0,0.0,0.0,3.0,352.3557,794.0,0.556,4.42,1.0,0.101,9.34,0.0,1.0,1.0,0.21899999999999997
test1542218.run0399.load_balancing_135.log,load_balancing_135,330.086,0.0,1.0,0.0,597.0,0.0,0.0,0.0,0.0,0.0,3.0,330.086,823.0,0.599,4.07,1.0,0.1,8.6,0.0,1.0,1.0,0.222
test1542218.run0389.load_balancing_1350.log,load_balancing_1350,383.6188,0.0,1.0,0.0,517.0,0.0,0.0,0.0,0.0,0.0,1.0,383.6188,819.0,0.532,4.17,1.0,0.101,9.73,0.0,1.0,1.0,0.22399999999999998
test1542218.run0390.load_balancing_1351.log,load_balancing_1351,344.073,0.0,1.0,0.0,561.0,0.0,0.0,0.0,0.0,0.0,4.0,344.073,810.0,0.575,4.34,1.0,0.101,8.86,0.0,1.0,1.0,0.21899999999999997
test1542218.run0391.load_balancing_1352.log,load_balancing_1352,358.4813,0.0,1.0,0.0,594.0,0.0,0.0,0.0,0.0,0.0,5.0,358.4813,841.0,0.574,4.16,1.0,0.101,9.23,0.0,1.0,1.0,0.22
test1542218.run0392.load_balancing_1353.log,load_balancing_1353,340.2095,0.0,1.0,0.0,526.0,0.0,0.0,0.0,0.0,0.0,1.0,340.2095,790.0,0.569,4.21,1.0,0.1,9.55,0.0,1.0,1.0,0.218
test1542218.run0393.load_balancing_1354.log,load_balancing_1354,357.5871,0.0,1.0,0.0,545.0,0.0,0.0,0.0,0.0,0.0,1.0,357.5871,820.0,0.564,3.94,1.0,0.101,8.3,0.0,1.0,1.0,0.21899999999999997
test1542218.run0394.load_balancing_1355.log,load_balancing_1355,367.3641,0.0,1.0,0.0,528.0,0.0,0.0,0.0,0.0,0.0,2.0,367.3641,807.0,0.545,4.18,1.0,0.1,8.98,0.0,1.0,1.0,0.225
test1542218.run0395.load_balancing_1356.log,load_balancing_1356,439.9391,0.0,1.0,0.0,549.0,0.0,0.0,0.0,0.0,0.0,0.0,439.9391,867.0,0.493,4.54,2.0,0.1,8.15,0.0,1.0,1.0,0.214
test1542218.run0396.load_balancing_1357.log,load_balancing_1357,356.2272,0.0,1.0,0.0,539.0,0.0,0.0,0.0,0.0,0.0,4.0,356.2272,796.0,0.552,3.62,1.0,0.1,9.08,0.0,1.0,1.0,0.222
test1542218.run0397.load_balancing_1358.log,load_balancing_1358,330.246,0.0,1.0,0.0,568.0,0.0,0.0,0.0,0.0,0.0,1.0,330.246,824.0,0.599,3.91,1.0,0.1,9.29,0.0,1.0,1.0,0.222
test1542218.run0398.load_balancing_1359.log,load_balancing_1359,399.8248,0.0,1.0,0.0,544.0,0.0,0.0,0.0,0.0,0.0,3.0,399.8248,836.0,0.522,4.45,1.0,0.1,8.81,0.0,1.0,1.0,0.221
test1542218.run0410.load_balancing_136.log,load_balancing_136,328.0847,0.0,1.0,0.0,614.0,0.0,0.0,0.0,0.0,0.0,2.0,328.0847,815.0,0.597,4.02,1.0,0.1,9.5,0.0,1.0,1.0,0.22
test1542218.run0400.load_balancing_1360.log,load_balancing_1360,379.7981,0.0,1.0,0.0,568.0,0.0,0.0,0.0,0.0,0.0,1.0,379.7981,839.0,0.547,4.23,1.0,0.1,9.82,0.0,1.0,1.0,0.221
test1542218.run0401.load_balancing_1361.log,load_balancing_1361,382.2701,0.0,1.0,0.0,604.0,0.0,0.0,0.0,0.0,0.0,3.0,382.2701,853.0,0.552,4.52,1.0,0.1,9.37,0.0,1.0,1.0,0.226
test1542218.run0402.load_balancing_1362.log,load_balancing_1362,401.4994,0.0,1.0,0.0,467.0,0.0,0.0,0.0,0.0,0.0,3.0,401.4994,804.0,0.501,4.63,1.0,0.1,9.23,0.0,1.0,1.0,0.22
test1542218.run0403.load_balancing_1363.log,load_balancing_1363,371.4065,0.0,1.0,0.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0,371.4065,834.0,0.555,4.35,1.0,0.1,9.1,0.0,1.0,1.0,0.22
test1542218.run0404.load_balancing_1364.log,load_balancing_1364,340.8474,0.0,1.0,0.0,522.0,0.0,0.0,0.0,0.0,0.0,3.0,340.8474,780.0,0.563,3.5,1.0,0.1,9.11,0.0,1.0,1.0,0.226
test1542218.run0405.load_balancing_1365.log,load_balancing_1365,343.4528,0.0,1.0,0.0,571.0,0.0,0.0,0.0,0.0,0.0,1.0,343.4528,820.0,0.581,4.36,1.0,0.101,9.46,0.0,1.0,1.0,0.22
test1542218.run0406.load_balancing_1366.log,load_balancing_1366,390.163,0.0,1.0,0.0,587.0,0.0,0.0,0.0,0.0,0.0,2.0,390.163,853.0,0.5429999999999999,4.39,2.0,0.1,9.77,0.0,1.0,1.0,0.214
test1542218.run0407.load_balancing_1367.log,load_balancing_1367,403.6873,0.0,1.0,0.0,527.0,0.0,0.0,0.0,0.0,0.0,1.0,403.6873,840.0,0.519,3.86,1.0,0.101,9.1,0.0,1.0,1.0,0.228
test1542218.run0408.load_balancing_1368.log,load_balancing_1368,344.0431,0.0,1.0,0.0,544.0,0.0,0.0,0.0,0.0,0.0,2.0,344.0431,811.0,0.5760000000000001,4.47,1.0,0.101,9.22,0.0,1.0,1.0,0.221
test1542218.run0409.load_balancing_1369.log,load_balancing_1369,358.4838,0.0,1.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,2.0,358.4838,805.0,0.555,4.33,1.0,0.101,8.64,0.0,1.0,1.0,0.215
test1542218.run0421.load_balancing_137.log,load_balancing_137,368.9901,0.0,1.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,2.0,368.9901,799.0,0.5379999999999999,4.11,1.0,0.1,8.43,0.0,1.0,1.0,0.221
test1542218.run0411.load_balancing_1370.log,load_balancing_1370,439.2642,0.0,1.0,0.0,542.0,0.0,0.0,0.0,0.0,0.0,2.0,439.2642,865.0,0.49200000000000005,4.29,1.0,0.1,9.57,0.0,1.0,1.0,0.214
test1542218.run0412.load_balancing_1371.log,load_balancing_1371,388.4672,0.0,1.0,0.0,525.0,0.0,0.0,0.0,0.0,0.0,1.0,388.4672,822.0,0.527,4.39,1.0,0.101,9.66,0.0,1.0,1.0,0.22
test1542218.run0413.load_balancing_1372.log,load_balancing_1372,295.4297,0.0,1.0,0.0,593.0,0.0,0.0,0.0,0.0,0.0,3.0,295.4297,793.0,0.627,4.33,1.0,0.101,8.29,0.0,1.0,1.0,0.21600000000000003
test1542218.run0414.load_balancing_1373.log,load_balancing_1373,367.2893,0.0,1.0,0.0,554.0,0.0,0.0,0.0,0.0,0.0,3.0,367.2893,823.0,0.5539999999999999,4.14,1.0,0.101,9.74,0.0,1.0,1.0,0.221
test1542218.run0415.load_balancing_1374.log,load_balancing_1374,377.7878,0.0,1.0,0.0,557.0,0.0,0.0,0.0,0.0,0.0,3.0,377.7878,824.0,0.542,4.43,1.0,0.1,9.68,0.0,1.0,1.0,0.226
test1542218.run0416.load_balancing_1375.log,load_balancing_1375,332.5061,0.0,1.0,0.0,542.0,0.0,0.0,0.0,0.0,0.0,1.0,332.5061,790.0,0.579,4.27,1.0,0.1,9.34,0.0,1.0,1.0,0.22
test1542218.run0417.load_balancing_1376.log,load_balancing_1376,347.6672,0.0,1.0,0.0,573.0,0.0,0.0,0.0,0.0,0.0,1.0,347.6672,825.0,0.579,4.33,1.0,0.1,9.29,0.0,1.0,1.0,0.21600000000000003
test1542218.run0418.load_balancing_1377.log,load_balancing_1377,365.6375,0.0,1.0,0.0,552.0,0.0,0.0,0.0,0.0,0.0,1.0,365.6375,837.0,0.563,4.25,1.0,0.1,9.97,0.0,1.0,1.0,0.21899999999999997
test1542218.run0419.load_balancing_1378.log,load_balancing_1378,350.0451,0.0,1.0,0.0,549.0,0.0,0.0,0.0,0.0,0.0,3.0,350.0451,805.0,0.565,3.85,1.0,0.1,9.68,0.0,1.0,1.0,0.21899999999999997
test1542218.run0420.load_balancing_1379.log,load_balancing_1379,398.4094,0.0,1.0,0.0,510.0,0.0,0.0,0.0,0.0,0.0,1.0,398.4094,819.0,0.514,4.71,1.0,0.1,9.27,0.0,1.0,1.0,0.21899999999999997
test1542218.run0432.load_balancing_138.log,load_balancing_138,390.8337,0.0,1.0,0.0,470.0,0.0,0.0,0.0,0.0,0.0,2.0,390.8337,794.0,0.508,4.75,1.0,0.1,8.64,0.0,1.0,1.0,0.21100000000000002
test1542218.run0422.load_balancing_1380.log,load_balancing_1380,367.5854,0.0,1.0,0.0,570.0,0.0,0.0,0.0,0.0,0.0,4.0,367.5854,836.0,0.56,4.39,1.0,0.1,8.91,0.0,1.0,1.0,0.22
test1542218.run0423.load_balancing_1381.log,load_balancing_1381,334.0115,0.0,1.0,0.0,559.0,0.0,0.0,0.0,0.0,0.0,3.0,334.0115,796.0,0.58,3.96,1.0,0.103,9.59,0.0,1.0,1.0,0.218
test1542218.run0424.load_balancing_1382.log,load_balancing_1382,344.0876,0.0,1.0,0.0,521.0,0.0,0.0,0.0,0.0,0.0,1.0,344.0876,803.0,0.5710000000000001,4.19,1.0,0.101,9.63,0.0,1.0,1.0,0.221
test1542218.run0425.load_balancing_1383.log,load_balancing_1383,351.7253,0.0,1.0,0.0,534.0,0.0,0.0,0.0,0.0,0.0,1.0,351.7253,795.0,0.5579999999999999,4.05,1.0,0.101,8.93,0.0,1.0,1.0,0.21600000000000003
test1542218.run0426.load_balancing_1384.log,load_balancing_1384,376.0258,0.0,1.0,0.0,561.0,0.0,0.0,0.0,0.0,0.0,1.0,376.0258,826.0,0.545,4.05,1.0,0.101,9.61,0.0,1.0,1.0,0.228
test1542218.run0427.load_balancing_1385.log,load_balancing_1385,415.6943,0.0,1.0,0.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,415.6943,820.0,0.493,4.79,2.0,0.102,9.84,0.0,1.0,1.0,0.214
test1542218.run0428.load_balancing_1386.log,load_balancing_1386,366.7394,0.0,1.0,0.0,492.0,0.0,0.0,0.0,0.0,0.0,2.0,366.7394,797.0,0.54,4.3,1.0,0.1,9.05,0.0,1.0,1.0,0.218
test1542218.run0429.load_balancing_1387.log,load_balancing_1387,339.3027,0.0,1.0,0.0,552.0,0.0,0.0,0.0,0.0,0.0,3.0,339.3027,807.0,0.58,4.57,1.0,0.101,9.84,0.0,1.0,1.0,0.221
test1542218.run0430.load_balancing_1388.log,load_balancing_1388,303.2475,0.0,1.0,0.0,591.0,0.0,0.0,0.0,0.0,0.0,2.0,303.2475,791.0,0.617,3.74,1.0,0.1,8.32,0.0,1.0,1.0,0.226
test1542218.run0431.load_balancing_1389.log,load_balancing_1389,359.5733,0.0,1.0,0.0,509.0,0.0,0.0,0.0,0.0,0.0,1.0,359.5733,798.0,0.5489999999999999,3.67,3.0,0.000217,8.62,0.0,1.0,1.0,0.21100000000000002
test1542218.run0443.load_balancing_139.log,load_balancing_139,355.0164,0.0,1.0,0.0,492.0,0.0,0.0,0.0,0.0,0.0,2.0,355.0164,783.0,0.547,4.0,1.0,0.1,9.97,0.0,1.0,1.0,0.22399999999999998
test1542218.run0433.load_balancing_1390.log,load_balancing_1390,420.2887,0.0,1.0,0.0,502.0,0.0,0.0,0.0,0.0,0.0,2.0,420.2887,849.0,0.505,5.29,1.0,0.1,8.91,0.0,1.0,1.0,0.209
test1542218.run0434.load_balancing_1391.log,load_balancing_1391,323.8207,0.0,1.0,0.0,575.0,0.0,0.0,0.0,0.0,0.0,2.0,323.8207,815.0,0.603,3.77,1.0,0.101,9.43,0.0,1.0,1.0,0.221
test1542218.run0435.load_balancing_1392.log,load_balancing_1392,338.0953,0.0,1.0,0.0,576.0,0.0,0.0,0.0,0.0,0.0,1.0,338.0953,802.0,0.578,3.87,1.0,0.1,9.41,0.0,1.0,1.0,0.22
