Log Name,File Name,c_i,c_d,c_p
test1542205.run0733.train_1600r_1600c_0.05d_instance_1828.log,train_1600r_1600c_0.05d_instance_1828,2114.512,2346.795,2453.0
test1542205.run0734.train_1600r_1600c_0.05d_instance_1830.log,train_1600r_1600c_0.05d_instance_1830,1605.355,1724.577,1815.0
test1542205.run0735.train_1600r_1600c_0.05d_instance_1883.log,train_1600r_1600c_0.05d_instance_1883,1850.805,2059.883,2155.0
test1542205.run0736.train_1600r_1600c_0.05d_instance_1932.log,train_1600r_1600c_0.05d_instance_1932,1920.668,2122.691,2257.0
test1542205.run0737.train_1600r_1600c_0.05d_instance_1974.log,train_1600r_1600c_0.05d_instance_1974,1841.429,1974.838,2041.0
test1542205.run0738.train_1600r_1600c_0.05d_instance_1994.log,train_1600r_1600c_0.05d_instance_1994,1911.671,2118.968,2197.0
test1542205.run0739.train_1600r_1600c_0.05d_instance_1997.log,train_1600r_1600c_0.05d_instance_1997,1917.886,2102.06,2211.0
test1542205.run0741.train_1600r_1600c_0.05d_instance_2.log,train_1600r_1600c_0.05d_instance_2,1835.912,1984.11,2144.0
test1542205.run0740.train_1600r_1600c_0.05d_instance_296.log,train_1600r_1600c_0.05d_instance_296,1685.015,1849.323,1937.0
test1542205.run0742.train_1600r_1600c_0.05d_instance_326.log,train_1600r_1600c_0.05d_instance_326,1884.159,2062.489,2182.0
test1542205.run0743.train_1600r_1600c_0.05d_instance_336.log,train_1600r_1600c_0.05d_instance_336,1788.097,1991.661,2162.0
test1542205.run0744.train_1600r_1600c_0.05d_instance_436.log,train_1600r_1600c_0.05d_instance_436,1850.057,2024.597,2103.0
test1542205.run0745.train_1600r_1600c_0.05d_instance_515.log,train_1600r_1600c_0.05d_instance_515,1775.657,1960.636,2027.0
test1542205.run0746.train_1600r_1600c_0.05d_instance_52.log,train_1600r_1600c_0.05d_instance_52,1853.359,2032.246,2151.0
test1542205.run0747.train_1600r_1600c_0.05d_instance_539.log,train_1600r_1600c_0.05d_instance_539,1902.919,2123.671,2251.0
test1542205.run0748.train_1600r_1600c_0.05d_instance_56.log,train_1600r_1600c_0.05d_instance_56,1934.451,2133.449,2235.0
test1542205.run0749.train_1600r_1600c_0.05d_instance_619.log,train_1600r_1600c_0.05d_instance_619,2084.047,2288.988,2449.0
test1542205.run0750.train_1600r_1600c_0.05d_instance_633.log,train_1600r_1600c_0.05d_instance_633,1869.117,2057.2,2210.0
test1542205.run0751.train_1600r_1600c_0.05d_instance_645.log,train_1600r_1600c_0.05d_instance_645,1839.367,2014.866,2150.0
test1542205.run0752.train_1600r_1600c_0.05d_instance_688.log,train_1600r_1600c_0.05d_instance_688,1886.925,2149.329,2312.0
test1542205.run0753.train_1600r_1600c_0.05d_instance_754.log,train_1600r_1600c_0.05d_instance_754,1711.131,1860.424,1942.0
test1542205.run0754.train_1600r_1600c_0.05d_instance_802.log,train_1600r_1600c_0.05d_instance_802,1889.962,2019.326,2078.0
test1542205.run0755.train_1600r_1600c_0.05d_instance_831.log,train_1600r_1600c_0.05d_instance_831,1994.201,2256.222,2379.0
test1542205.run0756.train_1600r_1600c_0.05d_instance_854.log,train_1600r_1600c_0.05d_instance_854,1356.623,1464.537,1515.0
test1542205.run0757.train_1600r_1600c_0.05d_instance_905.log,train_1600r_1600c_0.05d_instance_905,1621.243,1733.826,1803.0
test1542205.run0758.train_1600r_1600c_0.05d_instance_99.log,train_1600r_1600c_0.05d_instance_99,1535.502,1664.418,1752.0
test1542205.run0761.train_1600r_1600c_0.25d_instance_10.log,train_1600r_1600c_0.25d_instance_10,105.8627,109.3307,144.0
test1542205.run0759.train_1600r_1600c_0.25d_instance_1019.log,train_1600r_1600c_0.25d_instance_1019,93.28634,98.87723,115.0
test1542205.run0760.train_1600r_1600c_0.25d_instance_1056.log,train_1600r_1600c_0.25d_instance_1056,79.5907,91.0,91.0
test1542205.run0763.train_1600r_1600c_0.25d_instance_111.log,train_1600r_1600c_0.25d_instance_111,105.2929,110.8951,131.0
test1542205.run0762.train_1600r_1600c_0.25d_instance_1113.log,train_1600r_1600c_0.25d_instance_1113,119.8751,122.4044,158.0
test1542205.run0769.train_1600r_1600c_0.25d_instance_2.log,train_1600r_1600c_0.25d_instance_2,84.83784,93.0,93.0
test1542205.run0764.train_1600r_1600c_0.25d_instance_209.log,train_1600r_1600c_0.25d_instance_209,95.68105,100.8732,126.0
test1542205.run0765.train_1600r_1600c_0.25d_instance_217.log,train_1600r_1600c_0.25d_instance_217,91.03527,93.94203,124.0
test1542205.run0766.train_1600r_1600c_0.25d_instance_256.log,train_1600r_1600c_0.25d_instance_256,114.3838,148.0688,164.0
test1542205.run0767.train_1600r_1600c_0.25d_instance_275.log,train_1600r_1600c_0.25d_instance_275,89.77158,92.16388,119.0
test1542205.run0768.train_1600r_1600c_0.25d_instance_29.log,train_1600r_1600c_0.25d_instance_29,91.95273,95.731,119.0
test1542205.run0770.train_1600r_1600c_0.25d_instance_321.log,train_1600r_1600c_0.25d_instance_321,124.1926,155.0072,174.0
test1542205.run0771.train_1600r_1600c_0.25d_instance_358.log,train_1600r_1600c_0.25d_instance_358,108.7167,114.6703,134.0
test1542205.run0772.train_1600r_1600c_0.25d_instance_391.log,train_1600r_1600c_0.25d_instance_391,119.805,126.6711,148.0
test1542205.run0775.train_1600r_1600c_0.25d_instance_4.log,train_1600r_1600c_0.25d_instance_4,138.289,142.3858,187.0
test1542205.run0773.train_1600r_1600c_0.25d_instance_491.log,train_1600r_1600c_0.25d_instance_491,113.1409,116.5815,139.0
test1542205.run0774.train_1600r_1600c_0.25d_instance_492.log,train_1600r_1600c_0.25d_instance_492,95.78489,98.2693,127.0
test1542205.run0776.train_1600r_1600c_0.25d_instance_574.log,train_1600r_1600c_0.25d_instance_574,73.60959,81.52941,89.0
test1542205.run0777.train_1600r_1600c_0.25d_instance_836.log,train_1600r_1600c_0.25d_instance_836,86.87064,89.94126,109.0
test1542205.run0778.train_1600r_1600c_0.25d_instance_899.log,train_1600r_1600c_0.25d_instance_899,83.86204,86.29082,108.0
test1542205.run0779.train_1600r_1600c_0.25d_instance_94.log,train_1600r_1600c_0.25d_instance_94,111.5721,114.6185,150.0
test1542205.run0780.train_1600r_1600c_0.25d_instance_956.log,train_1600r_1600c_0.25d_instance_956,104.7724,109.5823,127.0
test1542205.run0781.train_1600r_1600c_0.25d_instance_978.log,train_1600r_1600c_0.25d_instance_978,116.476,147.3382,169.0
test1542205.run0782.train_1600r_1600c_0.25d_instance_986.log,train_1600r_1600c_0.25d_instance_986,81.76806,85.74214,106.0
test1542205.run0783.train_1600r_400c_0.01d_instance_1028.log,train_1600r_400c_0.01d_instance_1028,49989.0,49989.0,49989.0
test1542205.run0785.train_1600r_400c_0.01d_instance_108.log,train_1600r_400c_0.01d_instance_108,49451.0,49451.0,49451.0
test1542205.run0784.train_1600r_400c_0.01d_instance_1081.log,train_1600r_400c_0.01d_instance_1081,49218.0,49218.0,49218.0
test1542205.run0786.train_1600r_400c_0.01d_instance_1169.log,train_1600r_400c_0.01d_instance_1169,49714.0,49714.0,49714.0
test1542205.run0787.train_1600r_400c_0.01d_instance_1176.log,train_1600r_400c_0.01d_instance_1176,54256.0,54256.0,54256.0
test1542205.run0788.train_1600r_400c_0.01d_instance_119.log,train_1600r_400c_0.01d_instance_119,51577.0,51577.0,51577.0
test1542205.run0789.train_1600r_400c_0.01d_instance_123.log,train_1600r_400c_0.01d_instance_123,53591.0,53591.0,53591.0
test1542205.run0790.train_1600r_400c_0.01d_instance_1246.log,train_1600r_400c_0.01d_instance_1246,56393.0,56393.0,56393.0
test1542205.run0791.train_1600r_400c_0.01d_instance_1251.log,train_1600r_400c_0.01d_instance_1251,47034.0,47034.0,47034.0
test1542205.run0792.train_1600r_400c_0.01d_instance_1269.log,train_1600r_400c_0.01d_instance_1269,50843.0,50843.0,50843.0
test1542205.run0794.train_1600r_400c_0.01d_instance_131.log,train_1600r_400c_0.01d_instance_131,50256.0,50256.0,50256.0
test1542205.run0793.train_1600r_400c_0.01d_instance_1319.log,train_1600r_400c_0.01d_instance_1319,55777.0,55777.0,55777.0
test1542205.run0795.train_1600r_400c_0.01d_instance_1330.log,train_1600r_400c_0.01d_instance_1330,53294.0,53294.0,53294.0
test1542205.run0796.train_1600r_400c_0.01d_instance_135.log,train_1600r_400c_0.01d_instance_135,49858.0,49858.0,49858.0
test1542205.run0797.train_1600r_400c_0.01d_instance_1364.log,train_1600r_400c_0.01d_instance_1364,51117.0,51117.0,51117.0
test1542205.run0798.train_1600r_400c_0.01d_instance_1420.log,train_1600r_400c_0.01d_instance_1420,48738.0,48738.0,48738.0
test1542205.run0799.train_1600r_400c_0.01d_instance_1432.log,train_1600r_400c_0.01d_instance_1432,52710.0,52710.0,52710.0
test1542205.run0800.train_1600r_400c_0.01d_instance_1598.log,train_1600r_400c_0.01d_instance_1598,46074.0,46074.0,46074.0
test1542205.run0801.train_1600r_400c_0.01d_instance_1603.log,train_1600r_400c_0.01d_instance_1603,52717.0,52717.0,52717.0
test1542205.run0802.train_1600r_400c_0.01d_instance_1631.log,train_1600r_400c_0.01d_instance_1631,49506.0,49506.0,49506.0
test1542205.run0803.train_1600r_400c_0.01d_instance_1640.log,train_1600r_400c_0.01d_instance_1640,51401.0,51401.0,51401.0
test1542205.run0804.train_1600r_400c_0.01d_instance_1650.log,train_1600r_400c_0.01d_instance_1650,44579.0,44579.0,44579.0
test1542205.run0805.train_1600r_400c_0.01d_instance_1654.log,train_1600r_400c_0.01d_instance_1654,50721.0,50721.0,50721.0
test1542205.run0806.train_1600r_400c_0.01d_instance_1732.log,train_1600r_400c_0.01d_instance_1732,53755.0,53755.0,53755.0
test1542205.run0807.train_1600r_400c_0.01d_instance_1735.log,train_1600r_400c_0.01d_instance_1735,53415.0,53415.0,53415.0
test1542205.run0808.train_1600r_400c_0.01d_instance_1740.log,train_1600r_400c_0.01d_instance_1740,47732.0,47732.0,47732.0
test1542205.run0809.train_1600r_400c_0.01d_instance_1752.log,train_1600r_400c_0.01d_instance_1752,52140.0,52140.0,52140.0
test1542205.run0810.train_1600r_400c_0.01d_instance_1787.log,train_1600r_400c_0.01d_instance_1787,50649.0,50649.0,50649.0
test1542205.run0811.train_1600r_400c_0.01d_instance_1789.log,train_1600r_400c_0.01d_instance_1789,48838.0,48838.0,48838.0
test1542205.run0812.train_1600r_400c_0.01d_instance_182.log,train_1600r_400c_0.01d_instance_182,51548.0,51548.0,51548.0
test1542205.run0813.train_1600r_400c_0.01d_instance_1860.log,train_1600r_400c_0.01d_instance_1860,51265.0,51265.0,51265.0
test1542205.run0814.train_1600r_400c_0.01d_instance_1863.log,train_1600r_400c_0.01d_instance_1863,47056.0,47056.0,47056.0
test1542205.run0815.train_1600r_400c_0.01d_instance_1892.log,train_1600r_400c_0.01d_instance_1892,50982.0,50982.0,50982.0
test1542205.run0816.train_1600r_400c_0.01d_instance_1893.log,train_1600r_400c_0.01d_instance_1893,48619.0,48619.0,48619.0
test1542205.run0817.train_1600r_400c_0.01d_instance_1931.log,train_1600r_400c_0.01d_instance_1931,48198.0,48198.0,48198.0
test1542205.run0818.train_1600r_400c_0.01d_instance_1997.log,train_1600r_400c_0.01d_instance_1997,49167.0,49167.0,49167.0
test1542205.run0819.train_1600r_400c_0.01d_instance_237.log,train_1600r_400c_0.01d_instance_237,52345.0,52345.0,52345.0
test1542205.run0820.train_1600r_400c_0.01d_instance_295.log,train_1600r_400c_0.01d_instance_295,54913.0,54913.0,54913.0
test1542205.run0821.train_1600r_400c_0.01d_instance_346.log,train_1600r_400c_0.01d_instance_346,48523.0,48523.0,48523.0
test1542205.run0822.train_1600r_400c_0.01d_instance_377.log,train_1600r_400c_0.01d_instance_377,50167.0,50167.0,50167.0
test1542205.run0823.train_1600r_400c_0.01d_instance_397.log,train_1600r_400c_0.01d_instance_397,49425.0,49425.0,49425.0
test1542205.run0824.train_1600r_400c_0.01d_instance_45.log,train_1600r_400c_0.01d_instance_45,51274.0,51274.0,51274.0
test1542205.run0825.train_1600r_400c_0.01d_instance_494.log,train_1600r_400c_0.01d_instance_494,51965.0,51965.0,51965.0
test1542205.run0826.train_1600r_400c_0.01d_instance_577.log,train_1600r_400c_0.01d_instance_577,48300.0,48300.0,48300.0
test1542205.run0827.train_1600r_400c_0.01d_instance_611.log,train_1600r_400c_0.01d_instance_611,47874.0,47874.0,47874.0
test1542205.run0828.train_1600r_400c_0.01d_instance_64.log,train_1600r_400c_0.01d_instance_64,49170.0,49170.0,49170.0
test1542205.run0829.train_1600r_400c_0.01d_instance_697.log,train_1600r_400c_0.01d_instance_697,48207.0,48207.0,48207.0
test1542205.run0830.train_1600r_400c_0.01d_instance_725.log,train_1600r_400c_0.01d_instance_725,44913.0,44913.0,44913.0
test1542205.run0831.train_1600r_400c_0.01d_instance_73.log,train_1600r_400c_0.01d_instance_73,48220.0,48220.0,48220.0
test1542205.run0832.train_1600r_400c_0.01d_instance_745.log,train_1600r_400c_0.01d_instance_745,47117.0,47117.0,47117.0
test1542205.run0833.train_1600r_400c_0.01d_instance_795.log,train_1600r_400c_0.01d_instance_795,53316.0,53316.0,53316.0
test1542205.run0834.train_1600r_400c_0.01d_instance_80.log,train_1600r_400c_0.01d_instance_80,51713.0,51713.0,51713.0
test1542205.run0835.train_1600r_400c_0.01d_instance_811.log,train_1600r_400c_0.01d_instance_811,51502.0,51502.0,51502.0
test1542205.run0836.train_1600r_400c_0.01d_instance_877.log,train_1600r_400c_0.01d_instance_877,50711.0,50711.0,50711.0
test1542205.run0837.train_1600r_400c_0.01d_instance_911.log,train_1600r_400c_0.01d_instance_911,50224.0,50224.0,50224.0
test1542205.run0866.train_1600r_400c_0.05d_instance_1.log,train_1600r_400c_0.05d_instance_1,7468.412,8222.111,8636.0
test1542205.run0838.train_1600r_400c_0.05d_instance_1001.log,train_1600r_400c_0.05d_instance_1001,8016.399,8016.399,9833.0
test1542205.run0839.train_1600r_400c_0.05d_instance_1039.log,train_1600r_400c_0.05d_instance_1039,8090.862,9086.441,9715.0
test1542205.run0840.train_1600r_400c_0.05d_instance_1092.log,train_1600r_400c_0.05d_instance_1092,6800.155,7668.829,8109.0
test1542205.run0841.train_1600r_400c_0.05d_instance_1099.log,train_1600r_400c_0.05d_instance_1099,7471.078,8251.149,8589.0
test1542205.run0842.train_1600r_400c_0.05d_instance_1107.log,train_1600r_400c_0.05d_instance_1107,6179.676,6179.676,7398.0
test1542205.run0843.train_1600r_400c_0.05d_instance_1122.log,train_1600r_400c_0.05d_instance_1122,7162.11,7955.174,8297.0
test1542205.run0844.train_1600r_400c_0.05d_instance_1186.log,train_1600r_400c_0.05d_instance_1186,5989.128,6491.704,6820.0
test1542205.run0845.train_1600r_400c_0.05d_instance_123.log,train_1600r_400c_0.05d_instance_123,7090.264,7611.344,7837.0
test1542205.run0846.train_1600r_400c_0.05d_instance_1287.log,train_1600r_400c_0.05d_instance_1287,7355.323,8214.613,8686.0
test1542205.run0847.train_1600r_400c_0.05d_instance_1308.log,train_1600r_400c_0.05d_instance_1308,6357.677,6366.491,6516.0
test1542205.run0848.train_1600r_400c_0.05d_instance_131.log,train_1600r_400c_0.05d_instance_131,7060.892,7768.57,8068.0
test1542205.run0849.train_1600r_400c_0.05d_instance_1328.log,train_1600r_400c_0.05d_instance_1328,7326.006,8060.419,8392.0
test1542205.run0850.train_1600r_400c_0.05d_instance_1476.log,train_1600r_400c_0.05d_instance_1476,7975.168,9006.317,9598.0
test1542205.run0851.train_1600r_400c_0.05d_instance_1490.log,train_1600r_400c_0.05d_instance_1490,6662.026,7181.921,7547.0
test1542205.run0852.train_1600r_400c_0.05d_instance_1503.log,train_1600r_400c_0.05d_instance_1503,7758.664,8472.838,9033.0
test1542205.run0853.train_1600r_400c_0.05d_instance_151.log,train_1600r_400c_0.05d_instance_151,7274.918,7970.719,8354.0
test1542205.run0854.train_1600r_400c_0.05d_instance_1522.log,train_1600r_400c_0.05d_instance_1522,6217.395,6696.483,6967.0
test1542205.run0855.train_1600r_400c_0.05d_instance_1589.log,train_1600r_400c_0.05d_instance_1589,6904.263,7608.132,8047.0
test1542205.run0856.train_1600r_400c_0.05d_instance_1614.log,train_1600r_400c_0.05d_instance_1614,7854.544,8402.445,8866.0
test1542205.run0857.train_1600r_400c_0.05d_instance_1645.log,train_1600r_400c_0.05d_instance_1645,7336.39,8076.784,8550.0
test1542205.run0858.train_1600r_400c_0.05d_instance_1725.log,train_1600r_400c_0.05d_instance_1725,8459.19,9354.338,9994.0
test1542205.run0859.train_1600r_400c_0.05d_instance_1764.log,train_1600r_400c_0.05d_instance_1764,6419.556,6426.312,7676.0
test1542205.run0860.train_1600r_400c_0.05d_instance_1777.log,train_1600r_400c_0.05d_instance_1777,6736.499,7257.527,7638.0
test1542205.run0861.train_1600r_400c_0.05d_instance_1782.log,train_1600r_400c_0.05d_instance_1782,6291.592,6751.206,7149.0
test1542205.run0862.train_1600r_400c_0.05d_instance_1847.log,train_1600r_400c_0.05d_instance_1847,6620.978,7291.455,7762.0
test1542205.run0863.train_1600r_400c_0.05d_instance_1893.log,train_1600r_400c_0.05d_instance_1893,6658.492,7408.807,7890.0
test1542205.run0864.train_1600r_400c_0.05d_instance_1940.log,train_1600r_400c_0.05d_instance_1940,7265.821,7747.27,8462.0
test1542205.run0865.train_1600r_400c_0.05d_instance_198.log,train_1600r_400c_0.05d_instance_198,8200.85,8722.65,9299.0
test1542205.run0867.train_1600r_400c_0.05d_instance_215.log,train_1600r_400c_0.05d_instance_215,7674.114,8340.633,8837.0
test1542205.run0868.train_1600r_400c_0.05d_instance_221.log,train_1600r_400c_0.05d_instance_221,7427.517,8047.619,8294.0
test1542205.run0869.train_1600r_400c_0.05d_instance_308.log,train_1600r_400c_0.05d_instance_308,5992.766,6473.972,6714.0
test1542205.run0870.train_1600r_400c_0.05d_instance_358.log,train_1600r_400c_0.05d_instance_358,8817.002,8828.837,8930.0
test1542205.run0871.train_1600r_400c_0.05d_instance_449.log,train_1600r_400c_0.05d_instance_449,6840.561,7509.395,7876.0
test1542205.run0872.train_1600r_400c_0.05d_instance_477.log,train_1600r_400c_0.05d_instance_477,8258.163,9291.32,9714.0
test1542205.run0873.train_1600r_400c_0.05d_instance_532.log,train_1600r_400c_0.05d_instance_532,6855.035,7625.807,8055.0
test1542205.run0874.train_1600r_400c_0.05d_instance_546.log,train_1600r_400c_0.05d_instance_546,7086.548,7789.02,8099.0
test1542205.run0875.train_1600r_400c_0.05d_instance_554.log,train_1600r_400c_0.05d_instance_554,6574.105,7335.163,7649.0
test1542205.run0876.train_1600r_400c_0.05d_instance_619.log,train_1600r_400c_0.05d_instance_619,6931.696,7412.941,7959.0
test1542205.run0877.train_1600r_400c_0.05d_instance_687.log,train_1600r_400c_0.05d_instance_687,5883.176,5890.501,6620.0
test1542205.run0878.train_1600r_400c_0.05d_instance_741.log,train_1600r_400c_0.05d_instance_741,6752.911,7398.842,7730.0
test1542205.run0879.train_1600r_400c_0.05d_instance_785.log,train_1600r_400c_0.05d_instance_785,6784.229,7348.677,7633.0
test1542205.run0880.train_1600r_400c_0.05d_instance_836.log,train_1600r_400c_0.05d_instance_836,7601.046,8292.476,8815.0
test1542205.run0881.train_1600r_400c_0.05d_instance_856.log,train_1600r_400c_0.05d_instance_856,7736.495,8655.699,8923.0
test1542205.run0882.train_1600r_400c_0.05d_instance_861.log,train_1600r_400c_0.05d_instance_861,7564.967,8349.006,8910.0
test1542205.run0883.train_1600r_400c_0.05d_instance_961.log,train_1600r_400c_0.05d_instance_961,7242.851,7800.765,8080.0
test1542205.run0884.train_1600r_400c_0.25d_instance_1084.log,train_1600r_400c_0.25d_instance_1084,379.3107,382.6429,452.0
test1542205.run0885.train_1600r_400c_0.25d_instance_1095.log,train_1600r_400c_0.25d_instance_1095,386.7316,393.6056,482.0
test1542205.run0886.train_1600r_400c_0.25d_instance_1272.log,train_1600r_400c_0.25d_instance_1272,387.5759,416.2896,447.0
test1542205.run0887.train_1600r_400c_0.25d_instance_1280.log,train_1600r_400c_0.25d_instance_1280,365.2203,370.0448,509.0
test1542205.run0888.train_1600r_400c_0.25d_instance_1290.log,train_1600r_400c_0.25d_instance_1290,375.1772,381.324,443.0
test1542205.run0889.train_1600r_400c_0.25d_instance_1303.log,train_1600r_400c_0.25d_instance_1303,355.8284,364.1641,446.0
test1542205.run0890.train_1600r_400c_0.25d_instance_1311.log,train_1600r_400c_0.25d_instance_1311,511.8385,617.8102,687.0
test1542205.run0891.train_1600r_400c_0.25d_instance_1334.log,train_1600r_400c_0.25d_instance_1334,393.737,398.9132,511.0
test1542205.run0892.train_1600r_400c_0.25d_instance_135.log,train_1600r_400c_0.25d_instance_135,383.0426,395.6403,476.0
test1542205.run0893.train_1600r_400c_0.25d_instance_1395.log,train_1600r_400c_0.25d_instance_1395,307.5403,315.12,398.0
test1542205.run0894.train_1600r_400c_0.25d_instance_1434.log,train_1600r_400c_0.25d_instance_1434,388.2731,395.1075,481.0
test1542205.run0895.train_1600r_400c_0.25d_instance_1452.log,train_1600r_400c_0.25d_instance_1452,468.3215,472.7199,613.0
test1542205.run0896.train_1600r_400c_0.25d_instance_1485.log,train_1600r_400c_0.25d_instance_1485,374.9668,378.6755,471.0
test1542205.run0897.train_1600r_400c_0.25d_instance_1503.log,train_1600r_400c_0.25d_instance_1503,379.8097,383.4845,466.0
test1542205.run0898.train_1600r_400c_0.25d_instance_1547.log,train_1600r_400c_0.25d_instance_1547,361.8073,365.5818,495.0
test1542205.run0899.train_1600r_400c_0.25d_instance_156.log,train_1600r_400c_0.25d_instance_156,436.5253,448.6067,559.0
test1542205.run0900.train_1600r_400c_0.25d_instance_160.log,train_1600r_400c_0.25d_instance_160,331.8589,341.8437,410.0
test1542205.run0901.train_1600r_400c_0.25d_instance_1621.log,train_1600r_400c_0.25d_instance_1621,465.2565,584.4423,647.0
test1542205.run0902.train_1600r_400c_0.25d_instance_165.log,train_1600r_400c_0.25d_instance_165,363.8075,369.1398,492.0
test1542205.run0903.train_1600r_400c_0.25d_instance_173.log,train_1600r_400c_0.25d_instance_173,286.7442,292.199,342.0
test1542205.run0904.train_1600r_400c_0.25d_instance_1770.log,train_1600r_400c_0.25d_instance_1770,386.6523,392.7655,468.0
test1542205.run0905.train_1600r_400c_0.25d_instance_1782.log,train_1600r_400c_0.25d_instance_1782,363.2197,374.9902,454.0
test1542205.run0906.train_1600r_400c_0.25d_instance_1823.log,train_1600r_400c_0.25d_instance_1823,349.2938,364.74,429.0
test1542205.run0907.train_1600r_400c_0.25d_instance_1866.log,train_1600r_400c_0.25d_instance_1866,450.7075,453.4832,577.0
test1542205.run0908.train_1600r_400c_0.25d_instance_190.log,train_1600r_400c_0.25d_instance_190,388.9187,395.3105,528.0
test1542205.run0909.train_1600r_400c_0.25d_instance_204.log,train_1600r_400c_0.25d_instance_204,269.7914,306.3333,307.0
test1542205.run0910.train_1600r_400c_0.25d_instance_209.log,train_1600r_400c_0.25d_instance_209,380.6636,389.7741,510.0
test1542205.run0911.train_1600r_400c_0.25d_instance_210.log,train_1600r_400c_0.25d_instance_210,417.7583,422.3583,502.0
test1542205.run0912.train_1600r_400c_0.25d_instance_219.log,train_1600r_400c_0.25d_instance_219,243.4907,249.5225,308.0
test1542205.run0913.train_1600r_400c_0.25d_instance_236.log,train_1600r_400c_0.25d_instance_236,540.3749,555.5313,672.0
test1542205.run0914.train_1600r_400c_0.25d_instance_237.log,train_1600r_400c_0.25d_instance_237,542.5723,549.9141,718.0
test1542205.run0915.train_1600r_400c_0.25d_instance_241.log,train_1600r_400c_0.25d_instance_241,343.5614,348.2708,437.0
test1542205.run0916.train_1600r_400c_0.25d_instance_246.log,train_1600r_400c_0.25d_instance_246,383.5446,402.546,467.0
test1542205.run0917.train_1600r_400c_0.25d_instance_306.log,train_1600r_400c_0.25d_instance_306,390.4299,393.5772,504.0
test1542205.run0918.train_1600r_400c_0.25d_instance_384.log,train_1600r_400c_0.25d_instance_384,388.4052,391.9909,498.0
test1542205.run0919.train_1600r_400c_0.25d_instance_402.log,train_1600r_400c_0.25d_instance_402,481.1705,488.0582,598.0
test1542205.run0920.train_1600r_400c_0.25d_instance_411.log,train_1600r_400c_0.25d_instance_411,393.8375,399.3113,470.0
test1542205.run0921.train_1600r_400c_0.25d_instance_438.log,train_1600r_400c_0.25d_instance_438,444.572,453.3804,584.0
test1542205.run0922.train_1600r_400c_0.25d_instance_525.log,train_1600r_400c_0.25d_instance_525,445.7543,455.0647,538.0
test1542205.run0923.train_1600r_400c_0.25d_instance_562.log,train_1600r_400c_0.25d_instance_562,544.3956,550.7729,731.0
test1542205.run0924.train_1600r_400c_0.25d_instance_605.log,train_1600r_400c_0.25d_instance_605,532.2251,536.8045,679.0
test1542205.run0925.train_1600r_400c_0.25d_instance_623.log,train_1600r_400c_0.25d_instance_623,379.4693,385.4236,462.0
test1542205.run0926.train_1600r_400c_0.25d_instance_631.log,train_1600r_400c_0.25d_instance_631,389.5809,397.1586,477.0
test1542205.run0927.train_1600r_400c_0.25d_instance_635.log,train_1600r_400c_0.25d_instance_635,517.525,525.274,682.0
test1542205.run0928.train_1600r_400c_0.25d_instance_663.log,train_1600r_400c_0.25d_instance_663,492.8598,496.2877,646.0
test1542205.run0929.train_1600r_400c_0.25d_instance_715.log,train_1600r_400c_0.25d_instance_715,523.2289,532.6038,681.0
test1542205.run0930.train_1600r_400c_0.25d_instance_751.log,train_1600r_400c_0.25d_instance_751,429.7389,434.5128,547.0
test1542205.run0931.train_1600r_400c_0.25d_instance_786.log,train_1600r_400c_0.25d_instance_786,329.9443,347.8424,405.0
test1542205.run0932.train_1600r_400c_0.25d_instance_822.log,train_1600r_400c_0.25d_instance_822,335.6874,340.5852,418.0
test1542205.run0933.train_1600r_400c_0.25d_instance_829.log,train_1600r_400c_0.25d_instance_829,395.518,400.1931,496.0
test1542205.run0934.train_1600r_400c_0.25d_instance_838.log,train_1600r_400c_0.25d_instance_838,474.8467,491.0779,527.0
test1542205.run0935.train_1600r_400c_0.25d_instance_855.log,train_1600r_400c_0.25d_instance_855,365.9577,372.8457,452.0
test1542205.run0936.train_1600r_400c_0.25d_instance_866.log,train_1600r_400c_0.25d_instance_866,399.1713,404.4986,556.0
test1542205.run0937.train_1600r_400c_0.25d_instance_904.log,train_1600r_400c_0.25d_instance_904,524.7699,530.6688,752.0
test1542205.run0938.train_1600r_400c_0.25d_instance_933.log,train_1600r_400c_0.25d_instance_933,324.3765,330.7187,402.0
test1542205.run0939.train_1600r_400c_0.25d_instance_966.log,train_1600r_400c_0.25d_instance_966,492.015,501.5207,670.0
test1542205.run0940.train_1600r_400c_0.25d_instance_977.log,train_1600r_400c_0.25d_instance_977,343.1412,380.0571,405.0
test1542205.run0941.train_1600r_800c_0.01d_instance_103.log,train_1600r_800c_0.01d_instance_103,46536.18,47636.95,48213.0
test1542205.run0942.train_1600r_800c_0.01d_instance_1047.log,train_1600r_800c_0.01d_instance_1047,41356.94,42210.61,42989.0
test1542205.run0943.train_1600r_800c_0.01d_instance_1051.log,train_1600r_800c_0.01d_instance_1051,46025.35,47493.67,48190.0
test1542205.run0944.train_1600r_800c_0.01d_instance_106.log,train_1600r_800c_0.01d_instance_106,46727.0,48145.6,48957.0
test1542205.run0945.train_1600r_800c_0.01d_instance_1091.log,train_1600r_800c_0.01d_instance_1091,45516.09,45525.2,46240.0
test1542205.run0946.train_1600r_800c_0.01d_instance_1117.log,train_1600r_800c_0.01d_instance_1117,46147.85,47137.26,48048.0
test1542205.run0948.train_1600r_800c_0.01d_instance_12.log,train_1600r_800c_0.01d_instance_12,47507.8,49058.13,49522.0
