Log Name,File Name,c_i,Nodes,Active,LPit/n,IntInf,GlbFix,GlbRed,#Cuts,#MCP,#Sepa,#Conf,BestBound,BestSolution,Gap,Time,pres_max_A,pres_min_A,pres_max_rhs,pres_min_rhs,pres_max_obj,pres_min_obj,obj_density
test1542205.run0971.train_1600r_800c_0.01d_instance_273.log,train_1600r_800c_0.01d_instance_273,43715.98,0.0,1.0,0.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,43715.98,88244.0,0.505,0.18,1.0,1.0,1.0,1.0,1000.0,2.0,1.0
test1542205.run0972.train_1600r_800c_0.01d_instance_364.log,train_1600r_800c_0.01d_instance_364,45294.95,0.0,1.0,0.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,45294.95,87597.0,0.483,0.37,1.0,1.0,1.0,1.0,998.0,5.0,1.0
test1542205.run0973.train_1600r_800c_0.01d_instance_369.log,train_1600r_800c_0.01d_instance_369,45705.72,0.0,1.0,0.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,45705.72,92275.0,0.505,0.19,1.0,1.0,1.0,1.0,999.0,1.0,1.0
test1542205.run0974.train_1600r_800c_0.01d_instance_398.log,train_1600r_800c_0.01d_instance_398,49505.75,0.0,1.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,49505.75,96875.0,0.489,0.38,1.0,1.0,1.0,1.0,997.0,4.0,1.0
test1542205.run0975.train_1600r_800c_0.01d_instance_44.log,train_1600r_800c_0.01d_instance_44,46630.7,0.0,1.0,0.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,46630.7,87976.0,0.47,0.18,1.0,1.0,1.0,1.0,1000.0,2.0,1.0
test1542205.run0976.train_1600r_800c_0.01d_instance_458.log,train_1600r_800c_0.01d_instance_458,40877.32,0.0,1.0,0.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,40877.32,83825.0,0.512,0.19,1.0,1.0,1.0,1.0,999.0,1.0,1.0
test1542205.run0977.train_1600r_800c_0.01d_instance_518.log,train_1600r_800c_0.01d_instance_518,43618.47,0.0,1.0,0.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,43618.47,86467.0,0.496,0.39,1.0,1.0,1.0,1.0,1000.0,1.0,1.0
test1542205.run0978.train_1600r_800c_0.01d_instance_519.log,train_1600r_800c_0.01d_instance_519,45783.27,0.0,1.0,0.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,45783.27,95765.0,0.522,0.55,1.0,1.0,1.0,1.0,999.0,2.0,1.0
test1542205.run0979.train_1600r_800c_0.01d_instance_578.log,train_1600r_800c_0.01d_instance_578,43921.76,0.0,1.0,0.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,43921.76,87007.0,0.495,0.18,1.0,1.0,1.0,1.0,1000.0,2.0,1.0
test1542205.run0980.train_1600r_800c_0.01d_instance_602.log,train_1600r_800c_0.01d_instance_602,44595.48,0.0,1.0,0.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,44595.48,89937.0,0.504,0.18,1.0,1.0,1.0,1.0,1000.0,1.0,1.0
test1542205.run0981.train_1600r_800c_0.01d_instance_611.log,train_1600r_800c_0.01d_instance_611,46696.7,0.0,1.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,46696.7,96217.0,0.515,0.23,1.0,1.0,1.0,1.0,998.0,1.0,1.0
test1542205.run0982.train_1600r_800c_0.01d_instance_640.log,train_1600r_800c_0.01d_instance_640,45353.02,0.0,1.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,45353.02,93969.0,0.517,0.48,1.0,1.0,1.0,1.0,1000.0,3.0,1.0
test1542205.run0983.train_1600r_800c_0.01d_instance_685.log,train_1600r_800c_0.01d_instance_685,44808.57,0.0,1.0,0.0,371.0,0.0,0.0,0.0,0.0,0.0,0.0,44808.57,91030.0,0.508,0.39,1.0,1.0,1.0,1.0,1000.0,1.0,1.0
test1542205.run0984.train_1600r_800c_0.01d_instance_690.log,train_1600r_800c_0.01d_instance_690,42058.87,0.0,1.0,0.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,42058.87,90369.0,0.535,0.19,1.0,1.0,1.0,1.0,991.0,1.0,1.0
test1542205.run0986.train_1600r_800c_0.01d_instance_76.log,train_1600r_800c_0.01d_instance_76,46852.46,0.0,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,46852.46,90910.0,0.485,0.37,1.0,1.0,1.0,1.0,1000.0,1.0,1.0
test1542205.run0985.train_1600r_800c_0.01d_instance_768.log,train_1600r_800c_0.01d_instance_768,45070.84,0.0,1.0,0.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,45070.84,90557.0,0.502,0.43,1.0,1.0,1.0,1.0,998.0,1.0,1.0
test1542205.run0987.train_1600r_800c_0.01d_instance_941.log,train_1600r_800c_0.01d_instance_941,47155.46,0.0,1.0,0.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,47155.46,92685.0,0.491,0.21,1.0,1.0,1.0,1.0,998.0,2.0,1.0
test1542205.run0988.train_1600r_800c_0.05d_instance_1005.log,train_1600r_800c_0.05d_instance_1005,3490.94,0.0,1.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,3490.94,30365.0,0.885,0.37,1.0,1.0,1.0,1.0,658.0,1.0,1.0
test1542205.run0989.train_1600r_800c_0.05d_instance_1027.log,train_1600r_800c_0.05d_instance_1027,4066.838,0.0,1.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,4066.838,28684.0,0.858,0.2,1.0,1.0,1.0,1.0,914.0,3.0,1.0
test1542205.run0990.train_1600r_800c_0.05d_instance_1038.log,train_1600r_800c_0.05d_instance_1038,3567.883,0.0,1.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,3567.883,26930.0,0.868,0.29,1.0,1.0,1.0,1.0,743.0,1.0,1.0
test1542205.run0991.train_1600r_800c_0.05d_instance_1057.log,train_1600r_800c_0.05d_instance_1057,3748.293,0.0,1.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,3748.293,26428.0,0.858,0.23,1.0,1.0,1.0,1.0,811.0,1.0,1.0
test1542205.run0992.train_1600r_800c_0.05d_instance_1063.log,train_1600r_800c_0.05d_instance_1063,3700.387,0.0,1.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,3700.387,30173.0,0.877,0.22,1.0,1.0,1.0,1.0,823.0,1.0,1.0
test1542205.run0993.train_1600r_800c_0.05d_instance_1077.log,train_1600r_800c_0.05d_instance_1077,4064.407,0.0,1.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,4064.407,30170.0,0.865,0.23,1.0,1.0,1.0,1.0,709.0,1.0,1.0
test1542205.run0994.train_1600r_800c_0.05d_instance_1080.log,train_1600r_800c_0.05d_instance_1080,3604.395,0.0,1.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,3604.395,31299.0,0.885,0.28,1.0,1.0,1.0,1.0,746.0,1.0,1.0
test1542205.run0995.train_1600r_800c_0.05d_instance_1087.log,train_1600r_800c_0.05d_instance_1087,3640.39,0.0,1.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,3640.39,27990.0,0.87,0.22,1.0,1.0,1.0,1.0,742.0,2.0,1.0
test1542205.run0996.train_1600r_800c_0.05d_instance_1166.log,train_1600r_800c_0.05d_instance_1166,3804.402,0.0,1.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,3804.402,25938.0,0.853,0.22,1.0,1.0,1.0,1.0,754.0,1.0,1.0
test1542205.run0997.train_1600r_800c_0.05d_instance_1168.log,train_1600r_800c_0.05d_instance_1168,3714.515,0.0,1.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,3714.515,26704.0,0.861,0.21,1.0,1.0,1.0,1.0,649.0,6.0,1.0
test1542205.run0998.train_1600r_800c_0.05d_instance_1191.log,train_1600r_800c_0.05d_instance_1191,2819.641,0.0,1.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,2819.641,22675.0,0.8759999999999999,0.25,1.0,1.0,1.0,1.0,626.0,1.0,1.0
test1542205.run0999.train_1600r_800c_0.05d_instance_1305.log,train_1600r_800c_0.05d_instance_1305,3631.378,0.0,1.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,3631.378,30102.0,0.879,0.24,1.0,1.0,1.0,1.0,727.0,1.0,1.0
test1542205.run1000.train_1600r_800c_0.05d_instance_1396.log,train_1600r_800c_0.05d_instance_1396,3167.789,0.0,1.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,3167.789,27813.0,0.8859999999999999,0.22,1.0,1.0,1.0,1.0,677.0,2.0,1.0
test1542205.run1001.train_1600r_800c_0.05d_instance_1425.log,train_1600r_800c_0.05d_instance_1425,3605.0,0.0,1.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,3605.0,31776.0,0.887,0.29,1.0,1.0,1.0,1.0,846.0,2.0,1.0
test1542205.run1002.train_1600r_800c_0.05d_instance_1455.log,train_1600r_800c_0.05d_instance_1455,3766.458,0.0,1.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,3766.458,26666.0,0.8590000000000001,0.22,1.0,1.0,1.0,1.0,889.0,1.0,1.0
test1542205.run1003.train_1600r_800c_0.05d_instance_150.log,train_1600r_800c_0.05d_instance_150,3217.409,0.0,1.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,3217.409,30858.0,0.8959999999999999,0.22,1.0,1.0,1.0,1.0,665.0,1.0,1.0
test1542205.run1004.train_1600r_800c_0.05d_instance_1549.log,train_1600r_800c_0.05d_instance_1549,3738.948,0.0,1.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,3738.948,30077.0,0.8759999999999999,0.24,1.0,1.0,1.0,1.0,904.0,1.0,1.0
test1542205.run1005.train_1600r_800c_0.05d_instance_1589.log,train_1600r_800c_0.05d_instance_1589,4042.18,0.0,1.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,4042.18,27878.0,0.855,0.3,1.0,1.0,1.0,1.0,791.0,1.0,1.0
test1542205.run1006.train_1600r_800c_0.05d_instance_1591.log,train_1600r_800c_0.05d_instance_1591,3823.903,0.0,1.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,3823.903,35002.0,0.8909999999999999,0.23,1.0,1.0,1.0,1.0,969.0,1.0,1.0
test1542205.run1007.train_1600r_800c_0.05d_instance_1667.log,train_1600r_800c_0.05d_instance_1667,3329.404,0.0,1.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,3329.404,29969.0,0.889,0.28,1.0,1.0,1.0,1.0,595.0,1.0,1.0
test1542205.run1008.train_1600r_800c_0.05d_instance_1681.log,train_1600r_800c_0.05d_instance_1681,4336.156,0.0,1.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,4336.156,36289.0,0.8809999999999999,0.22,1.0,1.0,1.0,1.0,817.0,1.0,1.0
test1542205.run1009.train_1600r_800c_0.05d_instance_1696.log,train_1600r_800c_0.05d_instance_1696,3427.11,0.0,1.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,3427.11,29867.0,0.885,0.23,1.0,1.0,1.0,1.0,814.0,1.0,1.0
test1542205.run1010.train_1600r_800c_0.05d_instance_1741.log,train_1600r_800c_0.05d_instance_1741,3830.924,0.0,1.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,3830.924,28473.0,0.865,0.23,1.0,1.0,1.0,1.0,798.0,1.0,1.0
test1542205.run1011.train_1600r_800c_0.05d_instance_1751.log,train_1600r_800c_0.05d_instance_1751,3427.638,0.0,1.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,3427.638,27190.0,0.8740000000000001,0.2,1.0,1.0,1.0,1.0,623.0,1.0,1.0
test1542205.run1012.train_1600r_800c_0.05d_instance_1775.log,train_1600r_800c_0.05d_instance_1775,3273.2,0.0,1.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,3273.2,32131.0,0.898,0.21,1.0,1.0,1.0,1.0,731.0,1.0,1.0
test1542205.run1013.train_1600r_800c_0.05d_instance_1826.log,train_1600r_800c_0.05d_instance_1826,3623.676,0.0,1.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,3623.676,28617.0,0.873,0.22,1.0,1.0,1.0,1.0,776.0,1.0,1.0
test1542205.run1014.train_1600r_800c_0.05d_instance_1839.log,train_1600r_800c_0.05d_instance_1839,3384.494,0.0,1.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,3384.494,28974.0,0.883,0.24,1.0,1.0,1.0,1.0,541.0,2.0,1.0
test1542205.run1015.train_1600r_800c_0.05d_instance_1840.log,train_1600r_800c_0.05d_instance_1840,3912.14,0.0,1.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,3912.14,25957.0,0.8490000000000001,0.22,1.0,1.0,1.0,1.0,773.0,3.0,1.0
test1542205.run1016.train_1600r_800c_0.05d_instance_1841.log,train_1600r_800c_0.05d_instance_1841,3798.542,0.0,1.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,3798.542,28575.0,0.867,0.22,1.0,1.0,1.0,1.0,705.0,4.0,1.0
test1542205.run1017.train_1600r_800c_0.05d_instance_1880.log,train_1600r_800c_0.05d_instance_1880,3176.773,0.0,1.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,3176.773,33268.0,0.905,0.29,1.0,1.0,1.0,1.0,913.0,1.0,1.0
test1542205.run1018.train_1600r_800c_0.05d_instance_1898.log,train_1600r_800c_0.05d_instance_1898,3593.623,0.0,1.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,3593.623,26849.0,0.866,0.21,1.0,1.0,1.0,1.0,712.0,1.0,1.0
test1542205.run1019.train_1600r_800c_0.05d_instance_1925.log,train_1600r_800c_0.05d_instance_1925,3851.218,0.0,1.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,3851.218,29670.0,0.87,0.21,1.0,1.0,1.0,1.0,738.0,2.0,1.0
test1542205.run1020.train_1600r_800c_0.05d_instance_1977.log,train_1600r_800c_0.05d_instance_1977,3489.903,0.0,1.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,3489.903,26318.0,0.867,0.22,1.0,1.0,1.0,1.0,630.0,1.0,1.0
test1542205.run1021.train_1600r_800c_0.05d_instance_1997.log,train_1600r_800c_0.05d_instance_1997,3790.099,0.0,1.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,3790.099,30795.0,0.877,0.27,1.0,1.0,1.0,1.0,820.0,6.0,1.0
test1542205.run1022.train_1600r_800c_0.05d_instance_299.log,train_1600r_800c_0.05d_instance_299,2910.129,0.0,1.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,2910.129,26533.0,0.89,0.28,1.0,1.0,1.0,1.0,606.0,1.0,1.0
test1542205.run1023.train_1600r_800c_0.05d_instance_324.log,train_1600r_800c_0.05d_instance_324,2922.034,0.0,1.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,2922.034,29092.0,0.9,0.29,1.0,1.0,1.0,1.0,479.0,4.0,1.0
test1542205.run1024.train_1600r_800c_0.05d_instance_329.log,train_1600r_800c_0.05d_instance_329,2966.898,0.0,1.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,2966.898,31880.0,0.907,0.22,1.0,1.0,1.0,1.0,733.0,2.0,1.0
test1542205.run1025.train_1600r_800c_0.05d_instance_33.log,train_1600r_800c_0.05d_instance_33,4134.653,0.0,1.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,4134.653,25160.0,0.836,0.28,1.0,1.0,1.0,1.0,967.0,3.0,1.0
test1542205.run1026.train_1600r_800c_0.05d_instance_352.log,train_1600r_800c_0.05d_instance_352,3455.048,0.0,1.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,3455.048,29617.0,0.883,0.2,1.0,1.0,1.0,1.0,739.0,1.0,1.0
test1542205.run1027.train_1600r_800c_0.05d_instance_369.log,train_1600r_800c_0.05d_instance_369,3844.173,0.0,1.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,3844.173,31632.0,0.878,0.22,1.0,1.0,1.0,1.0,666.0,6.0,1.0
test1542205.run1028.train_1600r_800c_0.05d_instance_406.log,train_1600r_800c_0.05d_instance_406,3743.922,0.0,1.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,3743.922,30770.0,0.878,0.27,1.0,1.0,1.0,1.0,830.0,1.0,1.0
test1542205.run1029.train_1600r_800c_0.05d_instance_466.log,train_1600r_800c_0.05d_instance_466,3484.589,0.0,1.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,3484.589,25905.0,0.865,0.29,1.0,1.0,1.0,1.0,639.0,1.0,1.0
test1542205.run1030.train_1600r_800c_0.05d_instance_471.log,train_1600r_800c_0.05d_instance_471,3463.513,0.0,1.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,3463.513,28893.0,0.88,0.23,1.0,1.0,1.0,1.0,751.0,1.0,1.0
test1542205.run1031.train_1600r_800c_0.05d_instance_477.log,train_1600r_800c_0.05d_instance_477,3854.436,0.0,1.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,3854.436,27211.0,0.858,0.29,1.0,1.0,1.0,1.0,893.0,1.0,1.0
test1542205.run1032.train_1600r_800c_0.05d_instance_601.log,train_1600r_800c_0.05d_instance_601,3518.572,0.0,1.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,3518.572,30210.0,0.884,0.23,1.0,1.0,1.0,1.0,636.0,1.0,1.0
test1542205.run1033.train_1600r_800c_0.05d_instance_686.log,train_1600r_800c_0.05d_instance_686,3493.236,0.0,1.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,3493.236,23558.0,0.852,0.29,1.0,1.0,1.0,1.0,717.0,1.0,1.0
test1542205.run1034.train_1600r_800c_0.05d_instance_710.log,train_1600r_800c_0.05d_instance_710,3765.369,0.0,1.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,3765.369,26068.0,0.856,0.27,1.0,1.0,1.0,1.0,774.0,1.0,1.0
test1542205.run1035.train_1600r_800c_0.05d_instance_735.log,train_1600r_800c_0.05d_instance_735,3472.383,0.0,1.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.383,26679.0,0.87,0.31,1.0,1.0,1.0,1.0,738.0,1.0,1.0
test1542205.run1036.train_1600r_800c_0.05d_instance_788.log,train_1600r_800c_0.05d_instance_788,3731.72,0.0,1.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,3731.72,31006.0,0.88,0.31,1.0,1.0,1.0,1.0,726.0,2.0,1.0
test1542205.run1037.train_1600r_800c_0.05d_instance_815.log,train_1600r_800c_0.05d_instance_815,3113.03,0.0,1.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,3113.03,28765.0,0.892,0.21,1.0,1.0,1.0,1.0,726.0,1.0,1.0
test1542205.run1038.train_1600r_800c_0.05d_instance_870.log,train_1600r_800c_0.05d_instance_870,4010.57,0.0,1.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,4010.57,31585.0,0.873,0.24,1.0,1.0,1.0,1.0,900.0,3.0,1.0
test1542205.run1041.train_1600r_800c_0.05d_instance_9.log,train_1600r_800c_0.05d_instance_9,3576.176,0.0,1.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,3576.176,32152.0,0.889,0.23,1.0,1.0,1.0,1.0,738.0,1.0,1.0
test1542205.run1039.train_1600r_800c_0.05d_instance_948.log,train_1600r_800c_0.05d_instance_948,3668.302,0.0,1.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,3668.302,34256.0,0.893,0.21,1.0,1.0,1.0,1.0,796.0,1.0,1.0
test1542205.run1040.train_1600r_800c_0.05d_instance_967.log,train_1600r_800c_0.05d_instance_967,3931.764,0.0,1.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,3931.764,32930.0,0.8809999999999999,0.29,1.0,1.0,1.0,1.0,951.0,2.0,1.0
test1542205.run1042.train_1600r_800c_0.25d_instance_100.log,train_1600r_800c_0.25d_instance_100,206.4892,0.0,1.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,206.4892,6695.0,0.9690000000000001,0.74,1.0,1.0,1.0,1.0,133.0,3.0,1.0
test1542205.run1043.train_1600r_800c_0.25d_instance_1030.log,train_1600r_800c_0.25d_instance_1030,124.6667,0.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,124.6667,7265.0,0.983,0.72,1.0,1.0,1.0,1.0,1000.0,2.0,1.0
test1542205.run1044.train_1600r_800c_0.25d_instance_1050.log,train_1600r_800c_0.25d_instance_1050,183.5831,0.0,1.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,183.5831,6416.0,0.971,0.82,1.0,1.0,1.0,1.0,130.0,2.0,1.0
test1542205.run1045.train_1600r_800c_0.25d_instance_1058.log,train_1600r_800c_0.25d_instance_1058,211.8425,0.0,1.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,211.8425,7444.0,0.972,0.73,1.0,1.0,1.0,1.0,145.0,4.0,1.0
test1542205.run1046.train_1600r_800c_0.25d_instance_1089.log,train_1600r_800c_0.25d_instance_1089,318.3198,0.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,318.3198,9383.0,0.966,0.76,1.0,1.0,1.0,1.0,237.0,6.0,1.0
test1542205.run1047.train_1600r_800c_0.25d_instance_113.log,train_1600r_800c_0.25d_instance_113,217.0559,0.0,1.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0559,5906.0,0.963,0.81,1.0,1.0,1.0,1.0,148.0,2.0,1.0
test1542205.run1048.train_1600r_800c_0.25d_instance_1168.log,train_1600r_800c_0.25d_instance_1168,198.354,0.0,1.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,198.354,6641.0,0.97,0.76,1.0,1.0,1.0,1.0,103.0,1.0,1.0
test1542205.run1049.train_1600r_800c_0.25d_instance_1169.log,train_1600r_800c_0.25d_instance_1169,208.6931,0.0,1.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,208.6931,7340.0,0.972,0.84,1.0,1.0,1.0,1.0,152.0,3.0,1.0
test1542205.run1050.train_1600r_800c_0.25d_instance_1176.log,train_1600r_800c_0.25d_instance_1176,187.4376,0.0,1.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,187.4376,9410.0,0.98,0.81,1.0,1.0,1.0,1.0,127.0,3.0,1.0
test1542205.run1051.train_1600r_800c_0.25d_instance_1281.log,train_1600r_800c_0.25d_instance_1281,235.8502,0.0,1.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,235.8502,7606.0,0.9690000000000001,0.73,1.0,1.0,1.0,1.0,183.0,2.0,1.0
test1542205.run1052.train_1600r_800c_0.25d_instance_1294.log,train_1600r_800c_0.25d_instance_1294,164.9319,0.0,1.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,164.9319,7816.0,0.9790000000000001,0.73,1.0,1.0,1.0,1.0,111.0,3.0,1.0
test1542205.run1053.train_1600r_800c_0.25d_instance_1329.log,train_1600r_800c_0.25d_instance_1329,230.2435,0.0,1.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,230.2435,8462.0,0.973,0.8,1.0,1.0,1.0,1.0,168.0,1.0,1.0
test1542205.run1054.train_1600r_800c_0.25d_instance_135.log,train_1600r_800c_0.25d_instance_135,169.5185,0.0,1.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,169.5185,8291.0,0.98,0.75,1.0,1.0,1.0,1.0,73.0,5.0,1.0
test1542205.run1055.train_1600r_800c_0.25d_instance_1392.log,train_1600r_800c_0.25d_instance_1392,278.1046,0.0,1.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,278.1046,8914.0,0.9690000000000001,0.76,1.0,1.0,1.0,1.0,174.0,3.0,1.0
test1542205.run1056.train_1600r_800c_0.25d_instance_1408.log,train_1600r_800c_0.25d_instance_1408,170.7201,0.0,1.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,170.7201,6872.0,0.975,0.99,1.0,1.0,1.0,1.0,999.0,2.0,1.0
test1542205.run1057.train_1600r_800c_0.25d_instance_1427.log,train_1600r_800c_0.25d_instance_1427,255.062,0.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,255.062,7990.0,0.968,0.72,1.0,1.0,1.0,1.0,157.0,1.0,1.0
test1542205.run1058.train_1600r_800c_0.25d_instance_1469.log,train_1600r_800c_0.25d_instance_1469,134.3098,0.0,1.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,134.3098,8229.0,0.9840000000000001,0.75,1.0,1.0,1.0,1.0,82.0,2.0,1.0
test1542205.run1059.train_1600r_800c_0.25d_instance_1506.log,train_1600r_800c_0.25d_instance_1506,188.4485,0.0,1.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,188.4485,8140.0,0.977,0.74,1.0,1.0,1.0,1.0,113.0,1.0,1.0
test1542205.run1060.train_1600r_800c_0.25d_instance_1524.log,train_1600r_800c_0.25d_instance_1524,174.59,0.0,1.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,174.59,7693.0,0.977,0.73,1.0,1.0,1.0,1.0,115.0,1.0,1.0
test1542205.run1061.train_1600r_800c_0.25d_instance_1581.log,train_1600r_800c_0.25d_instance_1581,246.1515,0.0,1.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,246.1515,7622.0,0.968,0.91,1.0,1.0,1.0,1.0,174.0,1.0,1.0
test1542205.run1062.train_1600r_800c_0.25d_instance_1709.log,train_1600r_800c_0.25d_instance_1709,154.0447,0.0,1.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0447,8423.0,0.982,0.79,1.0,1.0,1.0,1.0,96.0,2.0,1.0
test1542205.run1063.train_1600r_800c_0.25d_instance_1729.log,train_1600r_800c_0.25d_instance_1729,226.0381,0.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0381,6922.0,0.9670000000000001,0.81,1.0,1.0,1.0,1.0,141.0,2.0,1.0
test1542205.run1064.train_1600r_800c_0.25d_instance_1749.log,train_1600r_800c_0.25d_instance_1749,168.2175,0.0,1.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,168.2175,6660.0,0.975,0.75,1.0,1.0,1.0,1.0,131.0,1.0,1.0
test1542205.run1065.train_1600r_800c_0.25d_instance_1798.log,train_1600r_800c_0.25d_instance_1798,157.3062,0.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,157.3062,8313.0,0.981,0.82,1.0,1.0,1.0,1.0,108.0,2.0,1.0
test1542205.run1066.train_1600r_800c_0.25d_instance_1813.log,train_1600r_800c_0.25d_instance_1813,298.7994,0.0,1.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,298.7994,7542.0,0.96,0.78,1.0,1.0,1.0,1.0,180.0,2.0,1.0
test1542205.run1067.train_1600r_800c_0.25d_instance_1833.log,train_1600r_800c_0.25d_instance_1833,220.0911,0.0,1.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0911,8204.0,0.973,0.93,1.0,1.0,1.0,1.0,165.0,7.0,1.0
