Log Name,File Name,c_i,c_d,c_p
test1542192.run0632.training_16190.proto.log,training_16190.proto,-6.428226,-8.034985,-8.131867
test1542192.run0633.training_16235.proto.log,training_16235.proto,-5.889167,-20.68467,-29.29473
test1542192.run0634.training_16251.proto.log,training_16251.proto,0.8306062,-23.04363,-23.28486
test1542192.run0635.training_16256.proto.log,training_16256.proto,7.474986,-7.247365,-7.744923
test1542192.run0636.training_16267.proto.log,training_16267.proto,21.92268,-25.20201,-25.20286
test1542192.run0637.training_16278.proto.log,training_16278.proto,7.256173,-16.75883,-16.92732
test1542192.run0638.training_16289.proto.log,training_16289.proto,4.701567,-14.3988,-14.73602
test1542192.run0639.training_16304.proto.log,training_16304.proto,11.96888,-9.551976,-23.96219
test1542192.run0640.training_16309.proto.log,training_16309.proto,13.94059,-22.12435,-22.1261
test1542192.run0641.training_16311.proto.log,training_16311.proto,-0.8368606,-28.92501,-29.78286
test1542192.run0642.training_16325.proto.log,training_16325.proto,-5.280973,-7.195259,-7.195568
test1542192.run0643.training_16326.proto.log,training_16326.proto,6.038716,-38.75038,-39.60902
test1542192.run0644.training_16365.proto.log,training_16365.proto,18.7097,-4.947548,-5.002177
test1542192.run0646.training_1641.proto.log,training_1641.proto,-2.871549,-22.6104,-22.61261
test1542192.run0645.training_16414.proto.log,training_16414.proto,-4.169745,-6.703163,-6.760641
test1542192.run0647.training_16428.proto.log,training_16428.proto,4.204614,-3.132817,-3.153223
test1542192.run0648.training_16493.proto.log,training_16493.proto,-20.99877,-21.45058,-21.45111
test1542192.run0649.training_16515.proto.log,training_16515.proto,-0.9391028,-5.453813,-9.583084
test1542192.run0650.training_16544.proto.log,training_16544.proto,-1.791701,-4.617357,-4.617547
test1542192.run0651.training_16555.proto.log,training_16555.proto,-0.1659706,-14.80883,-14.80904
test1542192.run0652.training_16568.proto.log,training_16568.proto,14.06335,-10.22283,-10.22297
test1542192.run0653.training_16601.proto.log,training_16601.proto,-1e+30,-1e+30,1e+30
test1542192.run0654.training_16609.proto.log,training_16609.proto,-15.31427,-21.05174,-23.07448
test1542192.run0656.training_1661.proto.log,training_1661.proto,6.413499,-0.6592841,-3.795275
test1542192.run0655.training_16618.proto.log,training_16618.proto,-5.710506,-12.22093,-12.33319
test1542192.run0657.training_16636.proto.log,training_16636.proto,1.582895,-7.19733,-7.197829
test1542192.run0658.training_16649.proto.log,training_16649.proto,6.719918,-32.21872,-46.02758
test1542192.run0659.training_16662.proto.log,training_16662.proto,0.6514155,-6.597284,-9.674767
test1542192.run0660.training_16701.proto.log,training_16701.proto,14.28742,-16.12418,-16.1259
test1542192.run0661.training_16715.proto.log,training_16715.proto,1.329415,-10.87932,-10.87955
test1542192.run0662.training_16735.proto.log,training_16735.proto,3.767476,-17.38982,-17.39021
test1542192.run0663.training_16745.proto.log,training_16745.proto,-1.467748,-22.43504,-22.57556
test1542192.run0664.training_16753.proto.log,training_16753.proto,-0.238746,-4.772007,-4.772031
test1542192.run0665.training_16765.proto.log,training_16765.proto,16.90474,-10.15516,-10.15529
test1542192.run0666.training_16784.proto.log,training_16784.proto,-9.637405,-11.8473,-13.26666
test1542192.run0667.training_1679.proto.log,training_1679.proto,4.975733,-18.8536,-20.604
test1542192.run0668.training_16804.proto.log,training_16804.proto,-4.948578,-6.648114,-6.73504
test1542192.run0669.training_16809.proto.log,training_16809.proto,9.645631,-14.11316,-14.25916
test1542192.run0671.training_1681.proto.log,training_1681.proto,-4.073727,-4.437799,-4.438235
test1542192.run0670.training_16813.proto.log,training_16813.proto,0.2612896,-24.98706,-24.98727
test1542192.run0672.training_16829.proto.log,training_16829.proto,-10.34017,-10.78141,-15.96799
test1542192.run0673.training_1683.proto.log,training_1683.proto,-3.111604,-4.424655,-4.42494
test1542192.run0674.training_16944.proto.log,training_16944.proto,16.17616,-5.705109,-5.85865
test1542192.run0675.training_16960.proto.log,training_16960.proto,9.095036,-8.77721,-8.808721
test1542192.run0676.training_16963.proto.log,training_16963.proto,1.364228,-18.11119,-18.22531
test1542192.run0677.training_16967.proto.log,training_16967.proto,4.517847,-21.52686,-22.19894
test1542192.run0678.training_16991.proto.log,training_16991.proto,6.547568,-9.754514,-9.755072
test1542192.run0679.training_16998.proto.log,training_16998.proto,-3.372307,-4.488658,-11.34042
test1542192.run0680.training_16999.proto.log,training_16999.proto,3.691161,-22.73656,-22.73685
test1542192.run0685.training_170.proto.log,training_170.proto,-4.71235,-5.471684,-5.472216
test1542192.run0681.training_17004.proto.log,training_17004.proto,3.119781,-9.413481,-9.41431
test1542192.run0682.training_17053.proto.log,training_17053.proto,-8.063818,-8.656826,-10.23666
test1542192.run0683.training_17064.proto.log,training_17064.proto,7.880795,-19.04983,-20.78546
test1542192.run0684.training_17075.proto.log,training_17075.proto,7.389102,-11.91894,-12.57448
test1542192.run0686.training_17171.proto.log,training_17171.proto,2.930237,-17.85333,-19.17703
test1542192.run0687.training_17177.proto.log,training_17177.proto,-12.41092,-19.1231,-21.70076
test1542192.run0688.training_17195.proto.log,training_17195.proto,-6.102578,-11.60289,-11.61532
test1542192.run0690.training_1721.proto.log,training_1721.proto,5.668819,-5.745509,-6.319701
test1542192.run0689.training_17218.proto.log,training_17218.proto,1.75108,-29.77517,-29.92177
test1542192.run0691.training_17229.proto.log,training_17229.proto,6.305249,-23.17357,-23.24195
test1542192.run0692.training_17237.proto.log,training_17237.proto,20.24987,-7.149579,-7.151493
test1542192.run0693.training_17268.proto.log,training_17268.proto,-2.023264,-15.27627,-16.69194
test1542192.run0694.training_17292.proto.log,training_17292.proto,5.870588,-21.47111,-21.91552
test1542192.run0695.training_17297.proto.log,training_17297.proto,-5.297724,-9.720426,-10.36265
test1542192.run0696.training_17316.proto.log,training_17316.proto,-2.170112,-20.91576,-22.32306
test1542192.run0697.training_17341.proto.log,training_17341.proto,8.644133,-22.75344,-22.75409
test1542192.run0698.training_1735.proto.log,training_1735.proto,-17.28044,-24.64354,-25.57628
test1542192.run0699.training_17366.proto.log,training_17366.proto,1.960744,-14.86849,-14.94785
test1542192.run0700.training_17376.proto.log,training_17376.proto,-4.455777,-5.879602,-5.879766
test1542192.run0701.training_17409.proto.log,training_17409.proto,3.814207,-14.74367,-17.03973
test1542192.run0702.training_17412.proto.log,training_17412.proto,19.95209,-4.958699,-12.71945
test1542192.run0703.training_17427.proto.log,training_17427.proto,-6.404842,-16.53964,-24.13984
test1542192.run0704.training_17460.proto.log,training_17460.proto,2.031592,-5.813501,-5.814269
test1542192.run0705.training_17490.proto.log,training_17490.proto,8.925889,-10.72462,-12.95966
test1542192.run0706.training_17574.proto.log,training_17574.proto,-4.0502,-9.091252,-9.612525
test1542192.run0707.training_17606.proto.log,training_17606.proto,9.911142,-14.47753,-14.4776
test1542192.run0708.training_1761.proto.log,training_1761.proto,7.100362,-6.896601,-6.896931
test1542192.run0709.training_1762.proto.log,training_1762.proto,11.30778,-6.928278,-7.181585
test1542192.run0710.training_17630.proto.log,training_17630.proto,-1.49019,-10.61561,-10.61583
test1542192.run0712.training_1764.proto.log,training_1764.proto,3.382102,-12.06883,-12.06907
test1542192.run0711.training_17643.proto.log,training_17643.proto,-7.12706,-21.06556,-21.30558
test1542192.run0713.training_17658.proto.log,training_17658.proto,-4.34196,-6.509508,-6.513373
test1542192.run0714.training_17682.proto.log,training_17682.proto,4.553309,-4.501834,-4.620502
test1542192.run0715.training_17712.proto.log,training_17712.proto,6.84162,-7.187503,-8.702174
test1542192.run0716.training_17715.proto.log,training_17715.proto,-10.0818,-13.90088,-15.87904
test1542192.run0717.training_17746.proto.log,training_17746.proto,9.779569,-10.88714,-11.24579
test1542192.run0718.training_17790.proto.log,training_17790.proto,5.178497,-11.92663,-11.92684
test1542192.run0719.training_17809.proto.log,training_17809.proto,4.260346,-10.6094,-10.60948
test1542192.run0720.training_17835.proto.log,training_17835.proto,4.372705,-8.544047,-11.02395
test1542192.run0721.training_17839.proto.log,training_17839.proto,9.412074,-10.88863,-10.88936
test1542192.run0723.training_1784.proto.log,training_1784.proto,9.528524,-16.81786,-16.81881
test1542192.run0722.training_17844.proto.log,training_17844.proto,-3.427001,-7.044287,-7.044624
test1542192.run0724.training_17862.proto.log,training_17862.proto,-11.78111,-13.52651,-13.52672
test1542192.run0725.training_17863.proto.log,training_17863.proto,-16.47612,-16.62433,-16.6248
test1542192.run0726.training_17867.proto.log,training_17867.proto,-2.93566,-7.457991,-7.458421
test1542192.run0729.training_1787.proto.log,training_1787.proto,-4.287047,-7.250857,-9.72999
test1542192.run0727.training_17871.proto.log,training_17871.proto,-17.19494,-22.40526,-23.61875
test1542192.run0728.training_17872.proto.log,training_17872.proto,6.286524,-10.32028,-10.32145
test1542192.run0730.training_17888.proto.log,training_17888.proto,9.108796,-9.975129,-10.0907
test1542192.run0731.training_17897.proto.log,training_17897.proto,-6.533761,-7.491976,-7.492165
test1542192.run0732.training_17912.proto.log,training_17912.proto,3.726996,-20.19488,-20.19542
test1542192.run0734.training_1794.proto.log,training_1794.proto,9.678862,-21.31534,-21.60127
test1542192.run0733.training_17944.proto.log,training_17944.proto,11.68943,-13.10524,-13.10625
test1542192.run0736.training_1799.proto.log,training_1799.proto,-10.56216,-12.91992,-12.92018
test1542192.run0735.training_17991.proto.log,training_17991.proto,3.709783,-14.76098,-14.83651
test1542192.run0737.training_18008.proto.log,training_18008.proto,-16.74962,-17.01827,-17.01843
test1542192.run0741.training_181.proto.log,training_181.proto,-15.43599,-15.69643,-15.69719
test1542192.run0738.training_18123.proto.log,training_18123.proto,-11.79566,-14.30499,-14.32078
test1542192.run0739.training_18134.proto.log,training_18134.proto,2.08177,-16.0021,-16.45251
test1542192.run0740.training_18149.proto.log,training_18149.proto,0.3224945,-19.26796,-19.80927
test1542192.run0742.training_1822.proto.log,training_1822.proto,-6.913077,-8.404375,-9.195968
test1542192.run0743.training_18276.proto.log,training_18276.proto,-8.066857,-9.72598,-9.72687
test1542192.run0744.training_18283.proto.log,training_18283.proto,9.644856,-5.304909,-5.429426
test1542192.run0745.training_18333.proto.log,training_18333.proto,1.484094,-18.26719,-19.45106
test1542192.run0746.training_18352.proto.log,training_18352.proto,-20.24878,-20.48213,-20.4827
test1542192.run0747.training_18357.proto.log,training_18357.proto,-6.56171,-18.33567,-18.35283
test1542192.run0748.training_18363.proto.log,training_18363.proto,1.193651,-3.573476,-6.230314
test1542192.run0749.training_18367.proto.log,training_18367.proto,6.683469,-12.52369,-15.55347
test1542192.run0750.training_18391.proto.log,training_18391.proto,9.582281,-11.06871,-15.38882
test1542192.run0751.training_18426.proto.log,training_18426.proto,9.44982,-10.8954,-10.89629
test1542192.run0752.training_18440.proto.log,training_18440.proto,-23.5373,-29.77781,-31.45429
test1542192.run0753.training_18454.proto.log,training_18454.proto,-10.41187,-15.41807,-15.41839
test1542192.run0754.training_18455.proto.log,training_18455.proto,-8.491865,-8.615326,-8.675717
test1542192.run0755.training_18460.proto.log,training_18460.proto,10.97085,-24.90399,-24.90409
test1542192.run0756.training_1848.proto.log,training_1848.proto,1.768031,-22.07212,-24.79739
test1542192.run0757.training_18491.proto.log,training_18491.proto,3.669838,-41.33159,-41.44244
test1542192.run0758.training_18504.proto.log,training_18504.proto,9.798024,-7.836551,-7.8373
test1542192.run0759.training_18517.proto.log,training_18517.proto,0.7725868,-16.35836,-16.35859
test1542192.run0760.training_18538.proto.log,training_18538.proto,-14.04678,-14.61405,-14.61669
test1542192.run0761.training_18543.proto.log,training_18543.proto,6.314829,-11.8908,-13.40408
test1542192.run0762.training_18564.proto.log,training_18564.proto,3.624055,-7.670362,-7.670458
test1542192.run0763.training_18569.proto.log,training_18569.proto,8.451697,-8.117489,-11.24343
test1542192.run0764.training_18591.proto.log,training_18591.proto,7.975501,-5.569863,-5.569867
test1542192.run0765.training_18631.proto.log,training_18631.proto,-0.5162031,-0.758023,-0.7672658
test1542192.run0766.training_18633.proto.log,training_18633.proto,2.784505,-11.23544,-13.66974
test1542192.run0767.training_1864.proto.log,training_1864.proto,2.21567,-12.60557,-12.6058
test1542192.run0777.training_187.proto.log,training_187.proto,-2.187509,-5.026871,-5.027138
test1542192.run0768.training_18718.proto.log,training_18718.proto,2.499831,-7.597241,-7.601633
test1542192.run0769.training_18734.proto.log,training_18734.proto,11.49283,-10.5757,-10.57628
test1542192.run0770.training_18737.proto.log,training_18737.proto,-15.44813,-15.60235,-15.60385
test1542192.run0771.training_18740.proto.log,training_18740.proto,1.084043,1.084043,1e+30
test1542192.run0772.training_18753.proto.log,training_18753.proto,-5.840731,-6.418064,-6.421654
test1542192.run0773.training_18768.proto.log,training_18768.proto,-14.01609,-14.28458,-14.28585
test1542192.run0774.training_18770.proto.log,training_18770.proto,10.11201,-9.267921,-9.268429
test1542192.run0775.training_18771.proto.log,training_18771.proto,2.262096,-14.97223,-14.97373
test1542192.run0776.training_18789.proto.log,training_18789.proto,1.629547,-22.51984,-22.57013
test1542192.run0779.training_1882.proto.log,training_1882.proto,-5.582778,-7.060901,-7.061177
test1542192.run0778.training_18829.proto.log,training_18829.proto,-5.026239,-8.007235,-8.94737
test1542192.run0780.training_18830.proto.log,training_18830.proto,-6.130164,-7.202732,-16.31195
test1542192.run0781.training_18856.proto.log,training_18856.proto,5.165701,-15.66998,-18.72563
test1542192.run0782.training_18867.proto.log,training_18867.proto,-3.250093,-6.52302,-8.749311
test1542192.run0783.training_18879.proto.log,training_18879.proto,4.091249,-3.613719,-3.614057
test1542192.run0784.training_18880.proto.log,training_18880.proto,-2.479974,-16.92517,-16.92534
test1542192.run0785.training_18891.proto.log,training_18891.proto,-3.94369,-5.363745,-5.36426
test1542192.run0786.training_18902.proto.log,training_18902.proto,-13.95224,-16.34988,-16.35305
test1542192.run0787.training_18917.proto.log,training_18917.proto,0.9048252,-17.11977,-17.86725
test1542192.run0788.training_18918.proto.log,training_18918.proto,-1.251721,-5.771348,-5.997967
test1542192.run0789.training_18922.proto.log,training_18922.proto,-5.562043,-5.735575,-10.88784
test1542192.run0790.training_18929.proto.log,training_18929.proto,-7.031233,-7.166393,-7.194137
test1542192.run0791.training_18937.proto.log,training_18937.proto,-8.993877,-9.64379,-9.643948
test1542192.run0792.training_18981.proto.log,training_18981.proto,-4.215658,-8.890451,-8.891009
test1542192.run0793.training_18999.proto.log,training_18999.proto,-7.441331,-9.472488,-9.473936
test1542192.run0794.training_19012.proto.log,training_19012.proto,2.189017,-4.240712,-5.658261
test1542192.run0795.training_19040.proto.log,training_19040.proto,7.363418,-13.17451,-13.17488
test1542192.run0796.training_19082.proto.log,training_19082.proto,13.06628,-8.754193,-10.19422
test1542192.run0797.training_19144.proto.log,training_19144.proto,5.690624,-16.02156,-16.0221
test1542192.run0798.training_19154.proto.log,training_19154.proto,-9.162872,-17.87603,-19.92264
test1542192.run0799.training_19196.proto.log,training_19196.proto,-6.914575,-7.219764,-7.220121
test1542192.run0800.training_19197.proto.log,training_19197.proto,-17.6383,-22.56852,-22.56878
test1542192.run0801.training_19204.proto.log,training_19204.proto,10.01186,-14.55455,-14.5548
test1542192.run0802.training_19207.proto.log,training_19207.proto,8.902045,-15.78276,-16.0135
test1542192.run0803.training_1921.proto.log,training_1921.proto,2.421822,-14.31666,-15.61342
test1542192.run0804.training_19230.proto.log,training_19230.proto,-6.440108,-9.210296,-9.4446
test1542192.run0805.training_19266.proto.log,training_19266.proto,3.006204,-4.956691,-5.187321
test1542192.run0806.training_19268.proto.log,training_19268.proto,10.04867,-17.18985,-17.19005
test1542192.run0807.training_19272.proto.log,training_19272.proto,4.564569,-6.391006,-6.391349
test1542192.run0808.training_19283.proto.log,training_19283.proto,9.442666,-17.31998,-17.47427
test1542192.run0809.training_19299.proto.log,training_19299.proto,-16.34651,-18.9053,-21.41544
test1542192.run0810.training_19302.proto.log,training_19302.proto,-11.07498,-11.07498,1e+30
test1542192.run0811.training_19314.proto.log,training_19314.proto,4.114569,-20.1768,-21.63805
test1542192.run0812.training_19319.proto.log,training_19319.proto,-4.856889,-5.125737,-5.125959
test1542192.run0815.training_1932.proto.log,training_1932.proto,-5.874446,-13.19248,-13.19248
test1542192.run0813.training_19322.proto.log,training_19322.proto,11.6987,11.6987,1e+30
test1542192.run0814.training_19327.proto.log,training_19327.proto,-11.94132,-15.27355,-19.86473
test1542192.run0816.training_19353.proto.log,training_19353.proto,-10.66248,-14.24303,-15.41084
test1542192.run0817.training_19361.proto.log,training_19361.proto,9.718503,-6.863756,-9.366254
test1542192.run0818.training_19374.proto.log,training_19374.proto,8.459901,-6.298381,-6.298999
test1542192.run0819.training_1939.proto.log,training_1939.proto,-4.903921,-6.872988,-6.873307
test1542192.run0820.training_19402.proto.log,training_19402.proto,-4.421131,-5.86792,-6.385791
test1542192.run0821.training_19409.proto.log,training_19409.proto,7.796507,-4.906089,-6.388479
test1542192.run0822.training_19417.proto.log,training_19417.proto,-5.984172,-6.445331,-6.445525
test1542192.run0823.training_19443.proto.log,training_19443.proto,-3.195163,-7.521405,-7.558193
test1542192.run0824.training_19511.proto.log,training_19511.proto,-4.006519,-4.006519,1e+30
test1542192.run0825.training_19521.proto.log,training_19521.proto,-2.603299,-3.62525,-3.655852
test1542192.run0826.training_19529.proto.log,training_19529.proto,-2.684618,-22.23744,-22.23774
test1542192.run0827.training_19545.proto.log,training_19545.proto,-17.75936,-23.40191,-23.40194
test1542192.run0828.training_19574.proto.log,training_19574.proto,7.742769,-14.9576,-14.95815
test1542192.run0830.training_1958.proto.log,training_1958.proto,-3.147717,-4.983337,-4.983576
test1542192.run0829.training_19586.proto.log,training_19586.proto,12.48679,-4.739557,-5.025319
test1542192.run0831.training_19603.proto.log,training_19603.proto,-0.6082217,-5.197357,-5.255699
test1542192.run0832.training_19613.proto.log,training_19613.proto,5.303598,-11.09898,-11.69338
test1542192.run0833.training_19641.proto.log,training_19641.proto,-11.702,-12.18443,-12.18462
test1542192.run0834.training_19663.proto.log,training_19663.proto,-8.7815,-9.762772,-12.81679
test1542192.run0835.training_19712.proto.log,training_19712.proto,2.949981,-2.033481,-2.033484
test1542192.run0836.training_19730.proto.log,training_19730.proto,-18.78168,-20.02485,-22.81339
test1542192.run0837.training_19764.proto.log,training_19764.proto,9.285597,-24.05586,-24.05724
test1542192.run0838.training_19777.proto.log,training_19777.proto,13.05416,-4.180991,-10.98752
test1542192.run0839.training_19792.proto.log,training_19792.proto,13.09776,-5.314687,-5.542793
test1542192.run0840.training_19815.proto.log,training_19815.proto,-0.730956,-17.0844,-26.2075
test1542192.run0841.training_19839.proto.log,training_19839.proto,-4.61936,-17.82176,-23.51447
test1542192.run0842.training_19846.proto.log,training_19846.proto,-1e+30,-1e+30,1e+30
test1542192.run0843.training_19855.proto.log,training_19855.proto,-3.463672,-12.33756,-12.33776
test1542192.run0844.training_19890.proto.log,training_19890.proto,2.421133,-5.691563,-9.02601
test1542192.run0845.training_19891.proto.log,training_19891.proto,5.597201,-19.0811,-19.85613
test1542192.run0846.training_1992.proto.log,training_1992.proto,16.1507,-13.69288,-13.69396
test1542192.run0847.training_19960.proto.log,training_19960.proto,10.47908,-13.7467,-15.95416
test1542192.run0848.training_20043.proto.log,training_20043.proto,-18.18517,-18.36749,-18.36769
test1542192.run0849.training_20049.proto.log,training_20049.proto,6.751434,-22.10612,-25.29047
test1542192.run0850.training_20052.proto.log,training_20052.proto,0.5253404,-36.80203,-36.85182
test1542192.run0851.training_20065.proto.log,training_20065.proto,15.10553,-12.54289,-12.83799
test1542192.run0852.training_20094.proto.log,training_20094.proto,8.773964,-30.82732,-32.51307
test1542192.run0853.training_20095.proto.log,training_20095.proto,3.386584,-18.83594,-18.83635
test1542192.run0854.training_20116.proto.log,training_20116.proto,11.81171,-8.181962,-8.182115
test1542192.run0855.training_20131.proto.log,training_20131.proto,-2.439434,-3.615728,-3.622795
test1542192.run0856.training_20147.proto.log,training_20147.proto,1.118016,-13.89498,-13.93389
test1542192.run0857.training_20150.proto.log,training_20150.proto,-12.06387,-12.09251,-12.09254
test1542192.run0858.training_20151.proto.log,training_20151.proto,7.825498,-10.77744,-10.77854
test1542192.run0859.training_20171.proto.log,training_20171.proto,1.544909,-15.65659,-15.65714
test1542192.run0860.training_20192.proto.log,training_20192.proto,10.00106,-17.92191,-19.38086
test1542192.run0863.training_2020.proto.log,training_2020.proto,-12.81581,-13.58293,-16.42776
test1542192.run0861.training_20202.proto.log,training_20202.proto,7.147778,-26.8536,-27.48533
test1542192.run0862.training_20207.proto.log,training_20207.proto,-4.947409,-5.42631,-5.426758
test1542192.run0864.training_2021.proto.log,training_2021.proto,-5.779588,-6.00504,-11.40787
test1542192.run0865.training_20220.proto.log,training_20220.proto,-9.495776,-15.93646,-15.93779
test1542192.run0867.training_2024.proto.log,training_2024.proto,6.15402,-2.721715,-2.721938
test1542192.run0866.training_20242.proto.log,training_20242.proto,2.812748,-12.35727,-12.35896
test1542192.run0868.training_20260.proto.log,training_20260.proto,-10.4592,-10.56944,-10.57805
test1542192.run0869.training_20285.proto.log,training_20285.proto,-0.7486613,-21.87716,-27.67771
test1542192.run0870.training_20290.proto.log,training_20290.proto,8.427837,-23.48716,-23.48744
test1542192.run0871.training_20304.proto.log,training_20304.proto,17.47165,-5.157526,-5.314687
test1542192.run0872.training_20325.proto.log,training_20325.proto,7.486995,1.673499,1.645528
test1542192.run0873.training_20350.proto.log,training_20350.proto,7.917768,-11.80239,-11.80368
test1542192.run0874.training_20360.proto.log,training_20360.proto,-11.59531,-11.81653,-18.85277
test1542192.run0875.training_20387.proto.log,training_20387.proto,-18.18508,-19.26241,-19.27726
test1542192.run0876.training_20398.proto.log,training_20398.proto,-1e+30,-1e+30,1e+30
test1542192.run0877.training_20410.proto.log,training_20410.proto,3.816439,-5.277673,-6.708321
test1542192.run0878.training_2043.proto.log,training_2043.proto,-10.15572,-14.3854,-14.38688
test1542192.run0879.training_20457.proto.log,training_20457.proto,-2.614858,-31.47574,-32.16805
test1542192.run0880.training_20485.proto.log,training_20485.proto,-9.58678,-9.622331,-9.622392
test1542192.run0881.training_20492.proto.log,training_20492.proto,-11.72174,-13.73148,-13.73173
test1542192.run0888.training_205.proto.log,training_205.proto,4.908977,-2.971225,-2.97126
test1542192.run0883.training_2050.proto.log,training_2050.proto,-17.54266,-17.80397,-17.80403
test1542192.run0882.training_20507.proto.log,training_20507.proto,-6.937002,-10.82105,-11.61632
test1542192.run0884.training_20510.proto.log,training_20510.proto,-22.32798,-29.77409,-49.43612
test1542192.run0885.training_2054.proto.log,training_2054.proto,7.574784,-9.456944,-11.25312
test1542192.run0886.training_20555.proto.log,training_20555.proto,-23.19775,-23.50716,-23.50737
test1542192.run0887.training_20564.proto.log,training_20564.proto,-17.70246,-18.82429,-18.82494
test1542192.run0889.training_20609.proto.log,training_20609.proto,-10.00694,-12.6867,-12.68691
test1542192.run0890.training_20610.proto.log,training_20610.proto,12.74932,-1.273383,-1.273403
test1542192.run0891.training_20669.proto.log,training_20669.proto,10.14103,-6.267937,-6.268326
test1542192.run0892.training_20750.proto.log,training_20750.proto,0.5026836,-24.39699,-27.2804
test1542192.run0893.training_20777.proto.log,training_20777.proto,-4.784496,-8.487579,-9.526155
test1542192.run0894.training_20787.proto.log,training_20787.proto,10.68768,-13.61507,-13.64709
test1542192.run0895.training_20801.proto.log,training_20801.proto,1.236988,-16.59161,-18.02516
test1542192.run0896.training_20884.proto.log,training_20884.proto,0.589209,-10.99812,-14.54136
test1542192.run0897.training_20885.proto.log,training_20885.proto,1.888797,-14.83697,-14.83713
test1542192.run0898.training_20920.proto.log,training_20920.proto,-2.873442,-3.129482,-3.129745
test1542192.run0899.training_20938.proto.log,training_20938.proto,2.02044,-14.63283,-15.12878
test1542192.run0900.training_20947.proto.log,training_20947.proto,-8.302649,-8.334528,-8.335001
test1542192.run0902.training_2097.proto.log,training_2097.proto,1.851297,-13.66502,-13.81358
test1542192.run0901.training_20972.proto.log,training_20972.proto,9.018436,-19.69911,-20.82586
test1542192.run0903.training_21024.proto.log,training_21024.proto,-8.564675,-19.26869,-20.73246
test1542192.run0904.training_21025.proto.log,training_21025.proto,4.579299,-34.54426,-35.27156
test1542192.run0905.training_21052.proto.log,training_21052.proto,4.214713,-15.19616,-15.57197
test1542192.run0906.training_2106.proto.log,training_2106.proto,-7.089454,-7.983594,-7.993085
test1542192.run0907.training_21112.proto.log,training_21112.proto,-15.01968,-15.11766,-15.1184
test1542192.run0908.training_21120.proto.log,training_21120.proto,20.56643,-12.10386,-12.37685
test1542192.run0909.training_21158.proto.log,training_21158.proto,6.058235,-6.176601,-6.177055
test1542192.run0910.training_21175.proto.log,training_21175.proto,-8.138536,-12.79752,-12.79804
test1542192.run0911.training_21176.proto.log,training_21176.proto,-3.87855,-4.514458,-4.514458
test1542192.run0912.training_21177.proto.log,training_21177.proto,-13.41654,-13.68027,-13.6807
test1542192.run0913.training_21179.proto.log,training_21179.proto,19.15171,-6.076115,-6.07658
test1542192.run0914.training_21180.proto.log,training_21180.proto,5.454429,-8.319417,-8.320085
test1542192.run0915.training_21215.proto.log,training_21215.proto,0.9099541,-23.4888,-23.4891
test1542192.run0916.training_21216.proto.log,training_21216.proto,1.933283,-17.03989,-17.8855
test1542192.run0918.training_2122.proto.log,training_2122.proto,9.176606,-7.76403,-7.764819
test1542192.run0917.training_21226.proto.log,training_21226.proto,2.961307,-13.93405,-13.9344
test1542192.run0919.training_21288.proto.log,training_21288.proto,2.990928,-27.61133,-28.33136
test1542192.run0920.training_21290.proto.log,training_21290.proto,13.2886,-7.100916,-8.286282
test1542192.run0921.training_21300.proto.log,training_21300.proto,8.52989,-12.80067,-13.23734
test1542192.run0922.training_21307.proto.log,training_21307.proto,-12.63143,-15.40707,-17.95563
test1542192.run0923.training_21315.proto.log,training_21315.proto,-28.2765,-28.97527,-28.97691
test1542192.run0924.training_21356.proto.log,training_21356.proto,5.349121,-17.16537,-17.20262
test1542192.run0925.training_21375.proto.log,training_21375.proto,3.844496,-14.40885,-14.436
test1542192.run0926.training_21398.proto.log,training_21398.proto,-3.381494,-24.68717,-24.68724
test1542192.run0927.training_21420.proto.log,training_21420.proto,-12.01876,-17.39986,-18.49841
test1542192.run0928.training_21453.proto.log,training_21453.proto,3.125648,-17.62077,-17.96287
test1542192.run0929.training_21466.proto.log,training_21466.proto,4.820317,-14.82131,-19.38687
test1542192.run0930.training_21479.proto.log,training_21479.proto,9.858505,-6.935105,-7.065485
test1542192.run0931.training_21482.proto.log,training_21482.proto,-8.011671,-8.011671,1e+30
test1542192.run0932.training_21511.proto.log,training_21511.proto,21.37927,-19.99163,-24.78819
test1542192.run0933.training_21516.proto.log,training_21516.proto,-10.37632,-15.6354,-15.64487
test1542192.run0934.training_21519.proto.log,training_21519.proto,-8.628308,-11.97095,-12.52044
test1542192.run0935.training_2156.proto.log,training_2156.proto,18.7577,-19.64942,-20.85639
test1542192.run0936.training_21582.proto.log,training_21582.proto,2.931967,2.931967,1e+30
test1542192.run0937.training_21623.proto.log,training_21623.proto,-15.74096,-21.27028,-21.82324
test1542192.run0938.training_21638.proto.log,training_21638.proto,-15.81102,-18.35094,-19.09147
test1542192.run0939.training_2165.proto.log,training_2165.proto,-10.12334,-24.64968,-24.65001
test1542192.run0940.training_21695.proto.log,training_21695.proto,3.846743,-17.55202,-17.62466
test1542192.run0941.training_21756.proto.log,training_21756.proto,4.955238,-6.846957,-6.863527
test1542192.run0942.training_21762.proto.log,training_21762.proto,-13.02192,-21.56751,-21.56778
test1542192.run0943.training_21764.proto.log,training_21764.proto,8.693733,-8.900741,-9.012703
test1542192.run0944.training_21781.proto.log,training_21781.proto,1.302374,-18.85266,-19.02921
test1542192.run0946.training_2179.proto.log,training_2179.proto,0.9234668,-10.26681,-13.53048
