Log Name,File Name,c_i,Nodes,Active,LPit/n,IntInf,GlbFix,GlbRed,#Cuts,#MCP,#Sepa,#Conf,BestBound,BestSolution,Gap,Time,pres_max_A,pres_min_A,pres_max_rhs,pres_min_rhs,pres_max_obj,pres_min_obj,obj_density
test1542192.run0365.training_11653.proto.log,training_11653.proto,-5.235791,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,-5.235791,-13.63196,0.616,0.73,471.0,7.04e-09,42.1,0.0,1.0,1.0,0.000633
test1542192.run0366.training_11654.proto.log,training_11654.proto,17.20662,1.0,0.0,0.0,0.0,7.0,122.0,0.0,0.0,0.0,0.0,-1e+30,1e+30,0.0,0.31,77.1,7.04e-09,77.1,0.0,1.0,1.0,0.0006569999999999999
test1542192.run0367.training_11678.proto.log,training_11678.proto,-14.29153,0.0,1.0,0.0,6.0,1.0,4.0,0.0,0.0,0.0,2.0,-14.29153,-22.01564,0.35100000000000003,0.67,1280.0,7.04e-09,23.4,0.0,1.0,1.0,0.0006460000000000001
test1542192.run0368.training_11710.proto.log,training_11710.proto,3.910616,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.910616,1e+30,inf,0.61,67.2,5.28e-09,61.9,0.0,1.0,1.0,0.000612
test1542192.run0369.training_11738.proto.log,training_11738.proto,7.244172,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,4.0,7.244172,1e+30,inf,1.45,2910.0,7.04e-09,12.9,0.0,1.0,1.0,0.000615
test1542192.run0370.training_11752.proto.log,training_11752.proto,28.76453,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,28.76453,1e+30,inf,1.32,683.0,7.04e-09,131.0,0.0,1.0,1.0,0.0005340000000000001
test1542192.run0371.training_11766.proto.log,training_11766.proto,-3.730994,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.730994,1e+30,inf,0.48,29.0,7.04e-09,29.0,0.0,1.0,1.0,0.000593
test1542192.run0372.training_11781.proto.log,training_11781.proto,-9.085213,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,-9.085213,-13.82423,0.34299999999999997,0.6,29.4,7.04e-09,13.8,0.0,1.0,1.0,0.0006320000000000001
test1542192.run0373.training_11784.proto.log,training_11784.proto,-9.88965,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,-9.88965,1e+30,inf,0.8,1370.0,7.04e-09,36.3,0.0,1.0,1.0,0.000672
test1542192.run0374.training_11785.proto.log,training_11785.proto,2.515457,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.515457,1e+30,inf,0.49,14.0,7.04e-09,14.0,0.0,1.0,1.0,0.00067
test1542192.run0375.training_11848.proto.log,training_11848.proto,-13.59327,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,-13.59327,1e+30,inf,0.63,717.0,7.04e-09,23.4,0.0,1.0,1.0,0.000672
test1542192.run0376.training_11851.proto.log,training_11851.proto,-11.42802,0.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,4.0,-11.42802,-14.6224,0.218,1.21,997.0,7.04e-09,35.7,0.0,1.0,1.0,0.000601
test1542192.run0377.training_11859.proto.log,training_11859.proto,-4.882257,0.0,1.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,2.0,-4.882257,-12.44245,0.608,0.7,1130.0,7.04e-09,39.9,0.0,1.0,1.0,0.0005510000000000001
test1542192.run0378.training_11863.proto.log,training_11863.proto,16.58904,0.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,2.0,16.58904,-24.71135,1.671,0.67,921.0,7.04e-09,74.4,0.0,1.0,1.0,0.000577
test1542192.run0379.training_11871.proto.log,training_11871.proto,-10.00366,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,-10.00366,-13.46968,0.257,0.73,933.0,7.04e-09,2.02,0.0,1.0,1.0,0.0007149999999999999
test1542192.run0380.training_1188.proto.log,training_1188.proto,-3.772418,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,-3.772418,-12.89108,0.7070000000000001,0.63,30.2,7.04e-09,19.7,0.0,1.0,1.0,0.0005949999999999999
test1542192.run0381.training_1195.proto.log,training_1195.proto,-6.599012,0.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,5.0,-6.599012,-12.29806,0.46299999999999997,0.76,802.0,7.04e-09,42.4,0.0,1.0,1.0,0.000783
test1542192.run0382.training_11999.proto.log,training_11999.proto,3.837916,0.0,1.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,3.0,3.837916,1e+30,inf,0.5,1660.0,7.04e-09,11.2,0.0,1.0,1.0,0.0005920000000000001
test1542192.run0383.training_12019.proto.log,training_12019.proto,0.7570385,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7570385,1e+30,inf,0.85,1530.0,7.04e-09,67.7,0.0,1.0,1.0,0.00067
test1542192.run0384.training_12051.proto.log,training_12051.proto,2.239126,0.0,1.0,0.0,76.0,0.0,1.0,0.0,0.0,0.0,2.0,2.239126,-11.52372,1.194,0.58,554.0,7.04e-09,16.7,0.0,1.0,1.0,0.000698
test1542192.run0385.training_12078.proto.log,training_12078.proto,-38.92387,0.0,1.0,0.0,79.0,0.0,1.0,0.0,0.0,0.0,0.0,-38.92387,-45.93225,0.153,0.74,16.7,9.11e-10,16.7,0.0,1.0,1.0,0.00113
test1542192.run0386.training_12092.proto.log,training_12092.proto,-1.890146,0.0,1.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,4.0,-1.890146,1e+30,inf,0.5,11.5,7.04e-09,11.5,0.0,0.988,6.35e-08,0.28800000000000003
test1542192.run0387.training_12117.proto.log,training_12117.proto,31.99351,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,31.99351,1e+30,inf,0.79,2470.0,7.04e-09,79.2,0.0,1.0,1.0,0.00048
test1542192.run0390.training_1212.proto.log,training_1212.proto,1.054382,0.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,2.0,1.054382,-25.6786,1.041,0.7,62.1,7.04e-09,59.7,0.0,1.0,1.0,0.000565
test1542192.run0388.training_12121.proto.log,training_12121.proto,5.014848,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,5.014848,1e+30,inf,0.62,3340.0,7.04e-09,1160.0,0.0,1.0,1.0,0.0009379999999999999
test1542192.run0389.training_12126.proto.log,training_12126.proto,2.63941,0.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,2.63941,-11.93058,1.2209999999999999,0.9,2610.0,7.04e-09,91.6,0.0,1.0,1.0,0.000589
test1542192.run0391.training_12152.proto.log,training_12152.proto,-6.277215,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,4.0,-6.277215,-13.78255,0.545,1.01,802.0,7.04e-09,54.6,0.0,1.0,1.0,0.000693
test1542192.run0392.training_12200.proto.log,training_12200.proto,5.478283,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,4.0,5.478283,1e+30,inf,0.64,64.0,7.04e-09,46.7,0.0,1.0,1.0,0.000523
test1542192.run0393.training_12209.proto.log,training_12209.proto,1.229994,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,1.229994,1e+30,inf,0.51,56.6,5.28e-09,49.9,0.0,1.0,1.0,0.000691
test1542192.run0394.training_12211.proto.log,training_12211.proto,-16.17146,0.0,1.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,5.0,-16.17146,1e+30,inf,0.44,2.35,5.28e-09,2.31,0.0,1.66,9.46e-07,0.354
test1542192.run0395.training_12213.proto.log,training_12213.proto,6.322231,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,6.322231,1e+30,inf,0.58,924.0,7.04e-09,34.9,0.0,1.0,1.0,0.000649
test1542192.run0396.training_12226.proto.log,training_12226.proto,-9.838103,0.0,1.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.838103,-13.50229,0.271,0.75,9.42,7.04e-09,9.34,0.0,1.32,5.08e-06,0.324
test1542192.run0397.training_12242.proto.log,training_12242.proto,0.8851719,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.8851719,-26.51785,1.033,0.74,58.1,7.04e-09,57.4,0.0,1.0,1.0,0.000584
test1542192.run0398.training_12260.proto.log,training_12260.proto,1.925714,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.925714,-44.33548,1.043,0.61,92.4,3.21e-10,80.6,0.0,1.0,1.0,0.000681
test1542192.run0399.training_12281.proto.log,training_12281.proto,-9.385664,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,-9.385664,1e+30,inf,0.58,34.6,7.04e-09,34.6,0.0,1.0,1.0,0.000687
test1542192.run0400.training_12287.proto.log,training_12287.proto,-10.9705,0.0,1.0,0.0,34.0,0.0,6.0,0.0,0.0,0.0,2.0,-10.9705,-13.01167,0.157,0.35,18.6,7.04e-09,18.6,0.0,1.24,4.92e-07,0.317
test1542192.run0401.training_12296.proto.log,training_12296.proto,-4.179396,0.0,1.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,-4.179396,-6.864269,0.391,0.58,721.0,7.04e-09,22.7,0.0,1.0,1.0,0.000681
test1542192.run0402.training_12310.proto.log,training_12310.proto,-8.702347,0.0,1.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,-8.702347,-13.54605,0.358,0.61,3110.0,7.04e-09,20.2,0.0,1.0,1.0,0.000863
test1542192.run0403.training_12324.proto.log,training_12324.proto,-7.581196,0.0,1.0,0.0,89.0,0.0,1.0,0.0,0.0,0.0,4.0,-7.581196,-10.80997,0.299,0.8,12900.0,7.04e-09,2380.0,0.0,1.0,1.0,0.00122
test1542192.run0404.training_12329.proto.log,training_12329.proto,-19.27643,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,-19.27643,1e+30,inf,0.62,12.2,7.04e-09,12.2,0.0,1.0,1.0,0.000543
test1542192.run0405.training_12351.proto.log,training_12351.proto,-3.787312,0.0,1.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.787312,1e+30,inf,0.62,86.7,7.04e-09,86.7,0.0,1.0,1.0,0.000612
test1542192.run0406.training_1237.proto.log,training_1237.proto,0.6294026,0.0,1.0,0.0,91.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6294026,1e+30,inf,0.68,3530.0,5.28e-09,19.0,0.0,1.0,1.0,0.000624
test1542192.run0408.training_1240.proto.log,training_1240.proto,3.17285,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.17285,1e+30,inf,0.64,88.9,7.04e-09,88.9,0.0,1.0,1.0,0.000663
test1542192.run0407.training_12406.proto.log,training_12406.proto,11.91547,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,11.91547,1e+30,inf,0.62,1380.0,7.04e-09,33.4,0.0,1.0,1.0,0.000608
test1542192.run0409.training_12412.proto.log,training_12412.proto,-15.9606,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,-15.9606,1e+30,inf,0.84,397.0,9.11e-10,43.9,0.0,1.0,1.0,0.000548
test1542192.run0410.training_12475.proto.log,training_12475.proto,7.326263,0.0,1.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,7.326263,-14.25725,1.514,0.63,323.0,7.04e-09,40.2,0.0,1.0,1.0,0.000686
test1542192.run0411.training_12508.proto.log,training_12508.proto,-14.76688,0.0,1.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,-14.76688,-22.09519,0.332,0.73,22.5,7.04e-09,22.5,0.0,1.06,3.28e-07,0.289
test1542192.run0412.training_12523.proto.log,training_12523.proto,13.47312,0.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,13.47312,-6.43078,1.4769999999999999,1.02,48.6,7.04e-09,48.6,0.0,1.0,1.0,0.000676
test1542192.run0413.training_12533.proto.log,training_12533.proto,2.27402,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27402,1e+30,inf,0.44,921.0,5.28e-09,12.7,0.0,1.0,1.0,0.0007009999999999999
test1542192.run0414.training_12545.proto.log,training_12545.proto,-8.614486,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,-8.614486,1e+30,inf,0.47,1820.0,1.02e-08,44.5,0.0,1.0,1.0,0.00104
test1542192.run0415.training_12558.proto.log,training_12558.proto,6.788375,0.0,1.0,0.0,77.0,0.0,1.0,0.0,0.0,0.0,0.0,6.788375,-8.094856,1.839,0.65,717.0,7.04e-09,16.0,0.0,1.0,1.0,0.000656
test1542192.run0416.training_12571.proto.log,training_12571.proto,-13.91015,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,-13.91015,1e+30,inf,0.65,16.0,7.04e-09,11.7,0.0,1.0,1.0,0.000611
test1542192.run0417.training_12583.proto.log,training_12583.proto,8.612069,0.0,1.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,4.0,8.612069,1e+30,inf,0.59,90.6,7.04e-09,90.6,0.0,1.0,1.0,0.0006510000000000001
test1542192.run0420.training_1260.proto.log,training_1260.proto,3.021017,0.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,2.0,3.021017,-28.63882,1.105,0.65,7.11,7.04e-09,7.11,0.0,1.0,1.0,0.000568
test1542192.run0418.training_12602.proto.log,training_12602.proto,6.269604,0.0,1.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,2.0,6.269604,1e+30,inf,0.7,91.9,7.04e-09,61.7,0.0,1.0,1.0,0.000623
test1542192.run0419.training_12609.proto.log,training_12609.proto,-5.900657,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,-5.900657,1e+30,inf,0.82,278.0,7.04e-09,66.7,0.0,1.0,1.0,0.0006090000000000001
test1542192.run0421.training_12625.proto.log,training_12625.proto,2.842309,0.0,1.0,0.0,51.0,0.0,1.0,0.0,0.0,0.0,1.0,2.842309,-13.87831,1.205,0.68,46.0,7.04e-09,46.0,0.0,1.0,1.0,0.0008719999999999999
test1542192.run0422.training_12636.proto.log,training_12636.proto,-8.61965,0.0,1.0,0.0,75.0,1.0,4.0,0.0,0.0,0.0,3.0,-8.61965,-10.67004,0.192,0.56,6.96,7.04e-09,6.96,0.0,1.0,1.0,0.000751
test1542192.run0424.training_1264.proto.log,training_1264.proto,-10.57377,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,-10.57377,1e+30,inf,0.6,4.3,7.04e-09,3.53,0.0,1.0,1.0,0.000726
test1542192.run0423.training_12642.proto.log,training_12642.proto,24.24076,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,24.24076,1e+30,inf,1.43,3480.0,7.04e-09,91.5,0.0,1.0,1.0,0.000607
test1542192.run0425.training_12660.proto.log,training_12660.proto,8.137858,0.0,1.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,2.0,8.137858,1e+30,inf,0.5,46.4,5.28e-09,31.2,0.0,1.0,1.0,0.0007109999999999999
test1542192.run0426.training_1269.proto.log,training_1269.proto,-6.299271,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.299271,1e+30,inf,0.43,20.6,7.04e-09,18.7,0.0,1.0,1.0,0.0006619999999999999
test1542192.run0428.training_1272.proto.log,training_1272.proto,-9.524163,0.0,1.0,0.0,74.0,1.0,2.0,0.0,0.0,0.0,3.0,-9.524163,-10.37716,0.08220000000000001,0.82,1020.0,7.04e-09,58.4,0.0,1.0,1.0,0.000602
test1542192.run0427.training_12725.proto.log,training_12725.proto,0.4945471,0.0,1.0,0.0,110.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4945471,1e+30,inf,1.17,463.0,7.04e-09,59.4,0.0,1.0,1.0,0.000593
test1542192.run0429.training_12747.proto.log,training_12747.proto,-5.163077,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,-5.163077,1e+30,inf,0.42,20.0,7.04e-09,20.0,0.0,1.0,1.0,0.0007049999999999999
test1542192.run0430.training_12754.proto.log,training_12754.proto,-16.33933,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,-16.33933,1e+30,inf,0.75,63.8,7.04e-09,55.7,0.0,1.0,1.0,0.000634
test1542192.run0431.training_12767.proto.log,training_12767.proto,-11.76891,0.0,1.0,0.0,83.0,0.0,1.0,0.0,0.0,0.0,2.0,-11.76891,-15.18991,0.225,0.55,4090.0,7.04e-09,1.95,0.0,1.0,1.0,0.00135
test1542192.run0432.training_12792.proto.log,training_12792.proto,-18.9832,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,-18.9832,1e+30,inf,0.77,723.0,7.04e-09,38.2,0.0,1.0,1.0,0.00074
test1542192.run0433.training_12796.proto.log,training_12796.proto,-10.88015,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,-10.88015,1e+30,inf,0.46,7.58,5.28e-09,7.58,0.0,1.0,1.0,0.0006950000000000001
test1542192.run0434.training_12804.proto.log,training_12804.proto,1.319291,0.0,1.0,0.0,82.0,0.0,1.0,0.0,0.0,0.0,3.0,1.319291,-39.29653,1.034,0.79,82.1,9.11e-10,82.1,0.0,1.0,1.0,0.000628
test1542192.run0435.training_12809.proto.log,training_12809.proto,5.536212,0.0,1.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,5.0,5.536212,1e+30,inf,0.67,64.6,7.04e-09,64.6,0.0,1.0,1.0,0.000604
test1542192.run0436.training_12821.proto.log,training_12821.proto,-5.795783,0.0,1.0,0.0,82.0,2.0,3.0,0.0,0.0,0.0,8.0,-5.795783,-7.670433,0.244,0.81,1130.0,7.04e-09,40.1,0.0,1.0,1.0,0.0006429999999999999
test1542192.run0437.training_12824.proto.log,training_12824.proto,0.5423198,0.0,1.0,0.0,72.0,0.0,1.0,0.0,0.0,0.0,2.0,0.5423198,-12.17135,1.045,0.94,2040.0,7.04e-09,26.2,0.0,1.0,1.0,0.000735
test1542192.run0438.training_12826.proto.log,training_12826.proto,3.466897,0.0,1.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,3.0,3.466897,1e+30,inf,1.03,921.0,7.04e-09,16.3,0.0,1.0,1.0,0.000601
test1542192.run0439.training_12833.proto.log,training_12833.proto,0.02950749,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.02950749,1e+30,inf,0.65,42.2,7.04e-09,42.2,0.0,1.0,1.0,0.000698
test1542192.run0440.training_12860.proto.log,training_12860.proto,4.543437,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,4.543437,1e+30,inf,0.71,37.7,7.04e-09,33.9,0.0,1.0,1.0,0.00062
test1542192.run0441.training_12904.proto.log,training_12904.proto,0.1194286,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1194286,1e+30,inf,0.64,16.7,7.04e-09,16.7,0.0,1.0,1.0,0.0006
test1542192.run0444.training_1295.proto.log,training_1295.proto,7.601637,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,7.601637,1e+30,inf,0.72,16.8,7.04e-09,15.5,0.0,1.0,1.0,0.000582
test1542192.run0442.training_12957.proto.log,training_12957.proto,-7.261475,0.0,1.0,0.0,60.0,1.0,4.0,0.0,0.0,0.0,2.0,-7.261475,-10.41966,0.303,0.44,18.4,7.04e-09,12.6,0.0,1.0,1.0,0.000735
test1542192.run0443.training_12958.proto.log,training_12958.proto,3.039457,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,3.039457,1e+30,inf,0.45,653.0,7.04e-09,30.6,0.0,1.0,1.0,0.000886
test1542192.run0445.training_12980.proto.log,training_12980.proto,-2.91435,0.0,1.0,0.0,79.0,1.0,3.0,0.0,0.0,0.0,2.0,-2.91435,-5.571826,0.47700000000000004,1.11,897.0,7.04e-09,33.8,0.0,1.0,1.0,0.000633
test1542192.run0446.training_12994.proto.log,training_12994.proto,-13.42588,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,-13.42588,1e+30,inf,0.74,1020.0,9.11e-10,55.4,0.0,1.0,1.0,0.000708
test1542192.run0447.training_13029.proto.log,training_13029.proto,-6.654833,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,-6.654833,-25.05362,0.7340000000000001,0.61,12.6,7.04e-09,12.6,0.0,1.0,1.0,0.000559
test1542192.run0448.training_13030.proto.log,training_13030.proto,-10.07985,0.0,1.0,0.0,54.0,1.0,6.0,0.0,0.0,0.0,0.0,-10.07985,-11.83248,0.14800000000000002,0.55,2.25,4.34e-10,3.97,0.0,1.0,1.0,0.000867
test1542192.run0449.training_13071.proto.log,training_13071.proto,1.067973,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,1.067973,1e+30,inf,0.68,13.5,9.11e-10,13.5,0.0,1.0,1.0,0.0005899999999999999
test1542192.run0450.training_13074.proto.log,training_13074.proto,-10.35165,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,-10.35165,1e+30,inf,0.62,721.0,7.04e-09,70.4,0.0,1.0,1.0,0.000655
test1542192.run0451.training_13106.proto.log,training_13106.proto,-15.72454,0.0,1.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,4.0,-15.72454,1e+30,inf,0.41,5.94,7.04e-09,4.9,0.0,1.0,1.0,0.00133
test1542192.run0452.training_13121.proto.log,training_13121.proto,-3.410952,0.0,1.0,0.0,105.0,0.0,1.0,0.0,0.0,0.0,3.0,-3.410952,1e+30,inf,0.65,560.0,7.04e-09,28.0,0.0,1.0,1.0,0.000566
test1542192.run0453.training_13129.proto.log,training_13129.proto,9.543667,1.0,0.0,0.0,0.0,1.0,46.0,0.0,0.0,0.0,0.0,-1e+30,1e+30,0.0,0.3,687.0,7.04e-09,30.5,0.0,1.0,1.0,0.000586
test1542192.run0454.training_13144.proto.log,training_13144.proto,1.514563,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,1.514563,1e+30,inf,0.77,155.0,7.04e-09,45.3,0.0,1.0,1.0,0.000574
test1542192.run0455.training_13155.proto.log,training_13155.proto,-2.797343,0.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.797343,-6.04326,0.537,0.64,1890.0,7.04e-09,11.1,0.0,1.0,1.0,0.0007599999999999999
test1542192.run0456.training_13200.proto.log,training_13200.proto,-5.344755,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,-5.344755,1e+30,inf,0.68,337.0,7.04e-09,31.8,0.0,1.0,1.0,0.000625
test1542192.run0457.training_1322.proto.log,training_1322.proto,-11.28047,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,-11.28047,1e+30,inf,0.52,26.9,7.04e-09,13.5,0.0,1.0,1.0,0.000726
test1542192.run0458.training_1328.proto.log,training_1328.proto,3.133404,0.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,6.0,3.133404,1e+30,inf,0.77,1150.0,7.04e-09,44.0,0.0,1.0,1.0,0.0006940000000000001
test1542192.run0459.training_13299.proto.log,training_13299.proto,-21.33684,0.0,1.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,2.0,-21.33684,1e+30,inf,0.6,12.5,7.04e-09,12.5,0.0,1.06,4.13e-06,0.276
test1542192.run0466.training_133.proto.log,training_133.proto,1.96006,1.0,1.0,0.0,0.0,4.0,83.0,0.0,0.0,0.0,0.0,-1e+30,1e+30,0.0,0.34,75.2,7.04e-09,64.6,0.0,1.0,1.0,0.000599
test1542192.run0460.training_13317.proto.log,training_13317.proto,2.564199,0.0,1.0,0.0,73.0,0.0,1.0,0.0,0.0,0.0,3.0,2.564199,-22.77565,1.113,0.74,555.0,7.04e-09,50.6,0.0,1.0,1.0,0.0005639999999999999
test1542192.run0461.training_13334.proto.log,training_13334.proto,-8.542761,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,-8.542761,1e+30,inf,0.5,10.8,5.28e-09,10.8,0.0,1.0,1.0,0.0007430000000000001
test1542192.run0462.training_13342.proto.log,training_13342.proto,4.583395,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,4.583395,-13.95027,1.329,0.6,40.7,7.04e-09,40.7,0.0,1.0,1.0,0.000696
test1542192.run0463.training_13350.proto.log,training_13350.proto,7.18796,0.0,1.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,4.0,7.18796,1e+30,inf,0.63,3530.0,7.04e-09,62.3,0.0,1.0,1.0,0.000523
test1542192.run0464.training_13355.proto.log,training_13355.proto,5.996067,0.0,1.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,5.996067,1e+30,inf,0.76,105.0,7.04e-09,97.1,0.0,1.0,1.0,0.000544
test1542192.run0465.training_13373.proto.log,training_13373.proto,1.622751,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.622751,1e+30,inf,0.59,631.0,7.04e-09,47.4,0.0,1.0,1.0,0.000658
test1542192.run0467.training_13439.proto.log,training_13439.proto,4.831486,0.0,1.0,0.0,63.0,0.0,1.0,0.0,0.0,0.0,5.0,4.831486,-16.42523,1.294,0.6,6.34,7.04e-09,5.4,0.0,1.0,1.0,0.000893
test1542192.run0468.training_13447.proto.log,training_13447.proto,-2.326475,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,-2.326475,1e+30,inf,0.65,2430.0,7.04e-09,39.0,0.0,1.0,1.0,0.000665
test1542192.run0469.training_13521.proto.log,training_13521.proto,-2.353199,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,-2.353199,1e+30,inf,1.25,1160.0,1.56e-10,3.25,0.0,1.0,1.0,0.00101
test1542192.run0470.training_13530.proto.log,training_13530.proto,-12.80131,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,-12.80131,1e+30,inf,0.85,683.0,7.04e-09,38.9,0.0,1.0,1.0,0.000593
test1542192.run0471.training_13532.proto.log,training_13532.proto,-12.59338,0.0,1.0,0.0,65.0,0.0,1.0,0.0,0.0,0.0,2.0,-12.59338,-16.66614,0.244,0.62,10.0,7.04e-09,4.89,0.0,1.0,1.0,0.0014299999999999998
test1542192.run0472.training_13552.proto.log,training_13552.proto,3.41018,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,3.41018,-6.999869,1.4869999999999999,0.55,4.59,5.28e-09,3.95,0.0,1.0,1.0,0.000649
test1542192.run0473.training_13561.proto.log,training_13561.proto,17.38994,0.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,5.0,17.38994,-12.3175,1.7080000000000002,0.87,2610.0,7.04e-09,82.7,0.0,1.0,1.0,0.000559
test1542192.run0474.training_13590.proto.log,training_13590.proto,-4.258663,0.0,1.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.258663,-5.791588,0.265,0.44,7.64,7.04e-09,7.64,0.0,1.3,6.45e-07,0.109
