Log Name,File Name,c_i,c_d,c_p
test13183991.run141.dws008-03.log,dws008-03,-1e+30,-1e+30,1e+30
test13183895.run141.dws008-03.log,dws008-03,-1e+30,-1e+30,1e+30
test13183974.run142.eil33-2.log,eil33-2,-1e+30,-1e+30,1e+30
test13183991.run142.eil33-2.log,eil33-2,-1e+30,-1e+30,1e+30
test13184010.run142.eil33-2.log,eil33-2,-1e+30,-1e+30,1e+30
test13184025.run142.eil33-2.log,eil33-2,-1e+30,-1e+30,1e+30
test13183895.run142.eil33-2.log,eil33-2,-1e+30,-1e+30,1e+30
test13184010.run143.eilA101-2.log,eilA101-2,-1e+30,-1e+30,1e+30
test13184025.run143.eilA101-2.log,eilA101-2,-1e+30,-1e+30,1e+30
test13183895.run143.eilA101-2.log,eilA101-2,-1e+30,-1e+30,1e+30
test13183974.run143.eilA101-2.log,eilA101-2,-1e+30,-1e+30,1e+30
test13183991.run143.eilA101-2.log,eilA101-2,-1e+30,-1e+30,1e+30
test13184010.run144.eilC76-2.log,eilC76-2,-1e+30,-1e+30,1e+30
test13183991.run144.eilC76-2.log,eilC76-2,-1e+30,-1e+30,1e+30
test13183974.run144.eilC76-2.log,eilC76-2,-1e+30,-1e+30,1e+30
test13183895.run144.eilC76-2.log,eilC76-2,-1e+30,-1e+30,1e+30
test13184025.run144.eilC76-2.log,eilC76-2,-1e+30,-1e+30,1e+30
test13184010.run145.ej.log,ej,-1e+30,-1e+30,1e+30
test13183895.run145.ej.log,ej,-1e+30,-1e+30,1e+30
test13184025.run145.ej.log,ej,-1e+30,-1e+30,1e+30
test13183991.run145.ej.log,ej,-1e+30,-1e+30,1e+30
test13183974.run145.ej.log,ej,-1e+30,-1e+30,1e+30
test13183991.run146.elitserienhandball11i.log,elitserienhandball11i,-1e+30,-1e+30,1e+30
test13184010.run146.elitserienhandball11i.log,elitserienhandball11i,-1e+30,-1e+30,1e+30
test13183974.run146.elitserienhandball11i.log,elitserienhandball11i,-1e+30,-1e+30,1e+30
test13183895.run146.elitserienhandball11i.log,elitserienhandball11i,-1e+30,-1e+30,1e+30
test13184025.run146.elitserienhandball11i.log,elitserienhandball11i,-1e+30,-1e+30,1e+30
test13183991.run147.elitserienhandball13i.log,elitserienhandball13i,-1e+30,-1e+30,1e+30
test13183895.run147.elitserienhandball13i.log,elitserienhandball13i,-1e+30,-1e+30,1e+30
test13184010.run147.elitserienhandball13i.log,elitserienhandball13i,-1e+30,-1e+30,1e+30
test13184025.run147.elitserienhandball13i.log,elitserienhandball13i,-1e+30,-1e+30,1e+30
test13183974.run147.elitserienhandball13i.log,elitserienhandball13i,-1e+30,-1e+30,1e+30
test13183895.run148.elitserienhandball14i.log,elitserienhandball14i,-1e+30,-1e+30,1e+30
test13183974.run148.elitserienhandball14i.log,elitserienhandball14i,-1e+30,-1e+30,1e+30
test13184025.run148.elitserienhandball14i.log,elitserienhandball14i,-1e+30,-1e+30,1e+30
test13183991.run148.elitserienhandball14i.log,elitserienhandball14i,-1e+30,-1e+30,1e+30
test13184010.run148.elitserienhandball14i.log,elitserienhandball14i,-1e+30,-1e+30,1e+30
test13184025.run149.elitserienhandball3i.log,elitserienhandball3i,-1e+30,-1e+30,1e+30
test13183974.run149.elitserienhandball3i.log,elitserienhandball3i,-1e+30,-1e+30,1e+30
test13183991.run149.elitserienhandball3i.log,elitserienhandball3i,-1e+30,-1e+30,1e+30
test13183895.run149.elitserienhandball3i.log,elitserienhandball3i,-1e+30,-1e+30,1e+30
test13184010.run149.elitserienhandball3i.log,elitserienhandball3i,-1e+30,-1e+30,1e+30
test13184010.run150.enlight11.log,enlight11,-1e+30,-1e+30,1e+30
test13183895.run150.enlight11.log,enlight11,-1e+30,-1e+30,1e+30
test13183974.run150.enlight11.log,enlight11,-1e+30,-1e+30,1e+30
test13183991.run150.enlight11.log,enlight11,-1e+30,-1e+30,1e+30
test13184025.run150.enlight11.log,enlight11,-1e+30,-1e+30,1e+30
test13183895.run151.enlight4.log,enlight4,-1e+30,-1e+30,1e+30
test13183991.run151.enlight4.log,enlight4,-1e+30,-1e+30,1e+30
test13183974.run151.enlight4.log,enlight4,-1e+30,-1e+30,1e+30
test13184010.run151.enlight4.log,enlight4,-1e+30,-1e+30,1e+30
test13184025.run151.enlight4.log,enlight4,-1e+30,-1e+30,1e+30
test13183991.run152.enlight8.log,enlight8,-1e+30,-1e+30,1e+30
test13183974.run152.enlight8.log,enlight8,-1e+30,-1e+30,1e+30
test13184025.run152.enlight8.log,enlight8,-1e+30,-1e+30,1e+30
test13184010.run152.enlight8.log,enlight8,-1e+30,-1e+30,1e+30
test13183895.run152.enlight8.log,enlight8,-1e+30,-1e+30,1e+30
test13183974.run153.enlight9.log,enlight9,-1e+30,-1e+30,1e+30
test13183991.run153.enlight9.log,enlight9,-1e+30,-1e+30,1e+30
test13183895.run153.enlight9.log,enlight9,-1e+30,-1e+30,1e+30
test13184025.run153.enlight9.log,enlight9,-1e+30,-1e+30,1e+30
test13184010.run153.enlight9.log,enlight9,-1e+30,-1e+30,1e+30
test13184010.run154.enlight_hard.log,enlight_hard,-1e+30,-1e+30,1e+30
test13183974.run154.enlight_hard.log,enlight_hard,-1e+30,-1e+30,1e+30
test13183895.run154.enlight_hard.log,enlight_hard,-1e+30,-1e+30,1e+30
test13183991.run154.enlight_hard.log,enlight_hard,-1e+30,-1e+30,1e+30
test13184025.run154.enlight_hard.log,enlight_hard,-1e+30,-1e+30,1e+30
test13184010.run155.ex10.log,ex10,-1e+30,-1e+30,1e+30
test13184025.run155.ex10.log,ex10,-1e+30,-1e+30,1e+30
test13183974.run155.ex10.log,ex10,-1e+30,-1e+30,1e+30
test13183895.run155.ex10.log,ex10,-1e+30,-1e+30,1e+30
test13183991.run155.ex10.log,ex10,-1e+30,-1e+30,1e+30
test13183895.run156.ex9.log,ex9,-1e+30,-1e+30,1e+30
test13183991.run156.ex9.log,ex9,-1e+30,-1e+30,1e+30
test13184010.run156.ex9.log,ex9,-1e+30,-1e+30,1e+30
test13183974.run156.ex9.log,ex9,-1e+30,-1e+30,1e+30
test13184025.run156.ex9.log,ex9,-1e+30,-1e+30,1e+30
test13183991.run157.exp-1-500-5-5.log,exp-1-500-5-5,-1e+30,-1e+30,1e+30
test13183974.run157.exp-1-500-5-5.log,exp-1-500-5-5,-1e+30,-1e+30,1e+30
test13184010.run157.exp-1-500-5-5.log,exp-1-500-5-5,-1e+30,-1e+30,1e+30
test13183895.run157.exp-1-500-5-5.log,exp-1-500-5-5,-1e+30,-1e+30,1e+30
test13184025.run157.exp-1-500-5-5.log,exp-1-500-5-5,-1e+30,-1e+30,1e+30
test13183974.run158.f2gap201600.log,f2gap201600,-1e+30,-1e+30,1e+30
test13183991.run158.f2gap201600.log,f2gap201600,-1e+30,-1e+30,1e+30
test13184010.run158.f2gap201600.log,f2gap201600,-1e+30,-1e+30,1e+30
test13183895.run158.f2gap201600.log,f2gap201600,-1e+30,-1e+30,1e+30
test13184025.run158.f2gap201600.log,f2gap201600,-1e+30,-1e+30,1e+30
test13183991.run159.f2gap401600.log,f2gap401600,-1e+30,-1e+30,1e+30
test13183895.run159.f2gap401600.log,f2gap401600,-1e+30,-1e+30,1e+30
test13184010.run159.f2gap401600.log,f2gap401600,-1e+30,-1e+30,1e+30
test13184025.run159.f2gap401600.log,f2gap401600,-1e+30,-1e+30,1e+30
test13183974.run159.f2gap401600.log,f2gap401600,-1e+30,-1e+30,1e+30
test13184010.run160.f2gap40400.log,f2gap40400,-1e+30,-1e+30,1e+30
test13183974.run160.f2gap40400.log,f2gap40400,-1e+30,-1e+30,1e+30
test13184025.run160.f2gap40400.log,f2gap40400,-1e+30,-1e+30,1e+30
test13183991.run160.f2gap40400.log,f2gap40400,-1e+30,-1e+30,1e+30
test13183895.run160.f2gap40400.log,f2gap40400,-1e+30,-1e+30,1e+30
test13184010.run161.f2gap801600.log,f2gap801600,-1e+30,-1e+30,1e+30
test13183991.run161.f2gap801600.log,f2gap801600,-1e+30,-1e+30,1e+30
test13183974.run161.f2gap801600.log,f2gap801600,-1e+30,-1e+30,1e+30
test13184025.run161.f2gap801600.log,f2gap801600,-1e+30,-1e+30,1e+30
test13183895.run161.f2gap801600.log,f2gap801600,-1e+30,-1e+30,1e+30
test13184010.run162.fast0507.log,fast0507,-1e+30,-1e+30,1e+30
test13184025.run162.fast0507.log,fast0507,-1e+30,-1e+30,1e+30
test13183974.run162.fast0507.log,fast0507,-1e+30,-1e+30,1e+30
test13183895.run162.fast0507.log,fast0507,-1e+30,-1e+30,1e+30
test13183991.run162.fast0507.log,fast0507,-1e+30,-1e+30,1e+30
test13183895.run163.fastxgemm-n2r6s0t2.log,fastxgemm-n2r6s0t2,-1e+30,-1e+30,1e+30
test13183991.run163.fastxgemm-n2r6s0t2.log,fastxgemm-n2r6s0t2,-1e+30,-1e+30,1e+30
test13184010.run163.fastxgemm-n2r6s0t2.log,fastxgemm-n2r6s0t2,-1e+30,-1e+30,1e+30
test13184025.run163.fastxgemm-n2r6s0t2.log,fastxgemm-n2r6s0t2,-1e+30,-1e+30,1e+30
test13183974.run163.fastxgemm-n2r6s0t2.log,fastxgemm-n2r6s0t2,-1e+30,-1e+30,1e+30
test13183991.run164.fastxgemm-n2r7s4t1.log,fastxgemm-n2r7s4t1,-1e+30,-1e+30,1e+30
test13184025.run164.fastxgemm-n2r7s4t1.log,fastxgemm-n2r7s4t1,-1e+30,-1e+30,1e+30
test13183895.run164.fastxgemm-n2r7s4t1.log,fastxgemm-n2r7s4t1,-1e+30,-1e+30,1e+30
test13183974.run164.fastxgemm-n2r7s4t1.log,fastxgemm-n2r7s4t1,-1e+30,-1e+30,1e+30
test13184010.run164.fastxgemm-n2r7s4t1.log,fastxgemm-n2r7s4t1,-1e+30,-1e+30,1e+30
test13183974.run165.fhnw-binpack4-18.log,fhnw-binpack4-18,-1e+30,-1e+30,1e+30
test13183895.run165.fhnw-binpack4-18.log,fhnw-binpack4-18,-1e+30,-1e+30,1e+30
test13184010.run165.fhnw-binpack4-18.log,fhnw-binpack4-18,-1e+30,-1e+30,1e+30
test13184025.run165.fhnw-binpack4-18.log,fhnw-binpack4-18,-1e+30,-1e+30,1e+30
test13183991.run165.fhnw-binpack4-18.log,fhnw-binpack4-18,-1e+30,-1e+30,1e+30
test13184010.run167.fhnw-binpack4-4.log,fhnw-binpack4-4,-1e+30,-1e+30,1e+30
test13183895.run167.fhnw-binpack4-4.log,fhnw-binpack4-4,-1e+30,-1e+30,1e+30
test13183974.run167.fhnw-binpack4-4.log,fhnw-binpack4-4,-1e+30,-1e+30,1e+30
test13183991.run167.fhnw-binpack4-4.log,fhnw-binpack4-4,-1e+30,-1e+30,1e+30
test13184025.run167.fhnw-binpack4-4.log,fhnw-binpack4-4,-1e+30,-1e+30,1e+30
test13183991.run166.fhnw-binpack4-48.log,fhnw-binpack4-48,-1e+30,-1e+30,1e+30
test13183974.run166.fhnw-binpack4-48.log,fhnw-binpack4-48,-1e+30,-1e+30,1e+30
test13184025.run166.fhnw-binpack4-48.log,fhnw-binpack4-48,-1e+30,-1e+30,1e+30
test13184010.run166.fhnw-binpack4-48.log,fhnw-binpack4-48,-1e+30,-1e+30,1e+30
test13183895.run166.fhnw-binpack4-48.log,fhnw-binpack4-48,-1e+30,-1e+30,1e+30
test13184025.run168.fhnw-sq2.log,fhnw-sq2,-1e+30,-1e+30,1e+30
test13183974.run168.fhnw-sq2.log,fhnw-sq2,-1e+30,-1e+30,1e+30
test13183895.run168.fhnw-sq2.log,fhnw-sq2,-1e+30,-1e+30,1e+30
test13184010.run168.fhnw-sq2.log,fhnw-sq2,-1e+30,-1e+30,1e+30
test13183991.run168.fhnw-sq2.log,fhnw-sq2,-1e+30,-1e+30,1e+30
test13183974.run169.fhnw-sq3.log,fhnw-sq3,-1e+30,-1e+30,1e+30
test13183895.run169.fhnw-sq3.log,fhnw-sq3,-1e+30,-1e+30,1e+30
test13184025.run169.fhnw-sq3.log,fhnw-sq3,-1e+30,-1e+30,1e+30
test13184010.run169.fhnw-sq3.log,fhnw-sq3,-1e+30,-1e+30,1e+30
test13183991.run169.fhnw-sq3.log,fhnw-sq3,-1e+30,-1e+30,1e+30
test13183974.run170.fiball.log,fiball,-1e+30,-1e+30,1e+30
test13183895.run170.fiball.log,fiball,-1e+30,-1e+30,1e+30
test13184010.run170.fiball.log,fiball,-1e+30,-1e+30,1e+30
test13183991.run170.fiball.log,fiball,-1e+30,-1e+30,1e+30
test13184025.run170.fiball.log,fiball,-1e+30,-1e+30,1e+30
test13183974.run171.fiber.log,fiber,-1e+30,-1e+30,1e+30
test13184025.run171.fiber.log,fiber,-1e+30,-1e+30,1e+30
test13183895.run171.fiber.log,fiber,-1e+30,-1e+30,1e+30
test13183991.run171.fiber.log,fiber,-1e+30,-1e+30,1e+30
test13184010.run171.fiber.log,fiber,-1e+30,-1e+30,1e+30
test13184025.run172.fillomino7x7-0i.log,fillomino7x7-0i,-1e+30,-1e+30,1e+30
test13183895.run172.fillomino7x7-0i.log,fillomino7x7-0i,-1e+30,-1e+30,1e+30
test13183974.run172.fillomino7x7-0i.log,fillomino7x7-0i,-1e+30,-1e+30,1e+30
test13183991.run172.fillomino7x7-0i.log,fillomino7x7-0i,-1e+30,-1e+30,1e+30
test13184010.run172.fillomino7x7-0i.log,fillomino7x7-0i,-1e+30,-1e+30,1e+30
test13183895.run173.fjspeasy01i.log,fjspeasy01i,-1e+30,-1e+30,1e+30
test13183974.run173.fjspeasy01i.log,fjspeasy01i,-1e+30,-1e+30,1e+30
test13184025.run173.fjspeasy01i.log,fjspeasy01i,-1e+30,-1e+30,1e+30
test13183991.run173.fjspeasy01i.log,fjspeasy01i,-1e+30,-1e+30,1e+30
test13184010.run173.fjspeasy01i.log,fjspeasy01i,-1e+30,-1e+30,1e+30
test13183895.run175.flugpl.log,flugpl,-1e+30,-1e+30,1e+30
test13183991.run175.flugpl.log,flugpl,-1e+30,-1e+30,1e+30
test13184025.run175.flugpl.log,flugpl,-1e+30,-1e+30,1e+30
test13183974.run175.flugpl.log,flugpl,-1e+30,-1e+30,1e+30
test13184010.run175.flugpl.log,flugpl,-1e+30,-1e+30,1e+30
test13184025.run174.flugplinf.log,flugplinf,-1e+30,-1e+30,1e+30
test13183895.run174.flugplinf.log,flugplinf,-1e+30,-1e+30,1e+30
test13184010.run174.flugplinf.log,flugplinf,-1e+30,-1e+30,1e+30
test13183991.run174.flugplinf.log,flugplinf,-1e+30,-1e+30,1e+30
test13183974.run174.flugplinf.log,flugplinf,-1e+30,-1e+30,1e+30
test13184010.run176.g200x740.log,g200x740,-1e+30,-1e+30,1e+30
test13183895.run176.g200x740.log,g200x740,-1e+30,-1e+30,1e+30
test13183974.run176.g200x740.log,g200x740,-1e+30,-1e+30,1e+30
test13183991.run176.g200x740.log,g200x740,-1e+30,-1e+30,1e+30
test13184025.run176.g200x740.log,g200x740,-1e+30,-1e+30,1e+30
test13183991.run177.g503inf.log,g503inf,-1e+30,-1e+30,1e+30
test13183895.run177.g503inf.log,g503inf,-1e+30,-1e+30,1e+30
test13183974.run177.g503inf.log,g503inf,-1e+30,-1e+30,1e+30
test13184025.run177.g503inf.log,g503inf,-1e+30,-1e+30,1e+30
test13184010.run177.g503inf.log,g503inf,-1e+30,-1e+30,1e+30
test13184010.run178.gasprod1-2.log,gasprod1-2,-1e+30,-1e+30,1e+30
test13183974.run178.gasprod1-2.log,gasprod1-2,-1e+30,-1e+30,1e+30
test13183895.run178.gasprod1-2.log,gasprod1-2,-1e+30,-1e+30,1e+30
test13183991.run178.gasprod1-2.log,gasprod1-2,-1e+30,-1e+30,1e+30
test13184025.run178.gasprod1-2.log,gasprod1-2,-1e+30,-1e+30,1e+30
test13183974.run179.gasprod1-3.log,gasprod1-3,-1e+30,-1e+30,1e+30
test13184025.run179.gasprod1-3.log,gasprod1-3,-1e+30,-1e+30,1e+30
test13183991.run179.gasprod1-3.log,gasprod1-3,-1e+30,-1e+30,1e+30
test13184010.run179.gasprod1-3.log,gasprod1-3,-1e+30,-1e+30,1e+30
test13183895.run179.gasprod1-3.log,gasprod1-3,-1e+30,-1e+30,1e+30
test13183974.run180.gasprod2-1.log,gasprod2-1,-1e+30,-1e+30,1e+30
test13184025.run180.gasprod2-1.log,gasprod2-1,-1e+30,-1e+30,1e+30
test13183991.run180.gasprod2-1.log,gasprod2-1,-1e+30,-1e+30,1e+30
test13184010.run180.gasprod2-1.log,gasprod2-1,-1e+30,-1e+30,1e+30
test13183895.run180.gasprod2-1.log,gasprod2-1,-1e+30,-1e+30,1e+30
test13183895.run181.gasprod2-2.log,gasprod2-2,-1e+30,-1e+30,1e+30
test13184025.run181.gasprod2-2.log,gasprod2-2,-1e+30,-1e+30,1e+30
test13184010.run181.gasprod2-2.log,gasprod2-2,-1e+30,-1e+30,1e+30
test13183991.run181.gasprod2-2.log,gasprod2-2,-1e+30,-1e+30,1e+30
test13183974.run181.gasprod2-2.log,gasprod2-2,-1e+30,-1e+30,1e+30
test13183895.run187.gen.log,gen,-1e+30,-1e+30,1e+30
test13183974.run187.gen.log,gen,-1e+30,-1e+30,1e+30
test13183991.run187.gen.log,gen,-1e+30,-1e+30,1e+30
test13184025.run187.gen.log,gen,-1e+30,-1e+30,1e+30
test13184010.run187.gen.log,gen,-1e+30,-1e+30,1e+30
test13184025.run182.gen-ip002.log,gen-ip002,-1e+30,-1e+30,1e+30
test13183991.run182.gen-ip002.log,gen-ip002,-1e+30,-1e+30,1e+30
test13183895.run182.gen-ip002.log,gen-ip002,-1e+30,-1e+30,1e+30
test13184010.run182.gen-ip002.log,gen-ip002,-1e+30,-1e+30,1e+30
test13183974.run182.gen-ip002.log,gen-ip002,-1e+30,-1e+30,1e+30
test13184025.run183.gen-ip016.log,gen-ip016,-1e+30,-1e+30,1e+30
test13183991.run183.gen-ip016.log,gen-ip016,-1e+30,-1e+30,1e+30
test13183974.run183.gen-ip016.log,gen-ip016,-1e+30,-1e+30,1e+30
test13184010.run183.gen-ip016.log,gen-ip016,-1e+30,-1e+30,1e+30
test13183895.run183.gen-ip016.log,gen-ip016,-1e+30,-1e+30,1e+30
test13184025.run184.gen-ip021.log,gen-ip021,-1e+30,-1e+30,1e+30
test13183895.run184.gen-ip021.log,gen-ip021,-1e+30,-1e+30,1e+30
test13183991.run184.gen-ip021.log,gen-ip021,-1e+30,-1e+30,1e+30
test13183974.run184.gen-ip021.log,gen-ip021,-1e+30,-1e+30,1e+30
test13184010.run184.gen-ip021.log,gen-ip021,-1e+30,-1e+30,1e+30
test13184025.run185.gen-ip036.log,gen-ip036,-1e+30,-1e+30,1e+30
test13183974.run185.gen-ip036.log,gen-ip036,-1e+30,-1e+30,1e+30
test13183991.run185.gen-ip036.log,gen-ip036,-1e+30,-1e+30,1e+30
test13184010.run185.gen-ip036.log,gen-ip036,-1e+30,-1e+30,1e+30
test13183895.run185.gen-ip036.log,gen-ip036,-1e+30,-1e+30,1e+30
test13183991.run186.gen-ip054.log,gen-ip054,-1e+30,-1e+30,1e+30
test13183974.run186.gen-ip054.log,gen-ip054,-1e+30,-1e+30,1e+30
test13184010.run186.gen-ip054.log,gen-ip054,-1e+30,-1e+30,1e+30
test13183895.run186.gen-ip054.log,gen-ip054,-1e+30,-1e+30,1e+30
test13184025.run186.gen-ip054.log,gen-ip054,-1e+30,-1e+30,1e+30
test13183991.run188.ger50-17-ptp-pop-6t.log,ger50-17-ptp-pop-6t,-1e+30,-1e+30,1e+30
test13183895.run188.ger50-17-ptp-pop-6t.log,ger50-17-ptp-pop-6t,-1e+30,-1e+30,1e+30
test13184010.run188.ger50-17-ptp-pop-6t.log,ger50-17-ptp-pop-6t,-1e+30,-1e+30,1e+30
test13183974.run188.ger50-17-ptp-pop-6t.log,ger50-17-ptp-pop-6t,-1e+30,-1e+30,1e+30
test13184025.run188.ger50-17-ptp-pop-6t.log,ger50-17-ptp-pop-6t,-1e+30,-1e+30,1e+30
test13184010.run189.ger50_17_trans.log,ger50_17_trans,-1e+30,-1e+30,1e+30
test13183974.run189.ger50_17_trans.log,ger50_17_trans,-1e+30,-1e+30,1e+30
test13183991.run189.ger50_17_trans.log,ger50_17_trans,-1e+30,-1e+30,1e+30
test13184025.run189.ger50_17_trans.log,ger50_17_trans,-1e+30,-1e+30,1e+30
test13183895.run189.ger50_17_trans.log,ger50_17_trans,-1e+30,-1e+30,1e+30
test13184010.run190.germanrr.log,germanrr,-1e+30,-1e+30,1e+30
test13183991.run190.germanrr.log,germanrr,-1e+30,-1e+30,1e+30
test13183974.run190.germanrr.log,germanrr,-1e+30,-1e+30,1e+30
test13183895.run190.germanrr.log,germanrr,-1e+30,-1e+30,1e+30
test13184025.run190.germanrr.log,germanrr,-1e+30,-1e+30,1e+30
test13183974.run191.germany50-UUM.log,germany50-UUM,-1e+30,-1e+30,1e+30
test13184025.run191.germany50-UUM.log,germany50-UUM,-1e+30,-1e+30,1e+30
test13184010.run191.germany50-UUM.log,germany50-UUM,-1e+30,-1e+30,1e+30
test13183991.run191.germany50-UUM.log,germany50-UUM,-1e+30,-1e+30,1e+30
test13183895.run191.germany50-UUM.log,germany50-UUM,-1e+30,-1e+30,1e+30
test13183991.run193.gfd-schedulen180f7d50m30k18.log,gfd-schedulen180f7d50m30k18,1.000000e+00,1.0,1e+30
test13184025.run193.gfd-schedulen180f7d50m30k18.log,gfd-schedulen180f7d50m30k18,1.000000e+00,1.0,1e+30
test13183895.run193.gfd-schedulen180f7d50m30k18.log,gfd-schedulen180f7d50m30k18,1.000000e+00,1.0,1e+30
test13183974.run193.gfd-schedulen180f7d50m30k18.log,gfd-schedulen180f7d50m30k18,1.000000e+00,1.0,1e+30
test13184010.run193.gfd-schedulen180f7d50m30k18.log,gfd-schedulen180f7d50m30k18,1.000000e+00,1.0,1e+30
test13183991.run192.gfd-schedulen180f7d50m30k18-16i.log,gfd-schedulen180f7d50m30k18-16i,-1e+30,-1e+30,1e+30
test13183895.run192.gfd-schedulen180f7d50m30k18-16i.log,gfd-schedulen180f7d50m30k18-16i,-1e+30,-1e+30,1e+30
test13184010.run192.gfd-schedulen180f7d50m30k18-16i.log,gfd-schedulen180f7d50m30k18-16i,-1e+30,-1e+30,1e+30
test13183974.run192.gfd-schedulen180f7d50m30k18-16i.log,gfd-schedulen180f7d50m30k18-16i,-1e+30,-1e+30,1e+30
test13184025.run192.gfd-schedulen180f7d50m30k18-16i.log,gfd-schedulen180f7d50m30k18-16i,-1e+30,-1e+30,1e+30
test13183974.run194.gfd-schedulen25f5d20m10k3i.log,gfd-schedulen25f5d20m10k3i,-1e+30,-1e+30,1e+30
test13184025.run194.gfd-schedulen25f5d20m10k3i.log,gfd-schedulen25f5d20m10k3i,-1e+30,-1e+30,1e+30
test13183991.run194.gfd-schedulen25f5d20m10k3i.log,gfd-schedulen25f5d20m10k3i,-1e+30,-1e+30,1e+30
test13184010.run194.gfd-schedulen25f5d20m10k3i.log,gfd-schedulen25f5d20m10k3i,-1e+30,-1e+30,1e+30
test13183895.run194.gfd-schedulen25f5d20m10k3i.log,gfd-schedulen25f5d20m10k3i,-1e+30,-1e+30,1e+30
test13183991.run195.gfd-schedulen55f2d50m30k3i.log,gfd-schedulen55f2d50m30k3i,-1e+30,-1e+30,1e+30
test13183974.run195.gfd-schedulen55f2d50m30k3i.log,gfd-schedulen55f2d50m30k3i,-1e+30,-1e+30,1e+30
test13184025.run195.gfd-schedulen55f2d50m30k3i.log,gfd-schedulen55f2d50m30k3i,-1e+30,-1e+30,1e+30
test13183895.run195.gfd-schedulen55f2d50m30k3i.log,gfd-schedulen55f2d50m30k3i,-1e+30,-1e+30,1e+30
test13184010.run195.gfd-schedulen55f2d50m30k3i.log,gfd-schedulen55f2d50m30k3i,-1e+30,-1e+30,1e+30
test13183895.run196.ghoulomb4-9-10i.log,ghoulomb4-9-10i,-1e+30,-1e+30,1e+30
test13184025.run196.ghoulomb4-9-10i.log,ghoulomb4-9-10i,-1e+30,-1e+30,1e+30
test13183991.run196.ghoulomb4-9-10i.log,ghoulomb4-9-10i,-1e+30,-1e+30,1e+30
test13183974.run196.ghoulomb4-9-10i.log,ghoulomb4-9-10i,-1e+30,-1e+30,1e+30
test13184010.run196.ghoulomb4-9-10i.log,ghoulomb4-9-10i,-1e+30,-1e+30,1e+30
test13183895.run198.glass-sc.log,glass-sc,-1e+30,-1e+30,1e+30
test13184025.run198.glass-sc.log,glass-sc,-1e+30,-1e+30,1e+30
test13183974.run198.glass-sc.log,glass-sc,-1e+30,-1e+30,1e+30
test13183991.run198.glass-sc.log,glass-sc,-1e+30,-1e+30,1e+30
test13184010.run198.glass-sc.log,glass-sc,-1e+30,-1e+30,1e+30
test13183974.run197.glass4.log,glass4,-1e+30,-1e+30,1e+30
test13183991.run197.glass4.log,glass4,-1e+30,-1e+30,1e+30
test13184010.run197.glass4.log,glass4,-1e+30,-1e+30,1e+30
test13184025.run197.glass4.log,glass4,-1e+30,-1e+30,1e+30
test13183895.run197.glass4.log,glass4,-1e+30,-1e+30,1e+30
test13184010.run199.gmu-35-40.log,gmu-35-40,-1e+30,-1e+30,1e+30
test13184025.run199.gmu-35-40.log,gmu-35-40,-1e+30,-1e+30,1e+30
test13183895.run199.gmu-35-40.log,gmu-35-40,-1e+30,-1e+30,1e+30
test13183991.run199.gmu-35-40.log,gmu-35-40,-1e+30,-1e+30,1e+30
test13183974.run199.gmu-35-40.log,gmu-35-40,-1e+30,-1e+30,1e+30
test13183974.run200.gmu-35-50.log,gmu-35-50,-1e+30,-1e+30,1e+30
test13183991.run200.gmu-35-50.log,gmu-35-50,-1e+30,-1e+30,1e+30
test13184010.run200.gmu-35-50.log,gmu-35-50,-1e+30,-1e+30,1e+30
test13184025.run200.gmu-35-50.log,gmu-35-50,-1e+30,-1e+30,1e+30
test13183895.run200.gmu-35-50.log,gmu-35-50,-1e+30,-1e+30,1e+30
test13183895.run201.gmut-75-50.log,gmut-75-50,-1e+30,-1e+30,1e+30
test13183974.run201.gmut-75-50.log,gmut-75-50,-1e+30,-1e+30,1e+30
test13184025.run201.gmut-75-50.log,gmut-75-50,-1e+30,-1e+30,1e+30
test13184010.run201.gmut-75-50.log,gmut-75-50,-1e+30,-1e+30,1e+30
test13183991.run201.gmut-75-50.log,gmut-75-50,-1e+30,-1e+30,1e+30
test13183991.run202.gr4x6.log,gr4x6,-1e+30,-1e+30,1e+30
test13183974.run202.gr4x6.log,gr4x6,-1e+30,-1e+30,1e+30
test13183895.run202.gr4x6.log,gr4x6,-1e+30,-1e+30,1e+30
test13184010.run202.gr4x6.log,gr4x6,-1e+30,-1e+30,1e+30
test13184025.run202.gr4x6.log,gr4x6,-1e+30,-1e+30,1e+30
test13183895.run203.graph20-20-1rand.log,graph20-20-1rand,-1e+30,-1e+30,1e+30
test13184010.run203.graph20-20-1rand.log,graph20-20-1rand,-1e+30,-1e+30,1e+30
test13183974.run203.graph20-20-1rand.log,graph20-20-1rand,-1e+30,-1e+30,1e+30
test13183991.run203.graph20-20-1rand.log,graph20-20-1rand,-1e+30,-1e+30,1e+30
test13184025.run203.graph20-20-1rand.log,graph20-20-1rand,-1e+30,-1e+30,1e+30
test13184010.run204.graph20-80-1rand.log,graph20-80-1rand,-1e+30,-1e+30,1e+30
test13183974.run204.graph20-80-1rand.log,graph20-80-1rand,-1e+30,-1e+30,1e+30
test13184025.run204.graph20-80-1rand.log,graph20-80-1rand,-1e+30,-1e+30,1e+30
test13183991.run204.graph20-80-1rand.log,graph20-80-1rand,-1e+30,-1e+30,1e+30
test13183895.run204.graph20-80-1rand.log,graph20-80-1rand,-1e+30,-1e+30,1e+30
test13184025.run205.graphdraw-domain.log,graphdraw-domain,-1e+30,-1e+30,1e+30
